massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row86	84.0067	58.58	0.92043629829079	0.15874232322385254	
row87	84.0067	76.23	0.24188903763005784	1.9960605527396582	
row88	116.0469	209.92	0.03604414604698382	-5.013008946808467	C3H7N3O2
row89	172.985	201.48	0.1908127886411437	2.328401979708137	
row90	172.9907	25.73	0.06597728888628683	3.904072582198826	C6H6O4S,C6H6O4S
row91	172.9907	27.57	0.036183664351528	4.992287367302888	C6H6O4S,C6H6O4S
row92	146.0814	180.11	0.11692203295960917	-3.0021911069715856	
row93	146.8659	135.58	0.9877141468425126	0.028654339950976115	
row94	146.8659	149.8	0.08809725975841311	3.432011991379559	
row95	116.0936	210.05	0.03479690384429819	-5.079067609328866	
row96	116.0945	210.18	0.06671009950176832	-3.8836018761063005	
row97	84.9502	34.69	0.2864842419670459	-1.68909390370562	
row98	84.9502	191.58	0.6485601861751173	0.6990716998244922	
row99	173.0083	254.89	0.10684363337485807	-3.1359616809909516	C6H6O6,C6H8O7,C7H7FO2S
row100	173.0083	259.39	0.0059287323713752655	-9.810877203435153	C6H6O6,C6H8O7,C7H7FO2S
row101	173.0333	267.43	0.8914121546886492	0.21215274163193304	
row102	147.0176	270.31	0.3707674601078307	-1.3819381392487595	C5H9NS2,C4H5NO5,C5H9NS2
row103	173.0376	267.43	0.8795853694293209	0.23794952994715388	C8H10O2
row104	173.056	233.85	0.4823062621716294	1.0787155626514584	C6H10N2O4,C6H12N2O5
row105	147.0667	197.78	0.014520534234623734	-7.104906343775705	C6H12O4,C6H14O5,C6H11O4
row106	147.0667	200.96	0.02954298294098321	-5.432687124266039	C6H12O4,C6H14O5,C6H11O4
row107	173.0812	192.1	0.46036499127184705	-1.1336976434787231	C8H14O4,C6H11N3O3,C8H16O5
row108	147.9204	2.75	0.24188903763005784	1.9747655285698555	
row109	148.0063	273.99	0.06016443955661133	-4.049095323684587	
row110	87.0441	192.1	0.06300465950586884	3.972549684170624	
row111	173.5351	267.43	0.9106754540879302	0.17747762441261578	
row112	173.8419	135.85	0.6305270185937097	0.73851448558169	
row113	173.8419	150.19	0.11845345274394598	-2.9830534407550924	
row114	117.0677	210.31	0.002418746849462468	-13.713696746066013	
row115	117.074	210.31	0.004142809584497385	-11.098594111150543	C6H14S
row116	173.994	25.59	0.004267039081555091	10.999044025475383	C6H6O4S,C6H6O4S
row117	173.994	27.44	0.14916036428998403	2.654843612703683	C6H6O4S,C6H6O4S
row118	174.0013	223.44	0.00010559065583425645	45.62463421662412	
row119	148.8628	135.06	0.9946812287695194	0.01303660608510017	
row120	174.0114	254.89	0.038633155893017426	-4.8608223584805215	C7H7FO2S
row121	174.0114	259.25	0.0030350426333830556	-12.415361040230065	C7H7FO2S
row122	149.0001	28.22	0.9421049136941472	-0.1141316375139059	C5H6O3
row123	149.0336	132.43	0.6369322173838218	0.7222250039283475	C5H11NS2,C4H7NO5,C5H11NS2,C5H3N5O,C5H6N5O2
row124	118.0746	210.31	0.01208872367158654	-7.5158114371361515	C4H10N2O2
row125	149.0462	189.84	0.00923676123390418	-8.312065322486909	C5H10O5,C6H6N4O,C6H14S2
row126	149.0462	191.05	0.009413997341817939	-8.213672249171855	C5H10O5,C6H6N4O,C6H14S2
row127	174.0552	27.3	0.01955372638985493	-6.379928585180594	C10H9NO2,C10H11NO3,C5H9N5
row128	89.0413	192.5	0.591960355515774	-0.82722410536456	
row129	149.0599	34.69	0.530706196004601	-0.9558117721242224	
row130	89.0427	249.11	0.3117649822330426	-1.5845272593906636	C4H10S
row131	174.8389	135.58	0.63701089338417	0.721530913841954	
row132	174.8389	150.06	0.15950812042111273	-2.5484857637852003	
row133	174.8643	1.7	0.6934755486003062	0.6080377148198677	
row134	174.8865	134.14	0.2317164543020974	2.100391949300239	
row135	174.8865	151.01	0.001472320752978791	16.46502062770637	
row136	174.9637	134.93	0.5939297832919459	-0.8174657809655134	
row137	174.9637	145.86	0.34864994597512317	-1.4613995912384043	
row138	174.9865	25.73	0.03414969748715698	5.129053303277082	
row139	174.9865	27.57	0.01101290700756668	7.740486329106676	
row140	90.0073	147.17	0.5185487492134013	0.9934804587048778	
row141	119.0114	53.03	0.24188903763005784	1.995081652205532	
row142	119.0114	162.09	0.24188903763005784	1.9813178389635435	
row143	119.0114	200.4	0.24188903763005784	1.9908449819889698	
row144	119.0114	203.85	0.28478518984731493	1.702896731619675	
row145	119.0114	206.63	0.2642856683090662	1.8108454421089695	
row146	119.0114	210.18	0.32573266114926247	1.5361569225497278	
row147	119.0114	212.28	0.24524695240191052	1.918483679219614	
row148	119.0114	223.57	0.24240792580597662	1.9573194530975033	
row149	119.0114	225.54	0.2492103883522413	1.8927856132529857	
row150	119.0114	228.07	0.30351786090946153	1.615097173911277	
row151	119.0114	231.22	0.2647768957548325	1.804757835117989	
row152	119.0114	233.19	0.24188903763005784	1.9737315168011866	
row153	119.0114	238.73	0.3569656868128823	1.4333291399065982	
row154	119.0114	260.57	0.3531523686858645	1.4456203965820327	
row155	119.0114	264.64	0.2597545120759495	1.8365338428155757	
row156	119.0114	295.53	0.26431379910610764	1.8083561156377368	
row157	119.0114	299.07	0.31193553484287057	1.583357180707104	
row158	119.0114	310.49	0.24240792580597662	1.9504697686000112	
row159	150.0221	265.85	0.816800296862561	0.36819778294163413	
row160	175.0353	318.24	0.022461909916329226	-6.032769395073013	C5H8N2O5,C8H12S
row161	119.0491	205.16	0.1400185061746579	-2.7391198424605747	C6H5N3
row162	175.0372	297.23	0.0018057691906976446	15.178139028037018	C6H6N6O2
row163	150.0301	270.84	0.6846486218877593	0.623778537597238	
row164	150.0413	135.98	0.5920125467428653	0.8250730629392649	C5H13NS2
row165	119.056	164.85	0.9767431299247324	0.04805611239086661	
row166	119.056	255.28	0.2583340647168709	1.8474845400415203	
row167	119.056	256.63	0.07104534541662627	3.7802742137702814	
row168	119.056	261.49	0.17013087644110206	2.472380097580188	
row169	119.056	263.72	0.056920972106978884	4.1311241620348484	
row170	119.056	265.29	0.5006064704765444	1.0396714471730375	
row171	119.056	267.95	0.3919543000349081	1.3223245386211382	
row172	119.056	273.47	0.10499284346688584	-3.1722926633541317	
row173	119.056	275.17	0.10638633040356502	-3.1458281131488293	
row174	119.056	281.21	0.24188903763005784	-1.9696592943696973	
row175	119.056	282.92	0.12434648296482244	-2.9095133036312837	
row176	119.056	292.11	0.08441500986034695	-3.508458471693199	
row177	150.8858	134.8	0.6103421650931267	0.784596006731522	
row178	150.8858	150.45	0.1589850884014253	2.5607276240235706	
row179	175.0718	305.9	0.9462867941440141	0.10339858217992381	C6H12N2O4
row180	175.8391	135.85	0.4410845608146284	1.18065856114502	
row181	175.8391	150.06	0.19188261910641952	-2.320042862402847	
row182	151.0447	130.46	0.8208648509484384	0.35756562577875106	
row183	151.0447	132.96	0.7827265258308425	0.4335138111671355	C5H13NS2
row184	151.0447	133.61	0.5502984154229317	0.9138087713184179	
row185	151.0447	136.11	0.6369322173838218	0.723339722768851	
row186	151.0586	50.11	0.025496023477610267	5.727058911209646	
row187	151.8733	149.8	0.12876064239295512	-2.855105640299329	
row188	119.9065	150.32	0.6832618675521998	0.6275770104830591	
row189	119.9848	134.27	0.03338301969159666	5.183094095020951	C3H3NO2
row190	119.9848	149.8	0.24240792580597662	1.9601648505180596	C3H3NO2
row191	119.9848	152.19	0.0607254381348814	4.0331397819416726	C3H3NO2
row192	119.9848	154.68	0.2728902738509806	1.7666785820253492	C3H3NO2
row193	176.0193	329.14	0.00017111831206670732	-37.99381332825884	
row194	152.8829	134.8	0.40523868443657485	1.2825249318431078	CHCl3
row195	152.8829	150.45	0.12266260437007187	2.9329923960216013	CHCl3
row196	152.9855	283.31	0.15652960018912984	-2.5890057355929055	
row197	152.995	191.97	0.09072974682418732	-3.387345657526175	C4H6O4
row198	152.995	210.97	0.284572754406609	-1.7042800710923496	C4H6O4
row199	176.8359	135.85	0.591960355515774	0.8265440799022717	
row200	176.8359	150.06	0.1624424448259768	-2.525000223133051	
row201	176.9162	364.07	0.21608233795224757	2.1883595966727274	
row202	153.016	216.35	0.8621145338177161	0.27546049307548093	
row203	93.0335	204.63	0.042026743770636525	-4.656596032878628	
row204	121.0312	243.2	0.08480270812237434	3.4979704342046616	
row205	121.0496	118.25	0.2341216551601014	2.086627344163431	
row206	94.924	135.19	0.4634737535739929	1.1246398207913169	
row207	94.924	150.19	0.5185487492134013	0.9928441404630497	
row208	153.0548	34.95	0.5148144283756407	1.0063970168855219	C6H7N3O2
row209	153.8992	1.17	0.7413175042170628	0.5110774193680677	
row210	122.0601	49.85	0.2597545120759495	1.835926578686462	
row211	122.8932	39.81	0.293873710795035	-1.6547871424359446	
row212	154.0138	37.32	0.47519606629496947	1.0964101198309504	
row213	95.9751	191.05	0.07454204122700706	3.701955121534672	
row214	96.0274	32.85	0.046730696802467483	-4.457315990858423	
row215	154.0568	191.71	0.28162573759517745	1.7199209324336073	
row216	177.0915	25.32	0.21506121844743245	2.1936409847408367	C11H14O2,C11H16O3,C9H11N3O,C8H16NO
row217	96.9211	135.19	0.47398990290518606	1.0992105502489375	
row218	96.9211	149.93	0.4600552629007799	1.1359376709298905	
row219	177.8362	135.85	0.5011384141486646	-1.0358507799399794	
row220	177.8362	150.06	0.7073266439167742	-0.5820675468495753	
row221	96.9511	322.97	0.2571123164664805	1.854438854358681	
row222	177.8876	365.64	0.2864842419670459	1.687445810115286	
row223	124.0063	212.41	0.16935255686333212	-2.478977273746587	
row224	177.9124	134.8	0.4408957247491149	1.181648608996873	H3IO3
row225	177.9124	150.58	0.8772767269622851	-0.2424168898676045	H3IO3
row226	154.868	149.8	0.08583657892487773	-3.4733825892294727	
row227	154.88	134.93	0.5006064704765444	1.0392077950714558	
row228	154.88	150.45	0.15084751183247053	2.6415455777514185	
row229	124.8902	39.68	0.49575161094960707	-1.050695156664464	
row230	178.8332	135.85	0.7154724699695865	-0.566895975046602	
row231	178.8332	149.93	0.5657214325850299	-0.8780758572447046	
row232	124.9904	34.3	0.11797576642546674	-2.98862600754709	
row233	125.0347	34.95	0.000244108505822005	-31.46791368766293	
row234	178.912	364.07	0.29707143298855815	1.6369212379581493	
row235	125.0425	225.15	0.8146579574734585	-0.3721684281512255	C7H10S,C7H12OS
row236	97.0648	27.04	0.12266260437007187	2.9317848942872766	
row237	155.0089	172.5	0.89518573794776	0.20267763878533843	
row238	125.8721	134.8	0.027489404275602806	5.583864888716746	
row239	125.8721	151.53	0.06654462589622478	-3.88948086178001	
row240	97.9762	201.35	0.08800423652354593	-3.4349924811471877	
row241	125.9898	34.43	0.2728902738509806	-1.7669501865308403	CH5N3S
row242	125.9938	34.3	0.0853632594197498	-3.4813273963790707	
row243	126.9041	29.54	0.0721690427851839	3.7600035295780962	
row244	126.9862	34.3	0.12930033465906657	-2.8426819966923236	C5H4O2S
row245	126.9948	34.3	0.24188903763005784	-1.9714257974756595	
row246	98.948	1.04	0.5213044528254906	0.9856655110624453	
row247	155.8648	149.8	0.07765049728450386	-3.6372293026301556	
row248	155.8733	2.62	0.04710367062336142	4.444298700202699	Sb
row249	155.8733	29.01	0.02836745658336937	-5.498873928701421	Sb
row250	127.0028	146.91	0.5160265190586781	-1.0001110319877875	
row251	127.0028	152.84	0.12930033465906657	-2.8438494204859857	
row252	127.0028	190.23	0.5277246860633494	0.965887030673512	
row253	127.0754	191.71	0.8720376081019202	0.25771544693725945	
row254	127.8692	134.27	0.16064154050299093	2.5378473759176394	
row255	127.8692	151.14	0.8986697968419705	-0.19754169950594402	
row256	179.8402	135.32	0.08521750134759715	3.4907036846593766	
row257	179.8402	150.45	0.10602063564120176	3.1540253786619665	
row258	179.8819	363.02	0.1280696337541089	2.861825740622349	
row259	179.8819	365.51	0.09193119228992785	3.3713303891098	C20H39NO2,C20H39NO2
row260	156.0269	266.24	0.5720411461071205	0.8652334326200822	
row261	156.865	149.8	0.08621520399695992	-3.4666902310144545	
row262	100.0394	191.84	0.005965504045350912	-9.770392479791473	
row263	100.9451	1.04	0.7128898609916501	0.5715721094677595	
row264	156.954	201.22	0.35818821120986644	-1.4297632646532188	C5H4BrN,C2H2O6
row265	157.0123	92.78	0.24188903763005784	2.04327981676235	C4H3N3O4
row266	128.0708	36.53	0.07487030124921583	-3.692828151371725	
row267	128.8912	135.45	0.4266540690414014	1.220936653748818	Cl2Mg
row268	128.9586	201.75	0.024311428993868043	5.870685372367215	CH2O5,C3H2N2S2
row269	180.0565	391.12	0.8172756987056923	-0.36639066282531507	C11H7N3
row270	157.0279	201.61	0.6534964626223979	0.6896879781458719	
row271	157.0279	202.8	0.21890039249417567	2.1705768831963095	
row272	128.9982	135.06	0.13119289575608728	2.824240976534343	C8H4O3
row273	180.8821	363.02	0.034327094584654785	5.109224591861216	
row274	180.8821	365.77	0.00923676123390418	8.306792034418901	
row275	101.0597	36.0	0.036183664351528	4.996124696222206	
row276	129.0267	36.26	0.25033596590712875	-1.8862910495052172	
row277	129.0285	36.53	0.7859149462515937	0.428590025937238	
row278	129.0377	213.46	0.10320752349010752	-3.1951485139689915	C6H10OS,C6H12O2S,C6H12O2S
row279	129.0377	220.42	0.03924728884470912	-4.811009328318569	C6H10OS,C6H12O2S,C6H12O2S
row280	129.0804	36.26	0.41845578611835416	-1.245043206532065	
row281	129.0815	36.26	0.19178754798373981	-2.321579359070356	
row282	129.0826	36.0	0.38262625620913526	-1.3486889298904867	
row283	103.0026	192.36	0.34578350011027503	1.469064661876079	
row284	157.9933	201.61	0.16202441793946037	-2.528602256756008	
row285	181.0594	192.63	0.13890468373103193	2.7508460903786522	C5H11NO6
row286	181.0594	213.59	0.8011204900391252	0.395217681130992	C5H11NO6
row287	181.0618	204.9	0.24188903763005784	-2.029345962789285	C8H10N2O3,C8H12N2O4
row288	181.0692	204.77	0.07964167618971534	-3.602711462101573	C9H11NO3
row289	181.0711	192.1	0.9316359071814414	0.1334885790831505	C6H14O6
row290	103.9193	39.55	0.2818839973324609	-1.716880684445186	
row291	130.05	182.35	0.1416154725012819	2.722873623972574	
row292	181.0864	26.91	0.24188903763005784	1.996284504741123	C10H16O4,C7H16NO2,C10H14O3,C10H13O3
row293	181.0864	32.19	0.7188266950158366	-0.5560698211688189	C10H16O4,C7H16NO2,C10H14O3,C10H13O3
row294	181.0864	335.05	0.24188903763005784	1.9937485820783758	C10H16O4,C7H16NO2,C10H14O3,C10H13O3
row295	130.8883	135.58	0.18124037196743822	2.393264823356007	
row296	130.8883	148.48	0.21614135015572344	2.187079138183924	
row297	130.8883	149.8	0.11436652082211667	3.0321941456327846	
row298	181.8369	135.19	0.022380907362826087	6.061994807984411	
row299	181.8369	150.32	0.08296662871631864	3.53362072171203	
row300	130.9952	135.06	0.2400278106481511	2.0577430581261407	
row301	131.0367	160.78	1.932962842834712e-06	226.96608740311427	C6H6N4O,C6H4N4
row302	131.0367	161.96	0.0006105584933700887	22.37851214200864	C6H6N4O,C6H4N4
row303	182.0428	221.47	0.003173616097445402	-12.246508918658428	
row304	131.0589	36.13	0.012192203792525584	-7.490181138471972	C5H9NO3
row305	131.0609	36.13	0.02437739582430974	-5.861668307397543	C8H10N2O,C8H8N2
row306	182.0455	33.9	5.3777072883891797e-05	64.41063514214385	C8H9NO4
row307	182.0664	204.9	0.24188903763005784	-1.998483427442061	
row308	182.0703	205.03	0.2642856683090662	-1.8116815837884557	C8H10N2O3
row309	132.0115	165.25	0.003431316690206162	-11.910377562851236	
row310	132.0374	192.1	0.18846662533329295	2.3429810276416774	
row311	132.9454	201.75	0.04936365405572337	-4.357422046156959	H3O4P,C2H3KO2
row312	158.0896	153.63	0.29369822790774297	1.656997548321371	
row313	158.0896	165.8	0.6655866306111988	0.6661420922245367	
row314	106.0482	121.53	0.6349981041492873	0.7279355476340249	
row315	106.0482	127.84	0.7248468884939971	0.5443026721547909	
row316	106.0482	271.23	0.24383603168398982	1.9373956631053961	
row317	158.9045	61.23	0.7892516821265478	0.42186199855501405	
row318	158.9045	63.33	0.9428805654855484	0.11057140368542899	
row319	158.9045	74.53	0.09788845174845823	-3.2659476261575033	
row320	158.9045	84.11	0.24188903763005784	1.9988963987821136	
row321	133.0146	135.85	0.4981402741072113	1.0447041028731507	C4H6O5,C5H10S2,C5H10S2
row322	158.9243	26.65	0.011341998236979553	7.665675266054693	
row323	183.0405	191.18	0.1535683797577009	-2.614834235236022	C7H10N2O5,C7H8N2O4
row324	183.0486	34.16	0.00017111831206670732	38.01984423055424	C9H12O2S
row325	158.9878	201.75	0.50247875536085	-1.0329274013257417	C3H8O3S
row326	158.9933	201.75	0.6656692497048319	-0.6636423754081622	
row327	134.0225	85.56	0.6174978277032247	-0.7693041841329465	C4H6O5,C5H10S2,C5H10S2
row328	134.0225	91.86	0.8313599199241912	0.33321536282576897	C4H6O5,C5H10S2,C5H10S2
row329	134.0225	93.43	0.8011204900391252	-0.3971684631020159	C4H6O5,C5H10S2,C5H10S2
row330	159.0556	28.09	0.177799683040727	-2.4188490631011286	C9H10N2O2,C7H5N5,C9H8N2O
row331	184.0585	210.31	0.11288482228224382	-3.053130073677572	C6H13NO4
row332	184.0585	215.17	0.019372690652503567	-6.423677356222412	
row333	184.0585	221.87	0.8259125976371238	0.3459065486980542	
row334	159.0848	147.17	0.6934755486003062	-0.6074846340541377	C8H16OS,C8H18O2S
row335	159.0848	150.32	0.2188361004449837	-2.1718671899719943	C8H16OS,C8H18O2S
row336	159.0848	153.5	0.6778798160520901	-0.6378537237628996	C8H16OS,C8H18O2S
row337	159.0848	154.81	0.5292837110452683	-0.9605468905481116	C8H16OS,C8H18O2S
row338	195.045	35.35	0.24387733978106502	1.9352005071457814	C13H10O3,C13H8O2,C9H10FNO4
row339	195.045	237.95	0.24188903763005784	1.9983011187757918	C13H10O3,C13H8O2,C9H10FNO4
row340	195.045	319.42	0.2856243611192996	1.6979518058334024	C13H10O3,C13H8O2,C9H10FNO4
row341	195.0605	269.53	0.35154419689593824	1.4503302289910438	C9H14N2O2S,C8H16OS
row342	159.8444	135.06	0.7989530940815596	0.40328008137471055	Cl2Mn
row343	159.8444	149.8	0.8401107977899495	-0.3134924694898305	Cl2Mn
row344	159.8778	39.15	0.5425604699835364	-0.9310469650281499	
row345	134.9426	201.75	0.002865741245294044	-12.800412804935444	
row346	195.0666	270.31	0.8854533228093822	0.22634059364164644	C10H12O4
row347	184.8859	151.93	0.0012611605126404862	17.67132950674744	
row348	195.0684	269.53	0.6181552761812126	0.7665806824011528	C10H12N2,C13H9NO
row349	195.1386	26.52	0.8768600928597055	0.24478540662920556	C12H22O3,C12H20O2,C7H20N4
row350	134.9492	153.9	0.28120126640487336	1.7295412212068648	
row351	185.0272	31.28	0.7075178632241944	-0.5812252226123765	C8H10O3S
row352	195.9263	364.2	0.19816029259499762	2.2856419863570268	C6H3Cl3O
row353	195.9312	364.2	0.1763386352179261	2.428751551074878	
row354	196.0222	220.03	0.011341998236979553	-7.669822770562607	
row355	185.031	340.69	0.266702089720104	1.7934161974414462	C11H7NS
row356	185.031	490.96	0.9946812287695194	0.012426399945758988	C11H7NS
row357	159.9915	201.61	0.6250187627247313	-0.7529795081215671	C4H4ClN3O2
row358	196.0613	212.15	0.2812214562174795	1.726196494315872	C9H11NO4,C5H13N2O4P,C9H13NO5
row359	196.0636	269.92	0.3606898845130788	1.4218572331798018	C10H9N5O
row360	196.0723	252.66	0.024427434591556208	5.847124901025744	C8H11N3O3,C8H13N3O4
row361	196.8108	135.45	0.5488964921005679	0.9174664871899743	
row362	196.8108	150.32	0.3903370238912551	-1.329179749065092	
row363	160.0145	389.54	0.09657784100868921	-3.2884908857120623	
row364	160.0145	391.25	0.1589850884014253	2.5575603462349963	
row365	196.8765	134.53	0.9219984459869488	0.1560887018685775	
row366	196.8765	151.01	0.062239533476923854	3.9918055696248724	
row367	196.8848	363.94	0.10519868488429021	3.1686188594562963	
row368	196.8865	135.19	0.05325233128946256	4.251174662254346	
row369	196.8865	150.45	0.09541014298883456	3.3120795953213182	
row370	135.0442	35.87	0.009845804592466902	-8.095986452338385	C6H5N3O
row371	160.0397	37.18	0.00042693520942080706	-26.257424610477074	C9H9NO3,C9H7NO2
row372	135.0593	86.87	0.7220474668255125	-0.5499325902135939	
row373	135.0593	90.02	0.765779243810347	-0.46157331273715835	
row374	135.0593	93.3	0.9934531136034359	0.017387820450779405	
row375	160.0608	191.71	0.002104540454262057	-14.450391559553248	C6H11NO4,C6H13NO5
row376	135.9015	134.53	0.16064154050299093	2.539289373478873	
row377	135.9015	151.27	0.03754086595698231	4.92705753572674	
row378	196.9227	364.2	0.1898384023369673	2.3341663796508327	
row379	196.9305	364.2	0.1977745971470939	2.2892926132438425	
row380	185.0926	285.41	0.053458273692123054	-4.243789190212318	C8H14N2O3,C8H16N2O4
row381	185.8861	152.32	0.0029717073489260643	12.556266940447374	
row382	160.9923	201.75	0.41959977128344217	-1.2397631634700805	C7H7Cl
row383	197.0216	230.04	0.9139621580853035	-0.17088991933540632	C6H10O5,C3H8N3O5P,C6H11ClO5,C10H9NaO4,C5H13O7P
row384	186.0182	135.85	0.46036499127184705	1.1339574073285672	C5H5N5O,C5H13NS2
row385	186.0304	31.8	0.8276890730950267	0.34155874842679385	C9H5N3O2
row386	136.0478	35.74	0.10602063564120176	-3.154916546506941	
row387	197.0619	221.47	0.0036061164597771243	-11.6774889316671	C10H12ClNO
