massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row219	156.865	149.8	0.7031775629432593	3.0502989416692348	
row220	100.0394	191.84	0.8665799624037545	0.3710606963462965	
row221	156.954	201.22	0.7031775629432593	1.594298987041807	C5H4BrN,C2H2O6
row222	128.0708	36.53	0.7031775629432593	4.203357422532691	
row223	128.9586	201.75	0.7206050370928386	-1.2021305228611872	CH2O5,C3H2N2S2
row224	180.0565	391.12	0.9697048952982116	-0.10110976181289093	C11H7N3
row225	128.9982	135.06	0.7031775629432593	-1.7427209849902405	C8H4O3
row226	180.8821	363.02	0.7260893858396382	-0.8915592647764153	
row227	180.8821	365.77	0.7206050370928386	-1.0695588856656935	
row228	101.0597	36.0	0.7031775629432593	3.426211077077121	
row229	129.0267	36.26	0.7206050370928386	1.3038752423443662	
row230	129.0277	36.13	0.7031775629432593	1.9845976603224444	
row231	129.0285	36.53	0.7913703675131817	-0.5687538433555299	
row232	129.0377	213.46	0.7745038370849647	-0.6172470015515956	C6H10OS,C6H12O2S,C6H12O2S
row233	129.0377	220.42	0.8934903286928855	-0.2974592562311308	C6H10OS,C6H12O2S,C6H12O2S
row234	181.0136	191.31	0.7031775629432593	1.584783535898139	C8H8O6,C8H6O5
row235	181.0136	208.6	0.7252303876129743	0.9949914557898714	C8H8O6,C8H6O5
row236	129.0804	36.26	0.8282442262465486	0.47520145878896014	
row237	129.0815	36.26	0.955088485021591	-0.14064709835426026	
row238	129.0826	36.0	0.9428288254526568	0.1825145346292609	
row239	103.0026	192.36	0.943109336067964	-0.1733429924081683	
row240	157.9933	201.61	0.7031775629432593	1.564335423121874	
row241	181.0594	192.63	0.9794084107555864	-0.07385958681173332	C5H11NO6
row242	181.0594	213.59	0.7252962084739919	0.9819673701268393	C5H11NO6
row243	181.0618	204.9	0.7031775629432593	1.5744000160979603	C8H10N2O3,C8H12N2O4
row244	181.0692	204.77	0.7031775629432593	1.6141947690681757	C9H11NO3
row245	181.0711	192.1	0.7206050370928386	-1.2337243602955057	C6H14O6
row246	181.0711	211.62	0.9514920432089062	0.14904205845618212	C6H14O6
row247	103.9193	39.55	0.7031775629432593	-4.157898652471704	
row248	130.05	182.35	0.7260893858396382	-0.8673274299127478	
row249	130.0581	36.0	0.000633090529716705	63.616072843624394	
row250	130.8883	135.58	0.7031775629432593	-1.7819840479836215	
row251	130.8883	149.8	0.7340710550577835	-0.7811625128658901	
row252	181.8369	135.19	0.7206050370928386	-1.2148686748250024	
row253	181.8369	150.32	0.7260893858396382	-0.9656832419678673	
row254	104.0225	490.44	0.7612561028202747	0.6737801548190486	C2H4N2O3
row255	131.0367	160.78	0.7031775629432593	-1.7839868373724412	C6H6N4O,C6H4N4
row256	131.0367	161.96	0.8715509611095299	-0.3502645214520608	C6H6N4O,C6H4N4
row257	182.0428	221.47	0.7031775629432593	-2.203193815124995	
row258	131.0589	36.13	0.7031775629432593	2.163932779746179	C5H9NO3
row259	131.0609	36.13	0.7031775629432593	3.2522148107571027	C8H10N2O,C8H8N2
row260	182.0455	33.9	0.8681422992136721	-0.357549214613047	C8H9NO4
row261	182.0664	204.9	0.7206050370928386	1.4749169341392177	
row262	182.0703	205.03	0.7031775629432593	2.0993017256806623	C8H10N2O3
row263	132.0115	165.25	0.7031775629432593	1.770544538326198	
row264	132.0115	169.87	0.7260893858396382	0.9044987523898426	
row265	132.0374	192.1	0.998847017233604	0.0029243632073392874	
row266	132.8389	146.38	0.7031775629432593	1.9983771421519916	
row267	132.9454	201.75	0.7031775629432593	3.869917147889789	H3O4P,C2H3KO2
row268	158.0896	165.8	0.7958642664878891	-0.5582582999443279	
row269	158.9045	63.33	0.8673543652757845	-0.36202439799009634	
row270	158.9045	67.27	0.7206050370928386	1.214708587926466	
row271	158.9045	70.03	0.7388398844934163	0.7481207843720504	
row272	158.9045	74.53	0.7444569739075236	0.724076679083052	
row273	158.9045	202.8	0.7031775629432593	1.9950422613879137	
row274	133.0073	28.36	0.7206050370928386	1.0744151726362434	
row275	133.0146	135.85	0.7206050370928386	-1.2653102806940895	C4H6O5,C5H10S2,C5H10S2
row276	183.0405	191.18	0.7031775629432593	1.9052268123185596	C7H10N2O5,C7H8N2O4
row277	183.0405	293.69	0.7031775629432593	1.9554287711785538	C7H10N2O5,C7H8N2O4
row278	183.0486	34.16	0.7260893858396382	-0.855941813512616	C9H12O2S
row279	158.9878	201.75	0.7206050370928386	1.1027627384195848	C3H8O3S
row280	158.9933	201.75	0.7564033449263942	0.6827993240547418	
row281	159.0556	28.09	0.7206050370928386	-1.1080025097008135	C9H10N2O2,C7H5N5,C9H8N2O
row282	184.0585	210.31	0.7031775629432593	-1.9582520330459938	C6H13NO4
row283	159.0848	147.17	0.7206050370928386	1.0609554172144526	C8H16OS,C8H18O2S
row284	159.0848	150.32	0.7217048451748528	1.0045140649264992	C8H16OS,C8H18O2S
row285	159.0848	153.5	0.9794084107555864	0.07052962768809236	C8H16OS,C8H18O2S
row286	159.0848	154.81	0.7031775629432593	3.631719214983986	C8H16OS,C8H18O2S
row287	134.0602	205.16	0.7031775629432593	1.9123380310959648	C6H6N4
row288	195.0605	269.53	0.8577126098378317	-0.3906057148992857	C9H14N2O2S,C8H16OS
row289	159.8444	135.06	0.8489223281608943	-0.4158627697191361	Cl2Mn
row290	159.8444	149.8	0.9977364485201113	-0.008156713354473445	Cl2Mn
row291	159.8778	39.15	0.4619312326679581	-6.831244303184695	
row292	134.9426	201.75	0.7031775629432593	3.822428095313614	
row293	184.8859	151.93	0.7031775629432593	-1.8915250332628166	
row294	195.0684	269.53	0.7206050370928386	1.0613542316457965	C10H12N2,C13H9NO
row295	195.1386	26.52	0.7252962084739919	-0.9856379075470397	C12H22O3,C12H20O2,C7H20N4
row296	134.9492	153.9	0.9937389898403124	0.019831313443034092	
row297	185.0272	31.28	0.829163782988564	-0.4712883007760384	C8H10O3S
row298	195.9263	364.2	0.7260893858396382	0.8728787577970708	C6H3Cl3O
row299	195.9312	364.2	0.7491682261099234	0.7118171569922509	
row300	196.0222	220.03	0.7206050370928386	-1.1435783574049896	
row301	185.031	490.96	0.7031775629432593	-1.8727965562097877	C11H7NS
row302	159.9915	201.61	0.7206050370928386	1.4837985742814614	C4H4ClN3O2
row303	196.0613	212.15	0.7260893858396382	-0.8359595695494233	C9H11NO4,C5H13N2O4P,C9H13NO5
row304	196.0636	269.92	0.950527574627623	-0.15458734311050568	C10H9N5O
row305	196.8108	135.45	0.7252303876129743	-0.9950829928398827	
row306	196.8108	150.32	0.7206050370928386	1.2193068799039368	
row307	160.0145	389.54	0.7209382036645524	1.0207963697439704	
row308	160.0145	391.25	0.7206050370928386	-1.097367747213796	
row309	196.8765	134.53	0.8027541989623596	-0.5431742255362074	
row310	196.8765	151.01	0.8934903286928855	0.2996365668733834	
row311	196.8848	363.94	0.745121336763987	-0.7215006352773765	
row312	196.8865	135.19	0.8078596866545568	-0.5258772793597045	
row313	196.8865	150.45	0.7374542397812094	-0.7523374227100399	
row314	135.0442	35.87	0.6817612158744908	5.30087939717212	C6H5N3O
row315	160.0397	37.18	0.7031775629432593	2.42634460633987	C9H9NO3,C9H7NO2
row316	160.0608	191.71	0.7031775629432593	1.905395258090322	C6H11NO4,C6H13NO5
row317	135.9015	134.53	0.7260893858396382	-0.8513239345167869	
row318	135.9015	151.27	0.7031775629432593	-1.697785614773245	
row319	196.9227	364.2	0.7031775629432593	1.7783746188019154	
row320	196.9305	364.2	0.8282442262465486	0.488432370984668	
row321	185.0926	285.41	0.7031775629432593	1.9792936098816538	C8H14N2O3,C8H16N2O4
row322	160.9923	201.75	0.748347178204535	0.7136108313432886	C7H7Cl
row323	197.0216	230.04	0.7031775629432593	4.072426911856867	C6H10O5,C3H8N3O5P,C6H11ClO5,C10H9NaO4,C5H13O7P
row324	186.0182	135.85	0.7031775629432593	-1.904360911153289	C5H5N5O,C5H13NS2
row325	136.0478	35.74	0.8524103376804151	0.4072460629466384	
row326	136.8686	1.17	0.7564033449263942	0.6857552680598255	
row327	197.0619	221.47	0.7564033449263942	-0.6820200523788372	C10H12ClNO
row328	136.966	10.26	0.9794084107555864	0.07487646469823078	
row329	161.056	325.2	0.7031775629432593	-1.6367539553082828	C5H10N2O4,C3H7N5O3
row330	161.0641	191.84	0.7260893858396382	0.8651136676337381	C7H14O2S,C7H16O3S,C7H14O2S
row331	161.8415	149.4	0.7539094592999431	0.6941555131753924	
row332	137.0235	31.67	0.7252962084739919	-0.9879774525279968	C2H6N4O
row333	161.875	39.02	0.7031775629432593	-2.7752025094902923	
row334	186.0767	150.88	0.7031775629432593	3.0620049740111632	C8H13NO4,C8H15NO5
row335	186.0767	191.84	0.9293301526247542	0.21584012818079604	C8H13NO4,C8H15NO5
row336	186.8729	134.53	0.8282442262465486	-0.4787437207401872	
row337	197.7563	135.85	0.9411483504329923	0.1901068453956861	
row338	186.883	151.79	0.7031775629432593	-1.8377195166208815	
row339	137.9857	163.67	0.9977364485201113	0.00975744274077766	
row340	186.991	489.65	0.7031775629432593	1.9976742261551699	C6H5ClN2O3
row341	187.0009	201.48	0.7717930562380213	0.628808845664594	C8H5F3O3,C6H10N2O2S2
row342	138.9521	273.99	0.7031775629432593	2.3701182621410863	
row343	187.0074	25.32	0.992493480396299	0.023772232665245738	C7H8O4S,C7H8O4S,C10H5ClN2
row344	187.0218	222.65	0.8282442262465486	-0.47899374138652373	C11H10O2S,C3H6N6O5
row345	187.0218	227.41	0.7206050370928386	-1.1430178372340105	C11H10O2S,C3H6N6O5
row346	162.9773	225.97	0.7773318978285264	-0.603885054361147	C4H5NO2S2,C3H3F3O2
row347	162.9773	227.54	0.7206050370928386	-1.0361959521772282	C4H5NO2S2,C3H3F3O2
row348	187.0374	165.93	0.7260893858396382	-0.9062787572767825	C5H12O5,C7H12N2S2
row349	198.0743	209.92	0.7260893858396382	-0.9758336571944729	C7H15NO4
row350	198.0743	213.2	0.8967956377426619	0.2875144754421298	
row351	198.0743	215.43	0.7217048451748528	-1.0036939658105497	
row352	198.0743	220.55	0.7206050370928386	-1.2990969645866344	
row353	163.0127	131.51	0.7260893858396382	0.8955028643103766	C5H9NOS2
row354	163.0127	132.56	0.7206050370928386	1.2810605991045723	C5H9NOS2
row355	198.8079	135.58	0.7206050370928386	-1.0297660945864902	
row356	198.8079	150.19	0.7260893858396382	0.9568997839876048	
row357	198.8736	134.8	0.9794084107555864	0.07288391706944931	
row358	198.8736	149.01	0.7031775629432593	-2.1736510789850345	
row359	198.8736	151.01	0.7209382036645524	1.0124464558239457	
row360	198.8836	135.06	0.8934903286928855	0.3020484568194538	
row361	198.8836	150.32	0.7717930562380213	-0.6360904962082324	
row362	187.097	192.23	0.7209382036645524	1.021910836126698	C9H16O4,C7H13N3O3
row363	163.0393	34.95	0.7031775629432593	3.3009881478579683	C7H5N3O2,C9H10O4,C9H8O3,C9H7O3
row364	163.0393	204.77	0.7031775629432593	1.5756006487412817	C7H5N3O2,C9H10O4,C9H8O3,C9H7O3
row365	198.9184	363.94	0.7260893858396382	-0.8144940748031341	
row366	198.927	363.94	0.998847017233604	0.0037157551283685465	C3H5IO2
row367	187.1334	34.82	0.7031775629432593	2.8000364492642165	C10H20O3,C8H17N3O2
row368	187.8841	135.19	0.7079112231689999	-1.5281031057810996	
row369	187.8841	150.32	0.7031775629432593	-1.7696369573165645	
row370	163.0504	91.46	0.7730255760023101	-0.6228180695041446	C6H5N5O
row371	163.0504	93.3	0.9534185879452157	-0.14499148443620682	C6H5N5O
row372	163.0504	94.88	0.8440238556383657	-0.42700174356926707	C6H5N5O
row373	188.0043	201.61	0.7518846418598566	-0.6999286014110889	C8H9Cl2N
row374	139.0028	144.64	0.9873567475877228	-0.04349331626943855	
row375	139.0028	146.38	0.7637976764536847	0.6617866548785458	
row376	139.0028	149.14	0.8844649978140988	0.32229859303439506	
