SOURCE	TARGET	ENZYMES
C04737	C00140	;3.2.1.52
G00108	C00140	3.2.1.52
ksii_core2_deg8	C00140	3.2.1.52
C02050	C06428	3.1.2.2
s2l2n2m2m	C00140	3.2.1.96
hs_deg4	C00140	3.2.1.50
C06612	C16596	1.1.1.1
C05576	C16596	1.1.1.1
C03595	C06428	3.1.2.2
C04257	C00645	2.5.1.57;2.5.1.56;2.7.1.60;
C16162	C06428	3.1.2.2
C00226	C16596	1.1.1.1
C03035	C06428	3.1.2.2
C05577	C16596	1.1.1.1
C01290	C00140	3.2.1.52
C00510	C06428	3.1.2.2
G10619	C00645	;5.1.3.14;2.7.1.40
G10619	C00140	;2.4.1.90
C16169	C06428	3.1.2.2
G00123	C00140	3.2.1.52
ksii_core2_deg5	C00140	3.2.1.52
C01132	C00140	;3.2.1.52
C16677	C00777	1.14.14.1
C04010	C00140	3.1.4.45
G08421	C00140	3.2.1.52
C05660	C05635	2.1.1.4
C00469	C16596	1.1.1.1
C06426	C06428	3.1.2.2
C01170	C00645	5.1.3.14
ksi_deg41	C00140	3.2.1.52
ha_pre1	C00140	3.2.1.31;3.2.1.52
G10610	C00645	5.1.3.14
G10483	C00140	3.2.1.14
C00043	C00645	;5.1.3.14;2.7.1.40
ksi_deg3	C00140	3.2.1.96
C05634	C05635	1.2.1.3;1.2.3.1
ksi_deg17	C00140	3.2.1.52
C06429	C06428	3.1.2.2
f1a	C00140	3.2.1.52
ksii_core2_deg4	C00140	3.2.1.52
ksi_deg37	C00140	3.2.1.52
C16679	C00777	1.2.3.11;;1.2.1.36;1.14.14.1;2.4.1.17
C16680	C00777	1.14.14.1
ha_deg1	C00140	3.2.1.31;3.2.1.52
C03518	C00140	3.2.1.14
C16596	C14090	1.1.1.1
C16596	C07490	1.1.1.1
C16596	C00376	1.1.1.1
C16596	C00709	1.1.1.1
C16596	C06613	1.1.1.1
C16596	C00114	1.1.1.1
C16596	C05445	1.1.1.1
C16596	C00071	1.1.1.1
C16596	C16348	1.1.1.1
C16596	C06611	1.1.1.1
C16596	C05444	1.1.1.1
C16596	C16595	1.1.1.1
C16596	C02909	1.1.1.1
C16596	C14089	1.1.1.1
C16596	C16586	1.1.1.1
C16596	C16587	1.1.1.1
C16596	C06899	1.1.1.1
C16596	C00069	1.1.1.1
C16596	C00116	1.1.1.1
