SOURCE	TARGET	ENZYMES
C00643	C15605	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C05642	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C01598	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C00780	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C05648	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C00525	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C00643	C05647	;1.14.14.1;1.4.3.4;1.13.11.52;2.1.1.49;2.3.1.87;2.1.1.4;1.14.16.4;3.5.1.9;4.1.1.28
C15605	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C05642	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C01598	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00780	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C05648	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C02700	C00525	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C02700	C05647	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
