SOURCE	TARGET	ENZYMES
C15585	C00137	3.1.3.25
C02630	C00197	1.1.1.95
C00984	C01290	3.2.1.22
C00984	C04737	3.2.1.22
C00093	C00137	3.1.4.44;2.7.8.11;3.1.4.3
C02712	C00073	2.3.1.1;3.5.1.14
C00131	C00159	2.7.1.1
C00131	C00031	2.7.1.1
C00159	C00104	2.7.1.1
C00159	C05401	3.2.1.22
C00159	G00278	3.2.1.22
C00159	C05400	3.2.1.22
C00159	C01235	3.2.1.22
C00159	mn	3.2.1.24;3.2.1.25
C00159	C00031	3.2.1.22;2.7.1.1
C00159	C05884	3.2.1.114
C00159	G00012	3.2.1.113;3.2.1.114
C00159	C00140	2.7.1.1;3.2.1.25
C00159	C00081	2.7.1.1
C00159	C05399	3.2.1.22
C00159	G11121	3.2.1.22
C00159	C05402	3.2.1.22
C00159	C01290	3.2.1.22
C00159	C00794	3.2.1.22;2.7.1.1
C00159	C00206	2.7.1.1
C00159	G00092	3.2.1.22
C00159	C04737	3.2.1.22
C00159	G10488	3.2.1.22
C00159	G00497	3.2.1.22
C00159	G00013	3.2.1.113;3.2.1.114
C00159	C01613	3.2.1.22
C00159	C05882	3.2.1.114
C00159	C00137	3.2.1.22
C00159	C00492	3.2.1.22
C00159	C00089	3.2.1.22;2.7.1.1
C00159	G00014	3.2.1.114
C00159	G00011	3.2.1.113
C00159	G00501	3.2.1.22
C00159	G01275	3.2.1.22
C00159	C03692	3.2.1.22
C00159	C00124	3.2.1.22
C00159	C06037	3.2.1.22
C00159	C02686	3.2.1.22
C00159	C06126	3.2.1.22
C00159	G10694	3.2.1.113
C00159	C00116	3.2.1.22
C00159	G00249	3.2.1.22
C00159	G00370	3.2.1.22
C00159	C00275	2.7.1.7;2.7.1.1
C00159	G00093	3.2.1.22
C00159	G10529	3.2.1.22
C00159	m2mn	3.2.1.24
C00159	C05404	3.2.1.22
C00104	C00031	;2.7.1.1
strch2	C00031	3.2.1.10;3.2.1.1
C05839	C00031	3.2.1.21
C05839	C05838	3.2.1.21
C01179	C00073	;1.4.3.2;2.6.1.5
C05401	C00221	3.2.1.23
C05401	C00031	3.2.1.22
C05401	C00267	3.2.1.23
C05401	C00137	3.2.1.22
C00101	C00073	2.1.1.13
C00048	C00073	;3.5.1.14;2.3.1.1;2.6.1.73
C02939	CE4968	2.3.1.168;1.2.1.25;1.3.99.10;1.3.99.3;2.3.1.13
C01159	C00197	5.4.2.1;3.1.3.13;5.4.2.4
G00278	C00031	3.2.1.22
G00278	C00137	3.2.1.22
C00671	C00073	1.4.3.2
C00252	C00267	3.2.1.10
C00719	C00073	2.1.1.5
C05400	C00031	3.2.1.22
C05400	C00137	3.2.1.22
C00221	C01172	2.7.1.147;2.7.1.1;3.1.3.9;2.7.1.2
C00221	C00185	3.2.1.21
C00221	G10504	3.2.1.23
C00221	C05796	3.2.1.23
C00221	C06136	3.2.1.23
C00221	C04911	3.2.1.23
C00221	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C00221	C01290	3.2.1.23
C00221	G00109	3.2.1.23
C00221	C05403	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C00221	G00092	3.2.1.23
C00221	G00123	3.2.1.23
C00221	G10534	3.2.1.23
C00221	G00124	3.2.1.23
C00221	C05396	3.2.1.23
C00221	G06780	3.2.1.23
C00221	G13032	3.2.1.23
C00221	G10517	3.2.1.23
C00221	G10238	3.2.1.23
C00221	G00110	3.2.1.23
C00221	C05394	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C00221	C00760	3.2.1.21
C00221	C00124	3.2.1.23
C00221	C01190	3.2.1.23
C00221	C00243	3.2.1.23
C00221	C00116	3.2.1.23
C00221	C06135	3.2.1.23
C00221	C00198	1.1.1.47
C00221	C01582	3.2.1.23
C00221	G10531	3.2.1.23
C00221	C04884	3.2.1.23
C00221	C06373	3.2.1.23
CE4970	C01033	1.2.1.25;1.3.99.2;1.3.99.3;2.3.1.13;1.3.99.12
