SOURCE	TARGET	ENZYMES
CE0520	C04874	1.14.16.5
C05576	C16595	1.1.1.1
C05576	C16587	1.2.1.5;1.1.1.1
C00063	C00307	2.7.7.15
C15587	C03150	2.4.2.1
C00212	C03150	2.4.2.1;3.1.3.5
CE6326	C00307	
C16596	C16595	1.1.1.1
C16596	C16587	1.1.1.1
C06612	C16595	1.1.1.1
C06612	C16587	1.1.1.1
C00294	C03150	2.4.2.1;3.1.3.5
C06899	C16595	1.1.1.1
C06899	C16587	1.2.1.5;1.1.1.1
C00106	C03150	2.4.2.1
s2l2n2m2masn	C01019	3.2.1.51
C02472	C01019	3.2.1.51
CE6330	C00307	
C04874	C05650	1.14.16.5
C04874	C03968	1.14.16.5
C04874	CE6488	1.14.16.5
C04874	C00116	1.14.16.5
C04874	C04895	3.5.4.16;1.14.16.5;4.2.3.12;3.1.3.1
C04874	C04317	1.14.16.5
C04874	C00093	1.14.16.5
C04874	CE6495	1.14.16.5
C04874	C00670	1.14.16.5
C04874	C03820	1.14.16.5
s2l2fn2m2masn	C01019	3.2.1.51
C05577	C16595	1.1.1.1
C05577	C16587	1.2.1.5;1.1.1.1
C14099	C16595	1.1.1.1
C14099	C16587	1.1.1.1
C00084	C16595	1.1.1.1
C00084	C16587	1.2.1.5;1.1.1.1
C00958	C00307	
C01019	ksi	3.2.1.51
C01019	ksi_deg1	3.2.1.51
C01019	C02985	3.2.1.51;2.7.7.30;2.7.1.52
C01019	C00069	3.2.1.51
C00387	C03150	2.4.2.1;3.1.3.5
C00475	C03150	3.1.3.5
C14090	C16595	1.1.1.1
C14090	C16587	1.1.1.1
C06037	C00794	3.2.1.22
C00114	C16595	1.1.1.1
C00114	C16587	1.1.1.1
C05404	C00794	3.2.1.22
G00370	C00794	3.2.1.22
C05400	C00794	3.2.1.22
C00473	C16595	1.1.1.1
C00473	C16587	1.1.1.1
CE3075	C00794	2.7.1.-
C00162	C01233	3.1.1.5
C00794	C00492	3.2.1.22
C00794	C06126	3.2.1.22
C00794	C04737	3.2.1.22
C00794	C05402	3.2.1.20;3.2.1.22
C00794	C00124	3.2.1.20;1.1.1.21;3.2.1.22
C00794	C00081	2.7.1.1
C00794	G00093	3.2.1.22
C00794	C00116	3.2.1.22;1.1.1.21
C00794	C00137	3.2.1.22
C00794	C01096	2.7.1.1
C00794	G10488	3.2.1.22
C00794	C00089	3.2.1.20;2.7.1.4;3.2.1.22;2.7.1.1;3.2.1.26
C00794	C02686	3.2.1.22
C00794	C01613	3.2.1.22
C00794	C00267	3.2.1.20;1.1.1.21;2.7.1.1;3.2.1.26
C00794	G00501	3.2.1.22
C00794	G01275	3.2.1.22
C00794	C00031	3.2.1.20;3.2.1.22;2.7.1.1;1.1.1.21;3.2.1.26
C00794	G10529	3.2.1.22
C00794	G11121	3.2.1.22
C00794	C01235	3.2.1.22
C00794	C00206	2.7.1.1
C00794	C05399	3.2.1.22
C00794	C00159	3.2.1.22;2.7.1.1
C00794	G00497	3.2.1.22
C00794	C00131	2.7.1.1
C00794	G00249	3.2.1.22
C00794	C05401	3.2.1.22
C00794	C01290	3.2.1.22
C00794	C03692	3.2.1.22
C00794	G00092	3.2.1.22
C00794	C00104	2.7.1.1
C00794	C00095	3.2.1.20;3.2.1.22;3.2.1.26;2.7.1.-;1.1.1.14;1.1.1.15;2.7.1.4;2.7.1.1;2.7.1.3;1.1.1.21
C00794	G00278	3.2.1.22
C06611	C16595	1.1.1.1
C06611	C16587	1.1.1.1
C00465	C03150	2.4.2.1
C00364	C03150	3.1.3.5
C00620	C03150	2.4.2.1
C16591	C16587	1.2.1.5
C00442	C03150	2.4.2.1
C00881	C03150	3.1.3.5
C16586	C16595	1.1.1.1
C16586	C16587	1.2.1.5;1.1.1.1
C00588	C00307	;2.7.7.15
C04233	C01233	3.1.1.5
C16595	C00709	1.1.1.1
C16595	C00376	1.1.1.1
C16595	C05445	1.1.1.1
C16595	C02909	1.1.1.1
C16595	C00116	1.1.1.1
C16595	C00577	1.1.1.1
C16595	C16551	1.1.1.1
C16595	C00469	1.1.1.1
C16595	C00226	1.1.1.1
C16595	C07645	1.1.1.1
C16595	C00432	1.1.1.1
C16595	C00071	1.1.1.1
C16595	C00576	1.1.1.1
C16595	C06613	1.1.1.1
C16595	C07490	1.1.1.1
C16595	C14089	1.1.1.1
C16595	C16348	1.1.1.1
C16595	C00069	1.1.1.1
C16595	C05444	1.1.1.1
C16595	C16587	1.1.1.1
C00299	C03150	3.1.3.5
C02520	C03150	3.1.3.5
C00214	C03150	3.1.3.5
C00709	C16587	1.1.1.1
C00385	C03150	2.4.2.1
C00376	C16587	1.1.1.1
C00055	C00307	;2.7.8.2
C00055	C03150	3.1.3.5
C00157	C00307	;2.7.8.2
C00157	C01233	3.1.1.5
C05445	C16587	1.1.1.1
C00124	C01697	1.1.1.21
C00559	C03150	2.4.2.1;3.1.3.5
C00526	C03150	2.4.2.1
C00130	C03150	3.1.3.5
C02909	C16587	1.1.1.1
C00116	C16587	1.1.1.1
C00455	C03150	3.1.3.5;2.7.1.22
C00253	C03150	2.4.2.1;3.1.3.5
C00577	C16587	1.1.1.1
C04438	C01233	3.1.1.5
C00307	C00641	2.7.8.2
C00307	C04598	;2.7.8.2
C00307	CE6503	
C00307	C03820	;2.7.8.2
C00147	C03150	2.4.2.1
C01736	C03150	2.4.2.1
C00911	C03150	3.1.3.5
C16551	C16587	1.2.1.5;1.1.1.1
C00469	C16587	1.1.1.1
C00226	C16587	1.2.1.5;1.1.1.1
C00060	C01233	3.1.1.5
C00262	C03150	2.4.2.1
C04230	C01233	3.1.1.5
C01185	C03150	3.1.3.5
C00330	C03150	2.4.2.1;3.1.3.5
C01762	C03150	2.4.2.1;3.1.3.5
C00153	C03150	2.4.2.1
C07645	C16587	1.2.1.5;1.1.1.1
C15586	C03150	2.4.2.1
C00432	C16587	1.1.1.1
C00071	C16587	1.2.1.5;1.1.1.1
C00576	C16587	1.1.1.1
C06613	C16587	1.1.1.1
C07490	C16587	1.2.1.5;1.1.1.1
C05841	C03150	2.4.2.1;3.1.3.5
C00093	C01233	3.1.4.46;3.1.4.2
C00360	C03150	3.1.3.5
C01233	C05973	3.1.1.5
C01233	C00189	3.1.4.46;3.1.4.2
C01233	C00670	3.1.4.46;3.1.1.5;3.1.4.2
C00020	C03150	3.1.3.5
C14089	C16587	1.1.1.1
C00362	C03150	3.1.3.5
C00105	C03150	3.1.3.5
C00655	C03150	3.1.3.5
C16348	C16587	1.1.1.1
C00239	C03150	3.1.3.5
C05512	C03150	2.4.2.1
G10621	C03150	3.1.3.5
C00069	C16587	1.1.1.1
C00242	C03150	2.4.2.1;3.1.3.5
C05444	C16587	1.1.1.1
C03150	C00672	2.4.2.1;3.1.3.5
C03150	C00144	3.1.3.5
