SOURCE	TARGET	ENZYMES
fucgalgbside_hs	C00325	2.4.1.69
fucfucgalacglc13galacglcgal14acglcgalgluside_hs	C00325	2.4.1.152
G00092	C00128	2.4.99.9
C04160	C00021	2.1.1.33
G00039	C00052	2.4.1.37
ksii_core2_pre9	C00052	2.4.1.38
ggn	C00029	2.4.1.11
ksii_core2_pre3	C00052	2.4.1.38
C04648	C00052	2.4.1.37
ksii_core2_pre4	C00052	2.4.1.38
C00475	C00881	3.1.3.5;3.5.4.5
C00475	C00364	3.1.3.5
C00475	C00299	3.1.3.5;2.7.1.48;3.5.4.5
C00475	C00105	3.1.3.5;2.7.1.48
C00442	C00299	2.4.2.3
C02520	C00881	3.1.3.5
C02520	C00364	3.1.3.5
C02520	C00299	3.1.3.5
C02520	C00105	3.1.3.5
C02415	C00021	2.1.1.43
ksi_pre20	C00052	2.4.1.38
C06131	C00325	2.4.1.65;2.4.1.69
C06131	C00052	2.4.1.37
ksii_core4_pre4	C00052	2.4.1.38
galacglc13galacglcgal14acglcgalgluside_hs	C00325	2.4.1.152
C05580	C00021	2.1.1.6
G00050	C00052	2.4.1.87
C00325	galacglcgalacglcgal14acglcgalgluside_hs	2.4.1.69
C00325	C04910	2.4.1.65;2.4.1.69
C00325	C01222	1.1.1.271
C00325	fucacngalacglcgalgluside_hs	2.4.1.65
C00325	fucgal14acglcgalgluside_hs	2.4.1.152;2.4.1.69
C00325	fucacgalfucgalacglcgalgluside_hs	2.4.1.65
C00325	fuc13galacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	fuc12gal14acglcgalgluside_hs	2.4.1.152;2.4.1.69
C00325	C06130	2.4.1.65;2.4.1.69
C00325	fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	C04936	2.4.1.152;2.4.99.8
C00325	fucgalacgalfucgalacglcgal14acglcgalgluside_hs	2.4.1.69
C00325	acngal14acglcgalgluside_hs	;2.7.4.8;2.7.4.4;2.7.4.6;2.7.7.8;2.4.1.83;2.4.1.131;2.4.1.132;3.6.1.42;2.7.7.30;2.7.4.10;2.4.1.152;2.4.1.-;1.1.1.271;2.4.99.8;2.7.7.22;3.6.5.5;3.6.5.4;3.6.5.6;3.6.5.1;3.6.5.3;3.6.5.2;2.7.1.48;1.17.4.1;2.7.1.40;2.4.1.142;6.3.4.4;3.6.1.5;3.6.1.6;2.4.1.68;2.4.1.65;4.1.1.32;2.4.1.69;6.2.1.4
C00325	fucfuc132galacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	acngalacglcgalgluside_hs	2.4.1.65
C00325	C14830	1.1.1.271
C00325	C00035	;2.7.4.8;2.7.4.4;2.7.4.6;2.7.7.8;2.4.1.83;2.4.1.131;2.4.1.132;3.6.1.42;2.7.7.30;2.7.4.10;2.4.1.152;2.4.1.-;1.1.1.271;2.4.99.8;2.7.7.22;3.6.5.5;3.6.5.4;3.6.5.6;3.6.5.1;3.6.5.3;3.6.5.2;2.7.1.48;1.17.4.1;2.7.1.40;2.4.1.142;6.3.4.4;3.6.1.5;3.6.1.6;2.4.1.68;2.4.1.65;4.1.1.32;2.4.1.69;6.2.1.4
C00325	C00044	6.3.4.4;6.2.1.4;3.6.1.5;2.7.7.30;3.6.5.5;3.6.5.4;2.7.4.6;3.6.5.6;3.6.5.1;3.6.5.3;3.6.5.2;4.1.1.32;2.7.1.48;2.7.1.40
C00325	fucgalacgalfuc12gal14acglcgalgluside_hs	2.4.1.69
C00325	fucfucgalacglcgalacglcgal14acglcgalgluside_hs	2.4.1.69
C00325	fucfucgalacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	fucacngal14acglcgalgluside_hs	;2.7.4.8;2.7.4.4;2.7.4.6;2.7.7.8;2.4.1.83;2.4.1.131;2.4.1.132;3.6.1.42;2.7.7.30;2.7.4.10;2.4.1.152;2.4.1.-;1.1.1.271;2.4.99.8;2.7.7.22;3.6.5.5;3.6.5.4;3.6.5.6;3.6.5.1;3.6.5.3;3.6.5.2;2.7.1.48;1.17.4.1;2.7.1.40;2.4.1.142;6.3.4.4;3.6.1.5;3.6.1.6;2.4.1.68;2.4.1.65;4.1.1.32;2.4.1.69;6.2.1.4
C00325	fuc132galacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	C04911	;2.4.99.8
C00325	galfucgalacglcgalgluside_hs	2.4.1.65
C00325	galacglcgal14acglcgalgluside_hs	2.4.1.152;2.4.1.69
C00325	fucgalacglc13galacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	fuc14galacglcgalgluside_hs	2.4.1.65;2.4.1.69
C00325	fucfucgalacglcgalgluside_hs	2.4.1.65;2.4.1.69
C00325	galacglcgalgluside_hs	2.4.1.65;2.4.1.69
C00325	C02985	2.7.7.30
C00325	C04922	2.4.1.152;2.4.1.69
C00325	acgalfucgalacglcgalgluside_hs	2.4.1.65
C00325	fucfucfucgalacglcgal14acglcgalgluside_hs	2.4.1.152
C00325	fucgalfucgalacglcgalgluside_hs	2.4.1.65
C00325	fucgalacglcgal14acglcgalgluside_hs	2.4.1.152;2.4.1.69
C00325	fucfuc12gal14acglcgalgluside_hs	2.4.1.152;2.4.1.69
C00325	galacgalfucgalacglcgal14acglcgalgluside_hs	2.4.1.69
C00325	gal14acglcgalgluside_hs	2.4.1.152;2.4.1.69
C00325	galacgalfuc12gal14acglcgalgluside_hs	2.4.1.69
C00325	G10615	1.1.1.271;2.7.7.30
C00325	fucgalacglcgalgluside_hs	2.4.1.65;2.4.1.69
C00325	galgbside_hs	2.4.1.69
C00506	C00245	4.1.1.29;4.1.1.15
C05660	C00021	2.1.1.4
G00062	C00128	2.4.99.8
C06198	C00105	3.6.1.17
C01972	C00021	2.1.1.62
C07308	C00021	2.1.1.137
C04910	C00128	2.4.99.6
C04910	C00052	2.4.1.87;2.4.1.86
C04789	C00105	2.7.8.17
C00213	C01026	1.5.99.2
C00213	C00021	;2.1.1.20
C00455	C00881	3.1.3.5
C00455	C00364	3.1.3.5
C00455	C00299	3.1.3.5
C00455	C00105	3.6.1.9;3.1.3.5
G00044	C00052	2.4.1.37
C06410	C00021	1.16.1.8
C00101	C00440	1.5.99.1;2.1.1.13;2.1.2.1;2.1.2.10
ksii_core4_pre6	C00052	2.4.1.38
G00047	C00128	2.4.99.6
C04791	C00128	;2.4.99.10;2.4.99.6;2.4.99.7;2.4.99.4;2.4.99.3;2.4.99.1;2.4.99.8;2.4.99.9
C00581	C00021	2.1.1.2
CE2176	C00021	2.1.1.6
C04683	C00128	2.4.99.8
C07453	C00021	;2.1.1.6
C00131	C00364	2.7.4.9
C00131	C00299	2.7.1.48
C00131	C00105	2.7.1.48
C00906	C00106	1.3.1.2;2.4.2.4;3.5.2.2
C00906	C16631	3.5.2.2
C00906	C16630	1.3.1.2;2.4.2.4;3.5.2.2
C00906	C07649	1.3.1.2;2.4.2.4;3.5.2.2
C00906	C05100	3.5.2.2
C00906	C00429	1.3.1.2;2.4.2.4;3.5.2.2
C00906	C00178	1.3.1.2;2.4.2.4;3.5.2.2
C00906	C02642	3.5.2.2
C02946	C00334	3.5.1.63;1.2.1.3
C04730	C00128	2.4.99.8;2.4.99.9
C00012	C00245	2.3.2.2
G00246	C00128	;2.4.99.10;2.4.99.6;2.4.99.7;2.4.99.4;2.4.99.3;2.4.99.1;2.4.99.8;2.4.99.9
G00246	C00052	;2.4.1.90;2.4.1.87
T_antigen	C00052	2.4.1.122
CE2122	C00021	2.1.1.6
acglcgalgluside_hs	C00052	;2.4.1.37;2.4.1.22;2.4.1.90;2.4.1.122;2.4.1.228;2.4.1.87;2.7.7.12;2.4.1.38;2.7.7.10;5.1.3.2;2.4.1.62;2.4.1.47;2.4.1.45;2.4.1.133;2.4.1.134;2.4.1.86
C01161	C00021	;2.1.1.6
C04728	C00021	2.1.1.61
C04156	C00021	2.1.1.36
ksi_pre32	C00052	2.4.1.38
C05635	C00021	2.1.1.4
G00251	C00128	;2.4.99.10;2.4.99.6;2.4.99.7;2.4.99.4;2.4.99.3;2.4.99.1;2.4.99.8;2.4.99.9
C00881	C05841	3.1.3.5
C00881	C11824	3.5.4.5
C00881	C00014	3.5.4.14;3.5.4.12;3.5.4.5
C00881	C00911	3.1.3.5
C00881	C00362	3.1.3.5
C00881	C00387	3.1.3.5
C00881	C00055	3.1.3.5;2.7.4.14
C00881	C00144	3.1.3.5
C00881	C00212	3.1.3.5;2.7.1.74
C00881	C00294	3.1.3.5
C00881	C00239	2.7.4.14;2.7.1.74;3.5.4.14;3.5.4.12;3.1.3.5;3.5.4.5
C00881	C03150	3.1.3.5
C00881	G10621	3.1.3.5;2.7.4.14
C00881	C16635	3.5.4.5
C00881	C00214	3.1.3.5
C00881	C06059	3.5.4.5
C00881	C00364	3.1.3.5;3.5.4.12
C00881	C01185	3.1.3.5
C00881	C00299	3.1.3.5;3.5.4.5
C00881	C00201	2.7.1.74
C00881	C00454	2.7.1.74
C00881	C00130	3.1.3.5
C00881	C00655	3.1.3.5
C00881	C01762	3.1.3.5
C00881	C12739	3.5.4.5
C00881	C00330	3.1.3.5
C00881	C00559	3.1.3.5
C00881	C00526	3.5.4.14;3.5.4.5
C00881	C00360	3.1.3.5
C00881	C00020	3.1.3.5;2.7.1.74
C00881	C00105	3.1.3.5;2.7.4.14
C00106	C00299	2.4.2.3
C00106	C00105	2.4.2.9
C01103	C00105	4.1.1.23
C06140	C00128	;2.4.99.4;2.4.99.8
C04748	C00021	2.1.1.100
C00039	C00021	2.1.1.37
G00110	C00128	2.4.99.4;2.4.99.8;2.4.99.9
ksi_pre6	C00052	2.4.1.38
C05463	C00245	2.3.1.65
C16632	C05145	3.5.1.6;3.5.2.2
C00694	C00052	2.4.1.87
C00780	C00021	;2.1.1.49;2.1.1.4
gluside_hs	C00029	2.4.1.80
C16631	C05145	3.5.1.6;3.5.2.2
G00114	C00128	2.4.99.4;2.4.99.8
C06138	C00128	;2.4.99.8
C03306	C00021	2.1.1.77
C05587	C00021	2.1.1.6
C00104	C00364	3.6.1.19;3.6.1.5
C00104	C00299	2.7.1.48
C00104	C00105	;3.6.1.5;3.6.1.6;3.6.1.8;2.7.1.48;3.6.1.19
C05841	C00364	3.1.3.5
C05841	C00299	3.1.3.5
C05841	C00105	;3.1.3.5
G00116	C00128	2.4.99.4;2.4.99.8
ksi_pre27	C00052	2.4.1.38
C01586	C00021	2.1.1.6
C09640	C00021	;2.1.1.6
G00125	C00128	2.4.99.4
C04907	C00128	2.4.99.6
C06130	C00052	2.4.1.37
C04878	C00052	2.4.1.87
C11824	C00299	3.5.4.5
G04854	C00128	2.4.99.4;2.4.99.3
G00035	C00128	2.4.99.4;2.4.99.3
C02592	C00245	6.2.1.-;2.3.1.65
ksii_core2_pre2	C00052	2.4.1.38
C05584	C00021	2.1.1.6
C00014	C05145	3.5.1.6
C00014	C00299	3.5.4.5
C00547	C00021	;2.1.1.28;2.1.1.6
C05200	C00021	2.1.1.114
crm_hs	C00029	2.4.1.80
C05298	C00021	;2.1.1.6
ksii_core2_pre10	C00052	2.4.1.38
C00719	C01026	2.1.1.5
C00363	C00364	2.7.4.12;3.6.1.5;2.7.4.9
C00363	C00299	2.7.1.48
C00363	C00105	2.7.1.48;3.6.1.5
CE5626	C00021	;2.1.1.6
C00856	C00021	2.1.1.37
C00060	C05145	3.5.1.6
G10619	C00029	;2.4.1.11;2.4.1.80;2.4.1.117;2.4.1.186
G10619	C00364	2.7.4.4;3.6.1.5
G10619	C00299	2.7.1.48
G10619	C00052	;2.4.1.37;2.4.1.22;2.4.1.122;2.4.1.228;2.4.1.87;2.4.1.38;2.4.1.90;2.4.1.62;2.4.1.47;2.4.1.45;2.4.1.133;2.4.1.134;2.4.1.86
G10619	C00105	;2.7.4.14;3.6.1.5;3.6.1.6;2.7.4.4;2.7.1.48
C04936	C00128	2.4.99.10;2.4.99.8
C00075	C00029	;3.6.1.8;2.7.7.9
C00075	C00364	3.6.1.5;3.6.1.19
C00075	C00299	2.7.1.48
C00075	C00052	;2.7.7.10
C00075	C00105	;3.6.1.5;3.6.1.8;3.6.1.17;2.7.1.48;3.6.1.19;2.7.8.17;2.7.8.15
C00010	C00245	6.2.1.-;2.3.1.65
C00010	C02712	2.3.1.1
C00033	C00334	3.5.1.63;1.2.1.3
C00033	C02712	3.5.1.14
C00705	C00299	2.7.1.48
C00705	C00105	2.7.4.14;2.7.1.48
acngal14acglcgalgluside_hs	C00128	;2.4.99.8
C05320	C00021	2.1.1.125
G00023	C00128	2.4.99.4;2.4.99.3
CE6205	C00021	2.1.1.6
C00112	C00364	3.6.1.5
C00112	C00105	2.7.4.14;3.6.1.5
C00458	C00299	2.7.1.48
C00458	C00105	2.7.1.48
C00099	C05145	3.5.1.6
C00911	C00364	3.1.3.5
C00911	C00299	3.1.3.5
C00911	C00105	3.1.3.5
C07294	C00021	2.1.1.137
C04776	C00128	2.4.99.4
C00362	C00364	3.6.1.19;2.7.4.12;3.1.3.5
C00362	C00299	3.1.3.5
C00362	C00105	3.1.3.5;3.6.1.19
naglc2p_L	C00105	2.7.8.15
acngalacglcgalgluside_hs	C00128	2.4.99.6
C05582	C00021	2.1.1.6
C05805	C00021	2.1.1.114
G00255	C00128	;2.4.99.10;2.4.99.6;2.4.99.7;2.4.99.4;2.4.99.3;2.4.99.1;2.4.99.8;2.4.99.9
C00062	C00334	4.1.1.19;2.1.4.1
