SOURCE	TARGET	ENZYMES
C00248	C01169	1.2.4.2
C00024	C00073	;2.3.1.1
C00025	C00073	;2.3.1.1;2.6.1.5
C00027	C00073	;1.4.3.2
C01179	C00073	;1.4.3.2;2.6.1.5
C00019	C00073	;2.5.1.6;2.8.1.8;2.1.1.13;2.1.1.10
C00579	C01169	2.3.1.61
C00021	C00073	;2.5.1.6;2.8.1.8;2.1.1.13;2.1.1.10
C02712	C00073	2.3.1.1;3.5.1.14
C00020	C00073	;6.1.1.10
C16236	C00073	2.8.1.8
C00101	C00073	2.1.1.13
C00014	C00073	;1.4.3.2
C01169	C00010	2.3.1.61;1.2.4.2
C01169	C00091	2.3.1.61;1.2.4.2
C01169	C00068	1.2.4.2
C01169	C05381	1.2.4.2
C00010	C00073	;2.3.1.1
C00161	C00073	1.4.3.2
C00036	C00073	;1.4.3.2
C00087	C00073	2.8.1.8
C16237	C00073	2.8.1.8
C00079	C00073	;1.4.3.2;2.6.1.5
C00155	C00073	;2.1.1.13;2.1.1.5;2.1.1.10
C05752	C00073	2.8.1.8
C00049	C00073	1.4.3.2
C01026	C00073	2.1.1.5
C05167	C00073	1.4.3.2
C00166	C00073	1.4.3.2;2.6.1.5
C00671	C00073	1.4.3.2
C00033	C00073	;3.5.1.14
C00048	C00073	;3.5.1.14;2.3.1.1;2.6.1.73
C00082	C00073	;1.4.3.2;2.6.1.5
C00026	C00073	;2.3.1.1;2.6.1.5
C00037	C00073	;3.5.1.14;2.3.1.1;2.6.1.73
C00407	C00073	1.4.3.2
C16239	C00073	2.8.1.8
C02430	C00073	6.1.1.10
C00331	C00073	1.4.3.2
C00440	C00073	;2.1.1.13
C00064	C00073	
C05198	C00073	2.8.1.8
C00078	C00073	;1.4.3.2
C00151	C00073	3.5.1.14;1.4.3.2
C01647	C00073	6.1.1.10
C01180	C00073	1.4.3.2;2.6.1.73;2.6.1.5
C00073	C00719	2.1.1.5
