SOURCE	TARGET	ENZYMES
C00157	C00021	;2.1.1.17
CE2184	C00021	2.1.1.6
C05638	C05634	1.4.3.4
C05638	C00547	1.4.3.4
C05638	C02714	1.4.3.4
C05638	C00788	1.4.3.4
C05638	C05589	1.4.3.4
CE5627	C00021	;2.1.1.6
C05200	C00021	2.1.1.114
C00399	C00021	;2.1.1.114
C03391	C00021	2.1.1.72
C00821	C00021	2.1.1.72
C01977	C00021	2.1.1.31
C05634	C05827	1.4.3.4
C05634	C05588	2.1.1.6;1.4.3.4
C05634	C00780	1.4.3.4
C05634	C00547	2.1.1.6;1.4.3.4
C05634	C03758	2.1.1.6;1.4.3.4
C05634	C00027	1.2.3.1;1.4.3.4
C05634	C05581	2.1.1.6;1.4.3.4
C05634	C16612	1.2.3.1;1.4.3.4
C05634	C05639	1.4.3.4
C05634	C01888	1.4.3.4
C05634	C00546	1.4.3.4
C05634	C00637	1.2.1.3;2.1.1.6;1.4.3.4
C05634	C05583	1.2.1.3;2.1.1.6;1.4.3.4
C05634	C04043	2.1.1.6;1.4.3.4
C05634	C05127	1.4.3.4
C05634	C00014	1.4.3.4
C05634	C02714	1.4.3.4
C05634	C00601	1.4.3.4
C05634	C00706	1.4.3.4
C05634	C16609	1.4.3.4
C05634	C03765	1.4.3.4
C05634	C05637	1.4.3.4
C05634	C00398	1.4.3.4
C05634	C05635	1.2.1.3;1.2.3.1
C05634	C05587	2.1.1.6;1.4.3.4
C05634	C00483	2.1.1.6;1.4.3.4
C05634	C01342	1.4.3.4
C05634	C00375	1.4.3.4
C05634	C16608	1.4.3.4
C05634	C05936	1.2.1.3;1.4.3.4
C05634	C00788	2.1.1.6;1.4.3.4
C05634	CE1918	1.2.1.3;1.4.3.4;1.2.3.1;2.1.1.6;1.1.1.1
C05634	C07572	1.4.3.4
C05634	C05577	1.4.3.4;2.1.1.6;1.1.1.1
C05634	C05589	2.1.1.6;1.4.3.4
C05634	C05332	1.4.3.4
C05634	C00543	1.4.3.4
C05634	C05636	1.4.3.4
C05634	C00071	1.2.1.3;1.1.1.1;1.4.3.4
C05634	C00218	2.1.1.6;1.4.3.4
C05206	C00021	2.1.1.125
C00268	C00440	
C09642	C00021	;2.1.1.6
C00978	C00021	2.1.1.4
CE4890	C00021	;2.1.1.6
C07453	C00021	;2.1.1.6
C02592	C00245	6.2.1.-;2.3.1.65
C00155	C00021	;2.1.1.13;3.3.1.1;2.1.1.10
C00155	C00440	;2.1.1.13
gudac	C00021	2.1.1.2
