SOURCE	TARGET	ENZYMES
C03758	C00788	;2.1.1.6;2.8.2.1;1.4.3.6;1.4.3.4
C03758	C00637	1.4.3.4;2.1.1.6;1.4.3.6
C03758	C00601	;1.4.3.6;1.4.3.4
C03758	C05589	2.1.1.6;1.4.3.4
C03758	C05639	4.1.1.28;1.4.3.4
C00078	CE3087	
C00078	C00643	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C16609	C00788	1.4.3.4
C16609	C00637	1.4.3.4
C16609	C00601	1.4.3.4
C16609	C05589	1.4.3.4
C16609	C05639	1.4.3.4
C02735	C00788	2.1.1.28
C16634	C00475	2.7.1.48
C16634	C16633	2.7.1.48
C00788	C01888	;1.4.3.6;1.4.3.4
C00788	C05588	2.1.1.6;1.4.3.4
C00788	C05587	2.8.2.1;2.1.1.6;1.4.3.4
C00788	C00706	1.4.3.4
C00788	C00637	1.4.3.4;2.1.1.6;1.4.3.6
C00788	C07572	1.4.3.4
C00788	C00019	;2.1.1.28;2.1.1.6
C00788	CE6196	2.8.2.1
C00788	C05577	2.1.1.6;1.4.3.4
C00788	C00780	;1.4.3.4
C00788	C00601	;1.4.3.6;1.4.3.4
C00788	C05581	2.1.1.6;1.4.3.4
C00788	C05636	1.4.3.4
C00788	C00218	;1.4.3.6;1.4.3.4;2.1.1.6;2.8.2.1;2.1.1.28
C00788	C05634	2.1.1.6;1.4.3.4
C00788	C00547	;2.1.1.28;2.8.2.1;2.1.1.6;1.4.3.4
C00788	C00375	1.4.3.4
C00788	C05589	2.1.1.6;1.4.3.4
C00788	C00546	;1.4.3.6;1.4.3.4
C00788	C00398	;1.4.3.6;1.4.3.4
C00788	C00027	;1.4.3.6;1.4.3.4
C00788	C00071	1.4.3.4
C00788	C00543	1.4.3.4
C00788	C05637	1.4.3.4
C00788	C03711	2.1.1.28
C00788	C16608	1.4.3.4
C00788	C05583	2.8.2.1;2.1.1.6;1.4.3.4
C00788	C05332	1.4.3.6;1.4.3.4
C00788	C04043	;2.1.1.6;1.4.3.6;1.4.3.4
C00788	CE5536	
C00788	C00021	;2.1.1.28;2.1.1.6
C00788	C00014	;1.4.3.6;1.4.3.4
C00788	C05638	1.4.3.4
C00788	C00483	2.1.1.6;2.8.2.1;1.4.3.6;1.4.3.4
C00788	C05639	1.4.3.4
C00788	C05827	1.4.3.4
C00788	C03765	;1.4.3.6;1.4.3.4
C00788	C05936	1.4.3.4
C00788	C05127	1.4.3.4
C00788	CE2173	
C00788	C16612	1.4.3.4
C00788	C02714	1.4.3.4
C00788	C00067	;1.4.3.6
C00442	C00387	2.4.2.1
C00442	C00294	2.4.2.1
C00442	C00242	2.4.2.1
C00442	C00212	2.4.2.1
G10619	C00475	2.7.1.48
G10619	C16633	2.7.1.48
C00881	C00330	3.1.3.5
C00881	C00475	3.1.3.5;3.5.4.5
C00881	C00387	3.1.3.5
C00881	C00294	3.1.3.5
C00881	C00212	3.1.3.5;2.7.1.74
C00385	C00330	2.4.2.1;2.4.2.4
C00385	C00387	3.5.4.3;2.4.2.8;2.4.2.1;2.4.2.4;2.4.2.22
C00385	C00294	3.2.2.2;2.4.2.1;3.2.2.8;3.2.2.1
C00385	C00242	3.5.4.3;2.4.2.8;2.4.2.1;2.4.2.4;2.4.2.22
C00385	C00212	2.4.2.1
CE5835	C00601	
C01346	C00475	2.7.1.48
C01346	C16633	2.7.1.48
C01888	C00637	1.4.3.6;1.4.3.4
C01888	C00601	;1.4.3.6;1.4.3.4
C01888	C05589	1.4.3.4
C01888	C05639	1.4.3.4
C00330	C00475	3.1.3.5
C00330	C00387	2.4.2.1;3.1.3.5;2.4.2.4
C00330	C03150	2.4.2.1;3.1.3.5
C00330	C07649	2.4.2.4
C00330	C00294	2.4.2.1;3.1.3.5
C00330	C00262	2.4.2.1;2.4.2.4
C00330	C00620	2.4.2.1
C00330	C00214	3.1.3.5;2.4.2.4
C00330	C00242	2.4.2.1;3.1.3.5;2.4.2.4
