massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row110	173.0083	254.89	0.03540216752436576	-5.859812101220353	C6H6O6,C6H8O7,C7H7FO2S
row111	173.0083	259.39	0.013421537044940332	-9.064138137715558	C6H6O6,C6H8O7,C7H7FO2S
row112	173.0333	267.43	0.5349176577459219	0.8842280828263815	
row113	173.0376	267.43	0.7561382771744978	0.4447270202663185	C8H10O2
row114	173.056	233.85	0.20770066218216202	2.2314890164392818	C6H10N2O4,C6H12N2O5
row115	147.0667	197.78	0.3619990888888797	1.3292147480992953	C6H12O4,C6H14O5,C6H11O4
row116	147.0667	200.96	0.1720922114933096	-2.4907824136282173	C6H12O4,C6H14O5,C6H11O4
row117	173.0812	192.1	0.042482639479667954	-5.3892452203316905	C8H14O4,C6H11N3O3,C8H16O5
row118	147.9204	2.75	0.2988199846461086	1.5719192490911444	
row119	87.0441	192.1	0.8814756137583828	-0.22301455423929872	
row120	148.0336	90.54	0.14747029074829934	2.72820683951683	
row121	148.0336	102.23	0.13022993022655482	2.900906867510723	
row122	148.0336	103.81	0.6722170565880687	0.5999114146272699	
row123	148.0336	104.59	0.9285611175992009	0.12967760440459833	
row124	148.0336	106.17	0.447661399512509	1.0902974477847813	
row125	173.5351	267.43	0.3334776063239483	1.4189954020079671	
row126	173.8419	135.85	0.688912309358149	-0.5656887988427738	
row127	173.8419	150.19	0.04956050713666293	-5.001050773269982	
row128	117.0677	210.31	0.6508584673336735	0.6387046138710993	
row129	117.074	210.31	0.559065046070702	0.8275390614611826	C6H14S
row130	173.994	25.59	0.10480095864365523	-3.316826718832844	C6H6O4S,C6H6O4S
row131	173.994	27.44	0.7683879892842503	-0.42193267532997625	C6H6O4S,C6H6O4S
row132	174.0013	223.44	0.7141789906739227	0.5202950441064751	
row133	148.8628	135.06	0.2350110808427176	-1.9308069567148995	
row134	174.0114	254.89	0.04874412719602912	-5.036162164910112	C7H7FO2S
row135	174.0114	259.25	0.006198079017977314	-12.164583251593166	C7H7FO2S
row136	149.0001	28.22	0.25188280833728116	1.8220276418101788	C5H6O3
row137	149.0425	189.45	0.02964179611671655	6.301414069449199	
row138	118.0746	210.31	0.3667914491748264	1.3132092732150231	C4H10N2O2
row139	118.0773	210.18	0.500074267856571	0.9647991187185984	C6H14S
row140	149.0462	189.84	0.4407720436195076	-1.1081645311893342	C5H10O5,C6H6N4O,C6H14S2
row141	149.0462	191.05	0.005995167285008054	-12.405550508762317	C5H10O5,C6H6N4O,C6H14S2
row142	174.0552	27.3	0.3379632630842871	-1.4037597752155018	C10H9NO2,C10H11NO3,C5H9N5
row143	149.0599	34.69	0.12735191869770354	2.9412578499673394	
row144	89.0427	249.11	0.5049396200957785	-0.9530764887273724	C4H10S
row145	174.8389	135.58	0.19588074352309706	-2.3266542283536715	
row146	174.8389	150.06	0.050217885693474566	-4.960625096668741	
row147	174.8643	1.7	0.14449319833436855	-2.757899017983512	
row148	174.8865	134.14	0.001366271264711358	22.15154725059721	
row149	174.8865	151.01	0.0014780947358932648	21.202183877267103	
row150	174.9637	134.93	0.16515722486389625	-2.5545324428540757	
row151	174.9637	145.86	0.6297747664605409	-0.6816443013999673	
row152	174.9865	27.57	0.20286210632187937	2.2635082978849335	
row153	150.0221	265.85	0.878303828171537	-0.22948551891297855	
row154	175.0353	318.24	0.025117563440840637	-6.784139270695709	C5H8N2O5,C8H12S
row155	119.0491	198.3	0.10458560872361312	-3.322489522219235	C6H5N3
row156	119.0491	205.16	0.23558340202515052	-1.9219887366992083	C6H5N3
row157	150.0301	270.84	0.19978015873026952	2.2900944910689125	
row158	150.0413	135.98	0.001312319774341846	-22.8206251091917	C5H13NS2
row159	119.056	164.85	0.9071645630724665	0.16940268246256107	
row160	119.056	255.28	0.4122792265096296	1.185669564943167	
row161	119.056	256.63	0.48756237363697125	-0.9945256745428078	
row162	119.056	261.49	0.5753236816373362	0.7960383300076044	
row163	119.056	263.72	0.30555563129505997	1.5367379309364118	
row164	119.056	265.29	0.31336019421942973	-1.4965322492133006	
row165	119.056	267.95	0.3251957720290915	1.45192301448908	
row166	119.056	273.47	0.25696744891432144	1.8000637093300385	
row167	119.056	275.17	0.12533229486378575	2.9793661649207723	
row168	119.056	281.21	0.23397146281653175	2.0630351104321814	
row169	119.056	282.92	0.05531674817065959	4.731978711710285	
row170	119.056	292.11	0.09425229014802043	3.5131429759504376	
row171	150.8858	134.8	0.20198737946459885	2.2715525972737263	
row172	150.8858	150.45	0.8713229662030963	0.2456858596047365	
row173	175.0718	305.9	0.30513936398976005	-1.5431385479968356	C6H12N2O4
row174	175.8391	135.85	0.028320554160526933	-6.460769612646672	
row175	175.8391	150.06	0.028787005583652936	-6.411558417669055	
row176	119.0594	224.49	0.2574810488366174	1.7942824531149393	
row177	151.0586	50.11	0.08620238068984684	3.6896371390450238	
row178	151.8733	149.8	0.21291973222944124	-2.193852943362875	
row179	119.9065	150.32	0.2350110808427176	1.9313333059309084	
row180	176.0193	329.14	0.07087867861829254	-4.193696296552218	
row181	152.0709	97.9	0.23397146281653175	1.9929525018008565	C6H8N4O
row182	176.0346	225.84	0.1226668495679062	3.0181758005762167	C9H9NO4,C9H7NO3
row183	152.8829	134.8	0.05854222629482964	4.624243701829981	CHCl3
row184	152.8829	150.45	0.8872206503844527	0.21219525273156434	CHCl3
row185	152.9855	283.31	0.6848538909309935	0.5744315345049757	
row186	152.995	191.97	0.008346651969255393	-10.903252393699049	C4H6O4
row187	152.995	210.97	0.15144736995491434	-2.692756743790307	C4H6O4
row188	176.0922	210.18	0.14878662381981247	2.713504320994087	C5H12N4O3,C7H15NO4,C7H17NO5
row189	176.8359	135.85	0.3910703960122516	-1.2411891237627626	
row190	176.8359	150.06	0.06003288953440313	-4.532764300759466	
row191	176.9162	364.07	0.7521987056740763	0.45197515909385133	
row192	153.016	216.35	0.46436814326764453	1.0488279505409812	
row193	93.0335	204.63	0.12402114037776092	-2.9991596019986226	
row194	153.0185	25.73	0.8965371982980282	0.19601092970279654	C2H6N4O2
row195	121.0312	243.2	0.12753877032357933	2.932100216893081	
row196	94.924	135.19	0.2844352909180826	1.6358456791167697	
row197	94.924	150.19	0.9558051215714967	-0.08024542398783029	
row198	153.0548	34.95	0.3455028670959692	1.3823407641277392	C6H7N3O2
row199	153.8992	1.17	0.2851657757552515	-1.632438045113755	
row200	122.0601	49.85	0.12753877032357933	2.9355160910328872	
row201	122.8932	39.81	0.27654598683378107	1.6821191790365693	
row202	154.0138	37.32	0.6796417040676302	0.585328743339652	
row203	95.9751	191.05	0.11070105523427279	3.204272933418241	
row204	177.0664	30.19	0.11077527708120766	3.2019756355168574	C9H10N2O2,C9H12N2O3,C7H7N5O
row205	177.0664	31.93	0.46778725209454186	1.0404347308930066	C9H10N2O2,C9H12N2O3,C7H7N5O
row206	96.0274	32.85	0.09722923904223842	3.45867128825635	
row207	154.0568	191.71	0.1244029269235048	-2.9916821122715707	
row208	177.0915	25.32	0.5511905223143204	0.8482504992093679	C11H14O2,C11H16O3,C9H11N3O,C8H16NO
row209	177.0915	233.32	0.7828085652030915	0.3984967887108029	C11H14O2,C11H16O3,C9H11N3O,C8H16NO
row210	96.9211	135.19	0.56182552137407	0.8221101464957878	
row211	96.9211	149.93	0.8775605072917575	0.23105463006788865	
row212	177.1026	258.33	0.32570647369057504	1.448350617208858	C10H14N2O,C10H16N2O2,C8H11N5
row213	124.0063	212.41	0.4867017685570844	0.9968354616699552	
row214	177.9124	134.8	0.6021844680019859	0.7351214723124583	H3IO3
row215	177.9124	150.58	0.7059039776193369	-0.5343188464990851	H3IO3
row216	154.868	149.8	0.15330906907986064	-2.6738002540818746	
row217	154.88	134.93	0.3168951617943874	1.482270363715264	
row218	154.88	150.45	0.8886078344606243	0.20793657165331259	
row219	124.8902	39.68	0.3159566639635592	1.485347988433906	
row220	178.8332	135.85	0.4217592313079518	-1.1571679652465072	
row221	178.8332	149.93	0.2800338220502989	-1.663364787138118	
row222	124.9904	34.3	0.027354643620742695	-6.567655117838598	
row223	125.0347	34.95	0.0034197363122421436	-15.093606298058761	
row224	178.912	364.07	0.9649324710631106	-0.06279205412547798	
row225	125.0425	225.15	0.10480095864365523	3.311733667984531	C7H10S,C7H12OS
row226	97.0648	27.04	0.32984105073948944	1.435442286031248	
row227	125.8721	134.8	0.5902104378966049	0.7642130063069118	
row228	125.8721	151.53	0.36026154556599965	1.3360028140549787	
row229	97.9762	201.35	0.8573925026374444	-0.2713659124571624	
row230	125.9898	34.43	0.8372417080050204	-0.3083383939374611	CH5N3S
row231	125.9938	34.3	0.1162557818729365	-3.1135886041200824	
row232	126.9041	29.54	0.14105723145215818	2.785144351263827	
row233	126.9862	34.3	0.006516276882473981	-11.813608027694965	C5H4O2S
row234	126.9948	34.3	0.12040793126646021	-3.0510644935808866	
row235	98.948	1.04	0.13584285160212398	2.8464171131385574	
row236	155.8648	149.8	0.08561072455169694	-3.736639470494688	
row237	155.8733	2.62	0.23397146281653175	1.9977187364843312	Sb
row238	155.8733	29.01	0.2647794625954052	-1.7430986755913773	Sb
row239	127.0028	146.91	0.2241486664332832	2.129834030415986	
row240	127.0028	152.84	0.046147480319435975	-5.160335001846949	
row241	127.0028	192.63	0.3191779280096247	1.4727975072761121	
row242	127.0028	199.48	0.4765412226430476	-1.0207857816532608	
row243	127.0577	32.19	0.07293674744871509	4.09847160274585	
row244	127.0754	191.71	0.006871737983831603	-11.60257212811479	
row245	127.8692	134.27	0.5349176577459219	0.8839901401188853	
row246	127.8692	151.14	0.5196398765924936	0.9161792910475821	
row247	179.8402	135.32	0.40547664479727724	1.2045900036398394	
row248	179.8402	150.45	0.1883114405689114	2.3718895500188704	
row249	179.8819	363.02	0.1736288106769216	2.479272785429119	
row250	179.8819	365.51	0.511752299968881	0.9331805937490076	C20H39NO2,C20H39NO2
row251	156.0269	266.24	0.11168860530837357	3.1788340826006625	
row252	156.865	149.8	0.08620238068984684	-3.708234020074231	
row253	127.998	33.9	6.959104867626914e-05	89.38475326457667	
row254	100.0394	191.84	0.3830637208675022	-1.2648233654311034	
row255	100.9451	1.04	0.0006910748220362745	31.28931249411079	
row256	156.954	201.22	0.500074267856571	-0.964538689339121	C5H4BrN,C2H2O6
row257	157.0123	92.78	0.2949539597209039	1.5910100505151588	C4H3N3O4
row258	128.0708	36.53	0.08620238068984684	-3.683778881988706	
row259	128.8912	135.45	0.8760705227432712	-0.23408132223109254	Cl2Mg
row260	128.9586	201.75	0.1533584063471911	2.671074374756628	CH2O5,C3H2N2S2
row261	157.0279	201.61	0.29874762613860023	-1.5735667710659695	
row262	157.0279	202.8	0.6494148120555946	0.6413064149944251	
row263	128.9982	135.06	0.24644913674564994	1.8483938998432354	C8H4O3
row264	180.087	221.47	0.022395019085227348	7.149584432112068	C6H15NO5
row265	180.8821	363.02	0.23397146281653175	1.9891530267493933	
row266	180.8821	365.77	0.23497796046272024	1.9323935075272387	
row267	101.0597	36.0	0.05293997377735698	-4.831152079088414	
row268	129.0267	36.26	0.8477375164581509	-0.289842816285296	
row269	129.0277	36.13	0.9341912782813339	-0.12052898934661264	
row270	129.0285	36.53	0.14043418235410055	-2.7919899837391093	
row271	129.0315	213.59	0.20198737946459885	2.271428520416153	
row272	129.0315	221.87	0.37069202413062613	-1.3005232183315008	
row273	129.0377	213.46	0.11168860530837357	3.1810982558725467	C6H10OS,C6H12O2S,C6H12O2S
row274	129.0377	220.42	0.5993686302342449	-0.7434024915330576	C6H10OS,C6H12O2S,C6H12O2S
row275	181.0136	191.31	0.16400690743401183	-2.5644787698089315	C8H8O6,C8H6O5
row276	181.0136	208.6	0.42618802252895815	-1.144784995164787	C8H8O6,C8H6O5
row277	129.0804	36.26	0.2521114224912533	-1.8198791165409003	
row278	129.0815	36.26	0.6197236780077285	0.7026214523974295	
row279	129.0826	36.0	0.6480762604170753	-0.644752484795648	
row280	103.0026	192.36	0.634287413507045	0.6739644023125773	
row281	157.9933	201.61	0.6228060652481531	-0.6965436915941926	
row282	181.0594	192.63	0.07570892741857713	4.004118356189989	C5H11NO6
row283	181.0594	213.59	0.42772280458091594	1.139632309785767	C5H11NO6
row284	181.0618	204.9	0.16159660564915881	-2.584234739795377	C8H10N2O3,C8H12N2O4
row285	103.0276	194.33	0.23397146281653175	1.9710646365654416	C3H5NO3
row286	103.0276	195.81	0.24186378124117974	1.8800029691601647	C3H5NO3
row287	103.0276	198.3	0.24145338829585639	1.8843035234958618	C3H5NO3
row288	103.0276	199.62	0.330171982927191	1.4334768323380596	C3H5NO3
row289	103.0276	203.72	0.27654598683378107	1.6815819053320087	C3H5NO3
row290	181.0692	204.77	0.8700120796290415	0.24856868269711305	C9H11NO3
row291	181.0711	192.1	0.002066758575051239	-18.68041276140784	C6H14O6
row292	181.0711	211.62	0.018142147041920752	-7.798068001102563	C6H14O6
row293	103.9193	39.55	0.23397146281653175	2.0576605542590936	
row294	130.05	182.35	0.001652060538547703	-20.06447143717199	
row295	181.0864	32.19	0.6993028234649239	0.5469900257428442	C10H16O4,C7H16NO2,C10H14O3,C10H13O3
row296	130.8883	135.58	0.3061009152916551	-1.5332564870703858	
row297	130.8883	148.48	0.9905484527547777	0.016167670151439842	
row298	130.8883	149.8	0.751744594686049	-0.4531013090309472	
row299	181.8369	135.19	0.24602827089311535	1.8514577764748925	
row300	181.8369	150.32	0.3711856883433563	1.2977406183898987	
row301	104.0225	490.44	0.2873503015838503	1.6222828937337486	C2H4N2O3
row302	130.9952	135.06	0.20123270511091387	2.2796417082463067	
row303	131.0242	103.54	0.6353379960444574	0.6719147484219931	
row304	182.0428	221.47	0.2737636136115028	1.6965455349349499	
row305	131.0589	36.13	0.03443518344657636	-5.9368025381760985	C5H9NO3
row306	131.0609	36.13	0.059620037418281396	-4.560401842092111	C8H10N2O,C8H8N2
row307	182.0455	33.9	0.3625015623740122	1.3274982197294956	C8H9NO4
row308	182.0664	204.9	0.1593108910191896	-2.6147626866473592	
row309	182.0703	205.03	0.20770066218216202	-2.229824088842368	C8H10N2O3
row310	158.0603	25.86	0.16588870315311063	2.543719161069965	C8H6N4
row311	132.0115	165.25	0.014269184913873138	-8.695859147307516	
row312	132.0115	169.87	0.04982602645824801	-4.983985683622725	
row313	132.0374	192.1	0.9195388763101421	-0.1482176781506247	
row314	132.9454	201.75	0.0717870583834167	-4.129525550037858	H3O4P,C2H3KO2
row315	158.0896	153.63	0.9267260156083797	0.13489308676161627	
row316	158.0896	163.01	0.23734893166188978	1.9098767882785097	
row317	158.0896	164.2	0.23397146281653175	1.9966645531989988	
row318	106.0482	226.62	0.018147913064030123	7.7552512782228895	
row319	183.0405	293.69	0.0318951525359843	-6.130808094884522	C7H10N2O5,C7H8N2O4
row320	107.0491	25.32	0.06255541554053991	-4.439258542230722	C5H5N3
row321	133.0382	192.36	0.5181288393512606	0.9192521989808518	C4H7NO4
row322	158.9878	201.75	0.6693171614753757	-0.6060604486474672	C3H8O3S
row323	158.9933	201.75	0.6669381918030621	-0.6103902411999342	
row324	134.0225	85.56	0.4366689222652122	1.1182620998552388	C4H6O5,C5H10S2,C5H10S2
row325	134.0225	91.86	0.08473745853576715	3.753190798151646	C4H6O5,C5H10S2,C5H10S2
row326	134.0225	93.43	0.18683174075568945	2.3821236835177353	C4H6O5,C5H10S2,C5H10S2
row327	159.0556	28.09	0.03443518344657636	5.934009344571298	C9H10N2O2,C7H5N5,C9H8N2O
row328	184.0585	210.31	0.645212969634745	0.6500453554053329	C6H13NO4
row329	184.0585	215.17	0.22728466185510202	2.1112636457080862	
row330	184.0585	221.87	0.029539515216936263	6.333067219434632	
row331	159.0848	147.17	0.0870719122639196	-3.670269087585201	C8H16OS,C8H18O2S
row332	159.0848	150.32	0.10689615700540539	-3.2788102761504896	C8H16OS,C8H18O2S
row333	159.0848	154.81	0.5543117167518287	-0.8387183689421529	C8H16OS,C8H18O2S
row334	134.0602	205.16	0.2538014644316024	-1.81344683504967	C6H6N4
row335	195.0605	269.53	0.01458445296189145	8.572669876229739	C9H14N2O2S,C8H16OS
row336	159.8444	135.06	0.013945270744344082	-8.794314562027981	Cl2Mn
row337	159.8444	149.8	0.02900331023707185	-6.382504814017284	Cl2Mn
row338	159.8778	39.15	0.33698498961486034	1.4078686060046919	
row339	134.9426	201.75	0.20770066218216202	-2.229152524871721	
row340	184.8859	151.93	0.11624609346003327	3.1190777136551384	
row341	195.0684	269.53	0.2754666172095245	1.6893484137993457	C10H12N2,C13H9NO
row342	195.1386	26.52	0.026375473537153006	6.656206037614399	C12H22O3,C12H20O2,C7H20N4
row343	134.9492	153.9	0.5180940452950107	-0.9198133839086151	
row344	185.0272	31.28	0.12735191869770354	2.943230964787986	C8H10O3S
row345	195.9263	364.2	0.9001451401123982	-0.1876490787014289	C6H3Cl3O
row346	195.9312	364.2	0.4829770739632643	-1.0045421035394386	
row347	196.0103	212.67	0.013555651161306637	-8.981773662465068	
row348	196.0222	220.03	0.30824218041669993	1.5234152469117361	
row349	185.031	490.96	0.7396560579788783	0.4761587042947574	C11H7NS
row350	159.9915	201.61	0.7036756673094741	-0.5394403768947703	C4H4ClN3O2
row351	196.0613	212.15	0.2800338220502989	1.6636258379282785	C9H11NO4,C5H13N2O4P,C9H13NO5
row352	196.8108	135.45	0.19530037461458313	-2.3329217366179438	
row353	196.8108	150.32	0.155076645209111	-2.649795150883435	
row354	160.0145	389.54	0.838146360025556	-0.306624491241076	
row355	160.0145	391.25	0.31336019421942973	1.4965189773501255	
row356	196.8765	134.53	0.23397146281653175	-1.9976785280357943	
row357	196.8765	151.01	0.1244029269235048	-2.9901022577621164	
row358	196.8848	363.94	0.23351846402789872	2.075020077647308	
row359	196.8865	135.19	0.9864141562938068	0.025217495657526016	
row360	196.8865	150.45	0.6843654873880618	-0.5756654871151112	
row361	135.0442	35.87	0.0749386572330699	4.047562505671549	C6H5N3O
row362	160.0397	37.18	0.6026373429926146	-0.7332120518787467	C9H9NO3,C9H7NO2
row363	160.0608	191.71	0.014757068826951119	-8.448218621011213	C6H11NO4,C6H13NO5
row364	135.9015	134.53	0.058549131289952185	4.601409032134188	
row365	135.9015	151.27	0.5476323905135435	0.8565446604265184	
row366	196.9227	364.2	0.9048228398804818	-0.17532991575899412	
row367	196.9305	364.2	0.8728641474481489	-0.2416683767442114	
row368	185.0926	285.41	0.034539467177810215	-5.922910601170339	C8H14N2O3,C8H16N2O4
row369	160.9923	201.75	0.8039496489755418	0.36471352715285166	C7H7Cl
row370	197.0216	230.04	0.9343269342017048	0.11929889927657054	C6H10O5,C3H8N3O5P,C6H11ClO5,C10H9NaO4,C5H13O7P
row371	186.0182	135.85	0.0012527407308866843	-23.585272064964634	C5H5N5O,C5H13NS2
row372	186.0304	31.8	0.1810016423935477	2.4237864004890906	C9H5N3O2
row373	136.0478	35.74	0.35346417297027427	1.355940898469236	
row374	197.0619	221.47	0.27785726373535485	1.6731434008515012	C10H12ClNO
row375	136.966	70.98	0.36536360646475796	-1.3170532734939149	
row376	161.056	325.2	0.16588870315311063	-2.5446888460367663	C5H10N2O4,C3H7N5O3
row377	161.8415	149.4	0.03847150325476565	-5.668633927511283	
row378	137.0235	31.67	0.6989199102462877	0.5481026280593405	C2H6N4O
row379	161.875	39.02	0.11047005675001642	3.2080635281520737	
row380	186.0767	150.88	0.6636254951757858	-0.6167306995332249	C8H13NO4,C8H15NO5
row381	186.0767	191.84	0.8692257666332288	0.25112193893614365	C8H13NO4,C8H15NO5
row382	186.8729	134.53	0.23397146281653175	1.9898170736603376	
row383	197.5671	311.15	0.9570240725093766	0.07748849068667073	C19H24O9
row384	186.883	151.79	0.09813845952582292	3.437429495185537	
