massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row85	173.0812	192.1	0.933383957388087	0.757352407610159	C8H14O4,C6H11N3O3,C8H16O5
row86	147.9204	2.75	0.933383957388087	1.488661176903319	
row87	117.0069	297.49	0.933383957388087	0.9266301318396708	
row88	148.0063	273.99	0.933383957388087	0.7360773443949395	
row89	87.0441	192.1	0.933383957388087	2.3753433395275456	
row90	173.8419	150.19	0.9433299709269035	0.3103178636436345	
row91	117.0528	156.29	0.933383957388087	0.9477333595253241	
row92	117.0677	210.31	0.933383957388087	0.6582521591218894	
row93	117.074	210.31	0.933383957388087	0.6945687624629817	C6H14S
row94	173.994	25.59	0.933383957388087	0.6819278176589565	C6H6O4S,C6H6O4S
row95	173.994	27.44	0.933383957388087	0.8587951458356683	C6H6O4S,C6H6O4S
row96	148.9057	28.88	0.933383957388087	0.6420054658656571	
row97	174.0114	254.89	0.933383957388087	0.7894929756571932	C7H7FO2S
row98	174.0114	259.25	0.933383957388087	1.1291933743475326	C7H7FO2S
row99	174.0224	130.99	0.9779927301339736	0.09518876953694135	C6H11NO4S
row100	118.0746	210.31	0.933383957388087	0.6862752608549838	C4H10N2O2
row101	118.0773	210.18	0.933383957388087	0.6904800510239445	C6H14S
row102	149.0462	189.84	0.933383957388087	1.4055427160101193	C5H10O5,C6H6N4O,C6H14S2
row103	149.0462	191.05	0.9348344813319838	0.38797998916513304	C5H10O5,C6H6N4O,C6H14S2
row104	174.0552	27.3	0.933383957388087	0.8790494473838006	C10H9NO2,C10H11NO3,C5H9N5
row105	174.0766	222.52	0.9736439392466579	0.12711802928995464	C7H13NO4,C7H15NO5
row106	149.0599	34.69	0.933383957388087	1.2320797025427646	
row107	89.0427	249.11	0.9348344813319838	0.49762539484647716	C4H10S
row108	174.8389	150.06	0.991553007961443	0.030558519157879355	
row109	174.9637	145.86	0.9732673868236162	-0.13726083031640074	
row110	174.9865	25.73	0.9734877452420366	0.13409564364051482	
row111	174.9865	27.57	0.933383957388087	1.4222047788118128	
row112	150.0221	265.85	0.9348344813319838	0.5286595498031197	
row113	175.0353	318.24	0.933383957388087	1.1950033083689136	C5H8N2O5,C8H12S
row114	119.0491	198.3	0.933383957388087	0.6436622122051179	C6H5N3
row115	119.0491	205.16	0.933383957388087	0.6226783296972127	C6H5N3
row116	150.0301	270.84	0.933383957388087	0.6914233161751568	
row117	150.0413	135.98	0.9832168516072846	-0.05211594164192365	C5H13NS2
row118	119.056	255.28	0.933383957388087	1.3509677184466604	
row119	119.056	261.49	0.933383957388087	1.095873133229006	
row120	119.056	273.47	0.933383957388087	1.5596088480607921	
row121	119.056	281.21	0.933383957388087	1.4065504854105026	
row122	119.056	292.11	0.933383957388087	1.5792108604795259	
row123	150.8858	150.45	0.933383957388087	-0.9890852681267835	
row124	175.0718	305.9	0.933383957388087	0.6134764174758275	C6H12N2O4
row125	175.8391	150.06	0.9467250666681246	-0.2795538298945381	
row126	91.0542	34.95	0.933383957388087	0.7539945194641933	
row127	151.0586	50.11	0.933383957388087	2.071468557710244	
row128	151.0756	24.01	0.933383957388087	3.1600044528466946	C7H9N3O
row129	151.8733	149.8	0.9348344813319838	-0.5123518484922475	
row130	176.0193	329.14	0.9346666598275495	0.5688912834572093	
row131	120.008	32.85	0.933383957388087	3.6674299614689563	
row132	152.0709	97.9	0.933383957388087	1.0238259373301892	C6H8N4O
row133	152.8829	150.45	0.933383957388087	-0.7830532835944942	CHCl3
row134	152.9855	283.31	0.933383957388087	0.99984191353543	
row135	152.995	191.97	0.933383957388087	0.767286798176174	C4H6O4
row136	152.995	210.97	0.9614452844981382	-0.2020146905370556	C4H6O4
row137	176.0922	210.18	0.933383957388087	0.7214133128029777	C5H12N4O3,C7H15NO4,C7H17NO5
row138	176.8359	135.85	0.9791618799184755	-0.08968562575564305	
row139	176.8359	150.06	0.9499989951774329	-0.2532694727922437	
row140	176.9162	364.07	0.933383957388087	-2.0269857153481827	
