SOURCE	TARGET	ENZYMES
C00559	C00387	2.4.2.1;3.1.3.5;2.4.2.4
C00559	C00475	3.1.3.5
C00559	C00242	2.4.2.1;3.1.3.5;2.4.2.4
C16637	C00242	2.4.2.4
C07649	C00242	2.4.2.4
C00442	C00387	2.4.2.1
C00442	C00242	2.4.2.1
C00018	C00250	;3.1.3.74;1.4.3.5;2.7.1.35
G10620	C00475	2.7.1.48
C11736	C00242	2.4.2.4
C02380	C00242	2.4.2.8
C07648	C00242	2.4.2.8
C00212	C00387	2.4.2.1;3.1.3.5
C00212	C00475	3.1.3.5
C00212	C00242	2.4.2.1;3.1.3.5
C00286	C00475	2.7.1.48
CE4888	CE5545	2.5.1.18
CE4888	CE5276	1.11.1.7;1.6.5.5;2.5.1.18
CE4888	CE5277	1.6.5.5
CE4888	C00051	2.5.1.18
CE4888	C00027	1.11.1.7
CE4888	CE5665	1.6.5.5
G10621	C00387	3.1.3.5
G10621	C00475	3.1.3.5;2.7.1.48
C12739	C00475	3.5.4.5
C12739	C00242	2.4.2.4
C00620	C00387	2.4.2.1
C00620	C00242	2.4.2.1
C00911	C00387	3.1.3.5
C00911	C00475	3.1.3.5
C00262	C00387	3.5.4.3;2.4.2.8;2.4.2.1;2.4.2.4;2.4.2.22
C00262	C00242	3.5.4.3;2.4.2.8;2.4.2.1;2.4.2.4;2.4.2.22
C00250	C00704	;1.2.3.1;1.2.3.8
C00250	C00014	;1.4.3.5
C00250	C00534	3.1.3.74;;1.4.3.5;2.7.1.35
C00250	C00847	1.2.3.1;1.2.3.8
C00250	C00706	1.4.3.5
C00250	C00314	3.1.3.74;;1.2.3.8;1.4.3.5;1.2.3.1;2.7.1.35;1.1.3.12
C00250	C00071	1.4.3.5
C00250	C00627	;3.1.3.74;1.4.3.5;2.7.1.35
C00250	C00027	;1.1.3.12;1.2.3.1;1.4.3.5
C00250	C00647	3.1.3.74;;1.4.3.5;2.7.1.35
C00362	C00387	3.1.3.5
C00362	C00475	3.1.3.5
C00460	C00475	2.7.1.48
C00147	C00387	2.4.2.1;2.4.2.8;2.4.2.4;2.4.2.7
C00147	C00242	2.4.2.1;2.4.2.8;2.4.2.4;2.4.2.7
C01346	C00475	2.7.1.48
C00881	C00387	3.1.3.5
C00881	C00475	3.1.3.5;3.5.4.5
C00458	C00475	2.7.1.48
C00672	C00387	2.4.2.1;3.1.3.5;2.4.2.4
C00672	C00242	2.4.2.1;3.1.3.5;2.4.2.4
C00015	C00475	2.7.1.48
C00014	C00475	3.5.4.5
C00014	C02693	3.5.1.4
C00014	C00242	3.5.4.3
C00526	C00387	2.4.2.1;2.4.2.4
C00526	C00475	3.5.4.5
C00526	C00242	2.4.2.1;2.4.2.4
C00294	C00387	2.4.2.1;3.1.3.5
C00294	C00475	3.1.3.5
C00294	C00242	2.4.2.1;3.1.3.5
C15587	C00387	2.4.2.1
C15587	C00242	2.4.2.1
C00119	C00242	2.4.2.8;2.4.2.7;2.4.2.22
C16634	C00475	2.7.1.48
C00459	C00475	2.7.1.48
G10619	C00475	2.7.1.48
C11824	C00475	3.5.4.5
C00705	C00475	2.7.1.48
C00387	C00055	3.1.3.5
C00387	C00330	2.4.2.1;3.1.3.5;2.4.2.4
C00387	C00106	2.4.2.1;2.4.2.4
C00387	C00253	2.4.2.1;3.1.3.5
C00387	C00214	3.1.3.5;2.4.2.4
C00387	C00475	3.1.3.5
C00387	C01736	2.4.2.1
C00387	C03150	2.4.2.1;3.1.3.5
C00387	C00360	3.1.3.5
C00387	C00655	3.1.3.5;2.4.2.22;2.4.2.8
C00387	C15586	2.4.2.1
C00387	C00299	3.1.3.5
C00387	C00385	3.5.4.3;2.4.2.8;2.4.2.1;2.4.2.4;2.4.2.22
C00387	C00153	2.4.2.1
C00387	C00105	3.1.3.5
C00387	C00144	3.1.3.5;2.4.2.7;2.4.2.22;2.4.2.8
C00387	C01185	3.1.3.5
C00387	C00020	3.1.3.5;2.4.2.7;2.4.2.8
C00387	C00364	3.1.3.5
C00387	C00465	2.4.2.1
C00387	C00239	3.1.3.5
C00387	C00242	2.4.2.29;2.4.2.8;2.4.2.22;3.1.3.5;2.4.2.1;3.5.4.3;2.4.2.4;2.4.2.7
C00387	C05841	2.4.2.1;3.1.3.5
C00387	C00130	3.1.3.5;2.4.2.22;2.4.2.8
C00387	C05512	2.4.2.1;2.4.2.4
C00387	C01762	2.4.2.1;3.1.3.5
C00387	C00455	3.1.3.5
C00387	C02520	3.1.3.5
C00361	C00475	2.7.1.48
C00055	C00475	3.1.3.5;2.7.1.48
C01449	C00242	2.4.2.29
C00178	C00242	2.4.2.4
C00330	C00475	3.1.3.5
C00330	C00242	2.4.2.1;3.1.3.5;2.4.2.4
C00106	C00242	2.4.2.1;2.4.2.4
C16635	C00475	3.5.4.5
C00253	C00242	2.4.2.1;3.1.3.5
C04646	C00242	2.4.2.8
C00214	C00475	3.1.3.5
C00214	C00242	3.1.3.5;2.4.2.4
C00131	C00475	2.7.1.48
C16619	C00242	2.4.2.8
C00363	C00475	2.7.1.48
C00475	C06059	3.5.4.5
C00475	C03150	3.1.3.5
C00475	C00075	2.7.1.48
C00475	C00035	2.7.1.48
C00475	C00104	2.7.1.48
C00475	C00360	3.1.3.5
C00475	C00655	3.1.3.5
C00475	C00299	3.1.3.5;2.7.1.48;3.5.4.5
C00475	C00206	2.7.1.48
C00475	C00105	3.1.3.5;2.7.1.48
C00475	C00144	3.1.3.5
C00475	C00044	2.7.1.48
C00475	C01185	3.1.3.5
C00475	C00020	3.1.3.5
C00475	C00364	3.1.3.5
C00475	C00239	3.1.3.5;3.5.4.5
C00475	C05841	3.1.3.5
C00475	C00130	3.1.3.5
C00475	C01762	3.1.3.5
C00475	C16633	2.7.1.48
C00475	C00081	2.7.1.48
C00475	C00455	3.1.3.5
C00475	C02520	3.1.3.5
C01977	C00242	2.4.2.29
C01736	C00242	2.4.2.1
C16614	C00242	2.4.2.8
C03150	C00242	2.4.2.1;3.1.3.5
C01978	C00242	2.4.2.29
C00655	C00242	3.1.3.5;2.4.2.22;2.4.2.8
C15586	C00242	2.4.2.1
C00954	C02693	3.5.1.4
C00385	C00242	3.5.4.3;2.4.2.8;2.4.2.1;2.4.2.4;2.4.2.22
C00153	C00242	2.4.2.1
C00144	C00242	3.1.3.5;2.4.2.7;2.4.2.22;2.4.2.8
C00020	C00242	3.1.3.5;2.4.2.7;2.4.2.8
C16615	C00242	2.4.2.8
C00465	C00242	2.4.2.1
C00242	C05841	2.4.2.1;3.1.3.5
C00242	C00130	3.1.3.5;2.4.2.22;2.4.2.8
C00242	C05512	2.4.2.1;2.4.2.4
C00242	C01762	2.4.2.1;3.1.3.5
C00242	C01342	3.5.4.3
