category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		2	6	2.810810810810811	5.1891891891891895	1.0	1.0
Polyketides [PK]		4	4	2.810810810810811	5.1891891891891895	0.6083916083916083	1.0
Prenol Lipids [PR]		2	1	1.0540540540540542	1.945945945945946	1.0	1.0
Sterol Lipids [ST]		2	7	3.1621621621621623	5.837837837837839	0.6199095022624435	1.0
Sphingolipids [SP]		1	2	1.0540540540540542	1.945945945945946	1.0	1.0
Glycerophospholipids [GP]		2	4	2.1081081081081083	3.891891891891892	1.0	1.0
