category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		22	14	22.099009900990097	13.900990099009901	1.0	1.0
Sphingolipids [SP]		8	3	6.752475247524752	4.247524752475248	0.6594427244582045	1.0
Prenol Lipids [PR]		5	2	4.297029702970297	2.702970297029703	1.0	1.0
Polyketides [PK]		8	2	6.138613861386139	3.8613861386138613	0.6284829721362231	1.0
Glycerolipids [GL]		4	3	4.297029702970297	2.702970297029703	1.0	1.0
Glycerophospholipids [GP]		6	10	9.821782178217822	6.178217821782178	0.28897347657607	1.0
Sterol Lipids [ST]		9	5	8.594059405940595	5.405940594059406	1.0	1.0
