category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		3	7	1.9642857142857142	8.035714285714286	0.5820433436532508	1.0
Polyketides [PK]		4	13	3.3392857142857144	13.660714285714286	1.0	1.0
Prenol Lipids [PR]		0	4	0.7857142857142857	3.2142857142857144	1.0	1.0
Sterol Lipids [ST]		2	12	2.75	11.25	1.0	1.0
Sphingolipids [SP]		1	4	0.9821428571428571	4.017857142857143	1.0	1.0
Glycerophospholipids [GP]		1	5	1.1785714285714286	4.821428571428571	1.0	1.0
