category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		16	19	16.839622641509433	18.160377358490567	1.0	1.0
Sphingolipids [SP]		6	5	5.2924528301886795	5.7075471698113205	1.0	1.0
Prenol Lipids [PR]		3	4	3.367924528301887	3.632075471698113	1.0	1.0
Polyketides [PK]		5	6	5.2924528301886795	5.7075471698113205	1.0	1.0
Glycerophospholipids [GP]		11	8	9.141509433962264	9.858490566037736	0.7458545854734855	1.0
Glycerolipids [GL]		5	6	5.2924528301886795	5.7075471698113205	1.0	1.0
Sterol Lipids [ST]		5	7	5.773584905660377	6.226415094339623	1.0	1.0
