category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		2	8	4.464285714285714	5.5357142857142865	0.3498452012383901	0.6996904024767802
Polyketides [PK]		9	8	7.589285714285714	9.410714285714286	0.7318573310967607	1.0
Prenol Lipids [PR]		2	2	1.7857142857142858	2.2142857142857144	1.0	1.0
Sterol Lipids [ST]		10	4	6.25	7.75	0.2518598285996321	0.6996904024767802
Sphingolipids [SP]		0	5	2.232142857142857	2.7678571428571432	0.16666666666666666	0.6996904024767802
Glycerophospholipids [GP]		2	4	2.678571428571429	3.3214285714285716	1.0	1.0
