category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		20	16	20.67326732673267	15.326732673267328	1.0	1.0
Sphingolipids [SP]		6	5	6.316831683168316	4.683168316831684	1.0	1.0
Prenol Lipids [PR]		3	4	4.01980198019802	2.9801980198019806	0.5920745920745921	1.0
Polyketides [PK]		8	2	5.742574257425742	4.257425742574258	0.3498452012383901	1.0
Glycerolipids [GL]		4	3	4.01980198019802	2.9801980198019806	1.0	1.0
Glycerophospholipids [GP]		10	6	9.188118811881187	6.811881188118813	1.0	1.0
Sterol Lipids [ST]		7	7	8.03960396039604	5.960396039603961	0.7035671018979677	1.0
