category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		1	9	3.2142857142857144	6.7857142857142865	0.30340557275541796	0.6545454545454544
Polyketides [PK]		3	14	5.464285714285714	11.535714285714286	0.43843327603060644	0.6545454545454544
Prenol Lipids [PR]		1	3	1.2857142857142858	2.7142857142857144	1.0	1.0
Sterol Lipids [ST]		10	4	4.5	9.5	0.05698264558811067	0.341895873528664
Sphingolipids [SP]		0	5	1.6071428571428572	3.3928571428571432	0.4444444444444444	0.6545454545454544
Glycerophospholipids [GP]		3	3	1.9285714285714288	4.071428571428571	0.5454545454545454	0.6545454545454544
