category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		4	4	4.324324324324325	3.6756756756756754	1.0	1.0
Polyketides [PK]		6	2	4.324324324324325	3.6756756756756754	0.6083916083916084	1.0
Prenol Lipids [PR]		2	1	1.6216216216216217	1.3783783783783783	1.0	1.0
Sterol Lipids [ST]		2	7	4.864864864864865	4.135135135135135	0.334841628959276	1.0
Sphingolipids [SP]		1	2	1.6216216216216217	1.3783783783783783	1.0	1.0
Glycerophospholipids [GP]		5	1	3.2432432432432434	2.7567567567567566	0.5454545454545454	1.0
