category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		14	12	15.275	10.725	0.7793491166419246	1.0
Sphingolipids [SP]		5	6	6.4625	4.5375	0.6699214098594903	1.0
Prenol Lipids [PR]		4	3	4.1125	2.8874999999999997	1.0	1.0
Polyketides [PK]		4	2	3.5250000000000004	2.4749999999999996	1.0	1.0
Glycerophospholipids [GP]		13	6	11.1625	7.8374999999999995	0.7374283738688632	1.0
Sterol Lipids [ST]		6	2	4.7	3.3	0.6083916083916084	1.0
Glycerolipids [GL]		1	2	1.7625000000000002	1.2374999999999998	1.0	1.0
