category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		8	18	10.725	15.275	0.5653038532163125	1.0
Sphingolipids [SP]		5	6	4.5375	6.4625	1.0	1.0
Prenol Lipids [PR]		2	5	2.8874999999999997	4.1125	1.0	1.0
Polyketides [PK]		3	3	2.4749999999999996	3.5250000000000004	1.0	1.0
Glycerophospholipids [GP]		9	10	7.8374999999999995	11.1625	0.7431364526978009	1.0
Sterol Lipids [ST]		4	4	3.3	4.7	1.0	1.0
Glycerolipids [GL]		2	1	1.2374999999999998	1.7625000000000002	1.0	1.0
