category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		16	10	16.900000000000002	9.1	1.0	1.0
Sphingolipids [SP]		6	5	7.15	3.8499999999999996	0.6594427244582044	1.0
Prenol Lipids [PR]		4	3	4.55	2.4499999999999997	1.0	1.0
Polyketides [PK]		4	2	3.9000000000000004	2.0999999999999996	1.0	1.0
Glycerophospholipids [GP]		14	5	12.35	6.6499999999999995	0.7281063043020775	1.0
Sterol Lipids [ST]		6	2	5.2	2.8	1.0	1.0
Glycerolipids [GL]		2	1	1.9500000000000002	1.0499999999999998	1.0	1.0
