category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		13	30	19.143835616438356	23.856164383561644	0.18300199384934898	0.694331983805668
Sphingolipids [SP]		12	9	9.349315068493151	11.650684931506849	0.5377361574675192	0.8213794728015285
Prenol Lipids [PR]		8	16	10.684931506849315	13.315068493150685	0.5556430672065834	0.8213794728015285
Polyketides [PK]		8	9	7.568493150684931	9.431506849315069	1.0	1.0
Glycerophospholipids [GP]		15	12	12.020547945205479	14.979452054794521	0.5866996234296632	0.8213794728015285
Sterol Lipids [ST]		8	3	4.897260273972603	6.102739726027397	0.19838056680161942	0.694331983805668
Glycerolipids [GL]		1	2	1.3356164383561644	1.6643835616438356	1.0	1.0
