category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		2	8	3.0357142857142856	6.9642857142857135	0.6284829721362231	1.0
Polyketides [PK]		10	7	5.160714285714286	11.839285714285714	0.16632006577356487	0.9979203946413893
Prenol Lipids [PR]		1	3	1.2142857142857142	2.7857142857142856	1.0	1.0
Sterol Lipids [ST]		3	11	4.25	9.75	0.6776167471819646	1.0
Sphingolipids [SP]		0	5	1.5178571428571428	3.4821428571428568	0.4444444444444444	1.0
Glycerophospholipids [GP]		1	5	1.8214285714285712	4.178571428571429	1.0	1.0
