category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		25	18	17.082191780821915	25.91780821917808	0.13057482546152202	0.39515839766088157
Sphingolipids [SP]		5	16	8.342465753424657	12.657534246575342	0.32642363191211504	0.5712413558462014
Prenol Lipids [PR]		3	21	9.534246575342465	14.465753424657533	0.048991413058947844	0.3429398914126349
Polyketides [PK]		11	6	6.7534246575342465	10.246575342465754	0.16935359899752067	0.39515839766088157
Glycerophospholipids [GP]		8	19	10.726027397260273	16.273972602739725	0.5694047602614417	0.7971666643660184
Sterol Lipids [ST]		4	7	4.36986301369863	6.63013698630137	1.0	1.0
Glycerolipids [GL]		2	1	1.191780821917808	1.8082191780821917	1.0	1.0
