category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		1	7	1.2972972972972974	6.702702702702703	1.0	1.0
Polyketides [PK]		2	6	1.2972972972972974	6.702702702702703	1.0	1.0
Prenol Lipids [PR]		1	2	0.4864864864864865	2.5135135135135136	1.0	1.0
Sterol Lipids [ST]		1	8	1.4594594594594597	7.54054054054054	1.0	1.0
Sphingolipids [SP]		1	2	0.4864864864864865	2.5135135135135136	1.0	1.0
Glycerophospholipids [GP]		0	6	0.972972972972973	5.027027027027027	1.0	1.0
