category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		4	31	9.575471698113207	25.42452830188679	0.13343545294719047	0.9340481706303334
Sphingolipids [SP]		4	7	3.009433962264151	7.9905660377358485	1.0	1.0
Prenol Lipids [PR]		3	4	1.9150943396226414	5.084905660377358	0.5594405594405595	1.0
Polyketides [PK]		6	5	3.009433962264151	7.9905660377358485	0.38699690402476783	1.0
Glycerophospholipids [GP]		7	12	5.19811320754717	13.80188679245283	0.7281063043020772	1.0
Glycerolipids [GL]		2	9	3.009433962264151	7.9905660377358485	0.6351172047766475	1.0
Sterol Lipids [ST]		3	9	3.283018867924528	8.716981132075471	1.0	1.0
