category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Polyketides [PK]		3	0	1.6363636363636362	1.3636363636363638	0.4000000000000001	1.0
Glycerophospholipids [GP]		7	5	6.545454545454545	5.454545454545455	1.0	1.0
Prenol Lipids [PR]		0	1	0.5454545454545454	0.4545454545454546	1.0	1.0
Sphingolipids [SP]		2	3	2.727272727272727	2.272727272727273	1.0	1.0
Sterol Lipids [ST]		0	1	0.5454545454545454	0.4545454545454546	1.0	1.0
