category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		2	6	1.945945945945946	6.054054054054054	1.0	1.0
Polyketides [PK]		2	6	1.945945945945946	6.054054054054054	1.0	1.0
Prenol Lipids [PR]		1	2	0.7297297297297298	2.27027027027027	1.0	1.0
Sterol Lipids [ST]		1	8	2.1891891891891895	6.810810810810811	0.5764705882352943	1.0
Sphingolipids [SP]		1	2	0.7297297297297298	2.27027027027027	1.0	1.0
Glycerophospholipids [GP]		2	4	1.4594594594594597	4.54054054054054	1.0	1.0
