category	significant	up	down	expected_up	expected_down	raw_p_value	corr_p_value
Fatty Acyls [FA]		43	20	31.69565217391304	31.30434782608696	0.04605803122069828	0.161203109272444
Sphingolipids [SP]		10	6	8.049689440993788	7.950310559006212	0.7223934721942933	0.8427923842266756
Prenol Lipids [PR]		6	2	4.024844720496894	3.975155279503106	0.6083916083916084	0.8427923842266756
Polyketides [PK]		2	16	9.055900621118012	8.944099378881988	0.011642565813867259	0.08149796069707081
Glycerolipids [GL]		6	5	5.534161490683229	5.465838509316771	1.0	1.0
Glycerophospholipids [GP]		8	15	11.57142857142857	11.42857142857143	0.37258379787136453	0.652021646274888
Sterol Lipids [ST]		6	16	11.068322981366459	10.931677018633541	0.12426406331085196	0.2899494810586546
