SOURCE	TARGET	ENZYMES
C00037	C00021	;2.1.1.20
C04819	C00052	2.4.1.87
C04692	C00021	2.1.1.98
C00475	C00105	3.1.3.5;2.7.1.48
C00475	C00299	3.1.3.5;2.7.1.48;3.5.4.5
C00475	C00881	3.1.3.5;3.5.4.5
C00475	C00364	3.1.3.5
C00780	C00021	;2.1.1.49;2.1.1.4
C00213	C00021	;2.1.1.20
C00213	C01026	1.5.99.2
C04750	C00052	2.4.1.122
ksii_core2_pre2	C00052	2.4.1.38
C00362	C00105	3.1.3.5;3.6.1.19
C00362	C00299	3.1.3.5
C00362	C00881	3.1.3.5
C00362	C00364	3.6.1.19;2.7.4.12;3.1.3.5
CE6205	C00021	2.1.1.6
C01246	C00029	2.4.1.117
C04708	C00052	2.4.1.45
ksii_core4_pre4	C00052	2.4.1.38
C00066	C00021	2.1.1.32;2.1.1.36;2.1.1.29;2.1.1.33;2.1.1.61
ksii_core2_pre7	C00052	2.4.1.38
C03284	C06002	2.6.1.22
C03284	C00026	2.6.1.22
C03284	C00349	2.6.1.22
C03284	C00025	2.6.1.22
C01598	C00021	;2.1.1.49;2.1.1.4
C03424	C00052	2.4.1.133
G00155	C00052	2.4.1.37;2.4.1.134;2.7.7.12;2.4.1.90;2.4.1.45;2.4.1.133;2.4.1.87
ksii_core4_pre6	C00052	2.4.1.38
C00334	C00026	4.1.1.19;4.1.1.15;2.6.1.19
C00334	C00033	3.5.1.63;1.2.1.3
C00334	C00077	2.1.4.1
C00334	C01035	4.1.1.19;3.5.1.63;2.1.4.1;4.1.1.15;2.6.1.19;1.2.1.19;1.2.1.3;3.5.1.4
C00334	C00025	4.1.1.19;4.1.1.15;2.6.1.19
C00334	C00232	2.6.1.19
C00334	C00062	4.1.1.19;2.1.4.1
C00334	C02946	3.5.1.63;1.2.1.3
C00334	C00555	1.2.1.19;1.2.1.3
C03702	C00021	2.1.1.43
ksi_pre9	C00052	2.4.1.38
C00388	C00021	2.1.1.8
C00455	C00105	3.6.1.9;3.1.3.5
C00455	C00299	3.1.3.5
C00455	C00881	3.1.3.5
C00455	C00364	3.1.3.5
C06198	C00105	3.6.1.17
C00010	C00245	6.2.1.-;2.3.1.65
C00010	C02712	2.3.1.1
C03758	C00021	;2.1.1.6
C06135	C00052	2.4.1.62
dolp_L	C00105	2.7.8.15
C06212	C00021	2.1.1.49
C00458	C00105	2.7.1.48
C00458	C00299	2.7.1.48
dolglcp_U	C00029	2.4.1.117
C00611	C00052	;2.4.1.90;2.4.1.87
ksi_pre35	C00052	2.4.1.38
C00655	C00105	3.6.1.5;3.6.1.6;3.6.1.8;3.6.1.17;3.1.3.5;3.6.1.19
C00655	C00299	3.1.3.5
C00655	C00881	3.1.3.5
C00655	C00364	3.1.3.5;3.6.1.5;3.6.1.19
C00055	C00105	;3.1.3.5;2.7.4.14;3.6.1.5;2.7.1.48
C00055	C00299	3.1.3.5;2.7.1.48
C00055	C00881	3.1.3.5;2.7.4.14
C00055	C00364	3.1.3.5;3.6.1.5
C00178	C00906	1.3.1.2;2.4.2.4;3.5.2.2
C00245	C05463	2.3.1.65
C00245	C03990	6.2.1.-;2.3.1.65
C00245	C00012	2.3.2.2
C00245	C05337	2.3.1.65
C00245	C00506	4.1.1.29;4.1.1.15
