SOURCE	TARGET	ENZYMES
C00708	C00127	;1.97.1.10
C04043	C02714	1.4.3.4
CE3554	CE2054	
C00218	C02714	1.4.3.4
C00097	C00669	;1.8.1.6;6.1.1.16;2.3.1.1;4.4.1.1;1.16.3.1;3.4.11.1;2.6.1.1;3.4.11.2;6.3.2.2;6.3.2.3;4.2.1.22;6.3.2.5;1.8.4.4;2.3.2.4;2.6.1.3;3.5.2.9;2.8.1.7;1.13.11.20
C00097	C00127	;1.8.4.4
C00086	C00062	4.1.1.19;3.5.3.1
C01025	C00127	1.11.1.12
C03912	C01165	1.5.1.12;
C00581	C00062	2.1.4.1
C00546	C03451	;4.4.1.5
C00546	C02714	1.4.3.4
CE2872	C00127	;1.97.1.10
C00062	C01636	6.1.1.19
C00062	C00179	4.1.1.19;3.5.3.1
C00062	C00533	1.14.13.39
C00062	C01602	3.5.3.1;2.1.4.1
C00062	C03406	4.1.1.19;4.3.2.1;4.3.2.2;1.14.13.39;6.3.4.5;3.5.3.1;6.1.1.19;2.1.4.1;3.2.2.19;2.4.2.31;1.3.5.1;4.2.1.2;3.7.1.2;1.3.99.1
C00062	C00122	4.1.1.19;4.3.2.1;4.3.2.2;1.14.13.39;6.3.4.5;3.5.3.1;6.1.1.19;2.1.4.1;3.2.2.19;2.4.2.31;1.3.5.1;4.2.1.2;3.7.1.2;1.3.99.1
C00062	C01201	3.2.2.19;2.4.2.31
C00062	C00334	4.1.1.19;2.1.4.1
C00062	C00037	2.1.4.1
C00062	C01035	4.1.1.19;2.1.4.1
C00062	C00153	2.4.2.31
C00062	C05933	1.14.13.39
C00062	gudac	2.1.4.1
C00062	C00327	6.3.4.5;4.3.2.2;1.14.13.39;6.1.1.19
C00062	C00077	3.5.3.1;2.1.4.1
C00062	C02163	6.1.1.19
C00062	C00301	3.2.2.19
C00062	C00020	6.3.4.5;4.3.2.2;1.14.13.39;6.1.1.19
C04717	C00127	;1.11.1.9
CE6182	CE2054	6.2.1.3
