SOURCE	TARGET	ENZYMES
C00461	C00140	3.2.1.14
C05345	C02336	2.7.1.4;2.7.1.1
C16619	C16615	2.1.1.67;2.4.2.8
C06136	C00267	3.2.1.23
C06136	C00221	3.2.1.23
ksi_deg32	C00140	3.2.1.52
C00492	C00137	3.2.1.22
C00492	C00159	3.2.1.22
C00492	C00031	3.2.1.22
C00208	C00031	3.2.1.20;3.2.1.10;
C00208	C00267	3.2.1.20;3.2.1.10;3.2.1.3
C01177	C00137	2.7.8.11;2.4.1.198;3.1.4.4;3.1.4.3;3.1.3.25
ksi_deg2	C00140	3.2.1.96
ksi_deg40	C00140	3.2.1.52
C01936	C00267	3.2.1.1
C00055	C00137	2.7.8.11
G10534	C00267	3.2.1.23
G10534	C00221	3.2.1.23
glygn4	C00031	3.2.1.10;3.2.1.1
ksi_deg3	C00140	3.2.1.96
C00043	C00645	;5.1.3.14;2.7.1.40
hs_deg3	C00140	3.10.1.1;3.2.1.50
C04006	C00137	3.1.3.25
hs_deg15	C00140	3.2.1.50
ksi_deg7	C00140	3.2.1.52
ksi_deg14	C00140	3.2.1.52
C01674	C00140	3.2.1.52
C00104	C00159	2.7.1.1
C00104	C00031	;2.7.1.1
C01613	C00137	3.2.1.22
C01613	C00159	3.2.1.22
C01613	C00031	3.2.1.22
C00137	G11121	3.2.1.22
C00137	G10488	3.2.1.22
C00137	C05401	3.2.1.22
C00137	C01290	3.2.1.22
C00137	pail_hs	3.2.1.22;3.1.4.4;3.1.4.3;1.13.99.1;3.1.3.25;2.4.1.198;3.1.4.44;2.7.8.11
C00137	G00092	3.2.1.22
C00137	G00249	3.2.1.22
C00137	C02686	3.2.1.22
C00137	C00191	1.13.99.1
C00137	C06037	3.2.1.22
C00137	G10529	3.2.1.22
C00137	C05400	3.2.1.22
C00137	C04737	3.2.1.22
C00137	C03546	3.1.3.25
C00137	G00278	3.2.1.22
C00137	G00370	3.2.1.22
C00137	C05399	3.2.1.22
C00137	C00159	3.2.1.22
C00137	C00093	3.1.4.44;2.7.8.11;3.1.4.3
C00137	C01235	3.2.1.22
C00137	C00794	3.2.1.22
C00137	C03692	3.2.1.22
C00137	C01194	2.7.8.11;2.4.1.198;3.1.4.4;3.1.4.3;3.1.3.25
C00137	G00501	3.2.1.22
C00137	G01275	3.2.1.22
C00137	G00093	3.2.1.22
C00137	C15585	3.1.3.25
