SOURCE	TARGET	ENZYMES
s2l2n2m2mn	C00140	3.2.1.96
C00388	C00019	2.1.1.8
C00140	G06780	3.2.1.52
C00140	hs_deg25	3.2.1.50
C00140	C06135	3.2.1.52
C00140	chtn	3.2.1.14
C00140	ksi_deg16	3.2.1.52
C00140	ksi_deg28	3.2.1.52
C00140	ksi_deg35	3.2.1.52
C00140	ksii_core2_deg9	3.2.1.52
C00140	G00093	3.2.1.52
C00140	hs_deg20	3.10.1.1;3.2.1.50
C00140	C01132	;3.2.1.52
C00140	G10483	3.2.1.14
C00140	ksii_core4_deg4	3.2.1.52
C00140	C00461	3.2.1.14
C00140	hs_deg8	3.10.1.1;3.2.1.50
C00140	hs_deg24	3.2.1.50
C00140	ksi_deg29	3.2.1.52
C00140	n2m2nm	3.2.1.96
C00140	s2l2n2m2m	3.2.1.96
C00140	C01290	3.2.1.52
C00140	C03518	3.2.1.14
C00140	G00108	3.2.1.52
C00140	n2m2nmn	3.2.1.52;3.2.1.96
C00140	ha_pre1	3.2.1.31;3.2.1.52
C00140	hs_deg4	3.2.1.50
C00140	hs_deg14	3.10.1.1;3.2.1.50
C00140	ksi_deg32	3.2.1.52
C00140	C00015	;2.4.1.90
C00140	ksi_deg37	3.2.1.52
C00140	ksi_deg20	3.2.1.52
C00140	ksi_deg13	3.2.1.52
C00140	ksi_deg11	3.2.1.52
C00140	G10619	;2.4.1.90
C00140	ksii_core2_deg8	3.2.1.52
C00140	ksi_deg39	3.2.1.52
C00140	hs_deg3	3.10.1.1;3.2.1.50
C00140	G10336	3.2.1.52
C00140	m2mn	3.2.1.52
C00140	ksi_deg19	3.2.1.52
C00140	ksi_deg14	3.2.1.52
C00140	G00092	3.2.1.52
C00140	mn	3.2.1.25
C00140	C00010	;2.3.1.3
C00140	hs_deg15	3.2.1.50
C00140	ksi_deg25	3.2.1.52
C00140	ksi_deg3	3.2.1.96
C00140	C00059	;3.10.1.1
C00140	C04010	3.1.4.45
CE2540	CE7088	1.14.99.1
C00069	C05576	1.1.1.1
C00069	C16596	1.1.1.1
C02188	C00019	2.1.1.59;2.1.1.43;2.1.1.60
CE6205	C00019	2.1.1.6
C03711	C00019	2.1.1.28
C03702	C00019	2.1.1.43
C05653	C02406	3.5.1.9;3.7.1.3
C05653	C02700	3.5.1.9;3.7.1.3
C00432	C05576	1.1.1.1
C00432	C16596	1.1.1.1
C05522	C00019	2.1.1.37
C05523	C00019	2.1.1.37
C00978	C00019	2.1.1.4
C06439	CE7088	5.3.99.3
C02442	C00019	;2.1.1.49;2.1.1.6
CE2934	C00019	2.1.1.6
C01977	C00019	2.1.1.31
C00039	C00019	2.1.1.37
C16239	C00019	2.8.1.8
pe_hs	C00019	2.1.1.17
C05648	C02700	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C00058	C02406	3.5.1.49;3.5.1.9
C00058	C02700	;3.5.1.9
C04441	C00019	2.1.1.98
C00114	C05576	1.1.1.1
C00114	C16596	1.1.1.1
CE2184	C00019	2.1.1.6
C07645	C05576	1.2.1.5;1.1.1.1
C07645	C16596	1.1.1.1
C00483	C00019	2.1.1.49;2.1.1.6
1mncam	C00019	2.1.1.1
C04308	C00019	2.1.1.17
C02031	C00019	2.1.1.56
C02415	C00019	2.1.1.43
C05198	C00019	2.8.1.8
CE2186	C00019	;2.1.1.67;2.1.1.43;2.1.1.62;2.1.1.60;2.1.1.61;2.1.1.49;4.1.1.50;2.1.1.114;2.1.1.137;2.1.1.20;2.1.1.37;2.1.1.36;2.1.1.31;2.1.1.33;2.1.1.32;2.1.1.17;2.1.1.72;2.1.1.13;2.1.1.77;2.1.1.10;2.1.1.56;2.1.1.59;2.5.1.6;2.1.1.8;2.1.1.100;2.1.1.98;2.1.1.125;3.3.1.1;1.16.1.8;2.1.1.2;2.1.1.1;2.1.1.6;2.1.1.4;2.8.1.8;2.1.1.28;2.1.1.29
C00213	C00019	;2.1.1.20
C01586	C00019	2.1.1.6
C00157	C00019	;2.1.1.17
CE2183	C00019	2.1.1.6
CE7088	C00028	1.14.99.1
C05577	C05576	1.2.1.5;1.4.3.4;2.1.1.6;1.1.1.1
C05577	C16596	1.1.1.1
CE5627	C00019	;2.1.1.6
C14089	C05576	1.1.1.1
C14089	C16596	1.1.1.1
C00153	C00019	2.1.1.1
C01972	C00019	2.1.1.62
C06409	C00019	1.16.1.8
C02406	C00078	1.13.11.11;3.5.1.9;3.7.1.3
C05660	C00019	2.1.1.4
C06212	C00019	2.1.1.49
C05127	C00019	2.1.1.8
C02735	C00019	2.1.1.28
