m/z	rtime	p-value	t-score	custom_id
69.0704	187.3	0.6745373607104136	-1.5836247454974144	
135.0844	33.32	0.8023125807592318	1.1657372033939803	C5H11NO3
218.9431	209.53	0.6839009488130365	1.5494011654230666	
181.105	26.62	0.8023125807592318	1.1847479332799666	C11H12O2
219.0716	246.3	0.5239871730377107	-2.1872465943292556	
219.0975	361.29	0.5239871730377107	-2.171484362203164	C8H14N2O5
136.9107	208.74	0.9749431644491543	-0.19412484675297326	
136.94	209.39	0.9749431644491543	0.22893044773208934	H3O4P,C2H3KO2
136.9693	209.66	0.9725297770251871	0.32920150113490027	
219.1127	27.8	0.8127963599882979	1.1360004117463376	C12H14N2O2
219.1168	307.95	0.5724980548898867	-2.0683843144784446	C8H15N3O4
219.1168	318.33	0.8127963599882979	-1.129883499886824	C8H15N3O4
219.1338	232.57	0.5176569119032446	-2.382539520309699	C9H18N2O4
219.1338	271.47	0.9710115671012038	-0.36849169455587205	C9H18N2O4
137.0594	28.07	0.8403590110823748	1.0174303551359456	
219.1743	24.65	0.9990731120014948	-0.010884868402540307	
137.0709	200.99	0.9974486559894211	0.08015981704241279	C7H8N2O
137.0727	211.36	0.8445631480332104	0.9469142551388192	
137.9433	209.39	0.9725297770251871	0.3504352186338634	H3O4P,C2H3KO2
138.0549	356.04	0.808557855544959	-1.1510180637521013	C5H4O2
138.0742	200.99	0.9990731120014948	0.024330792021709888	C7H8N2O
138.9194	207.42	0.8863541329835077	0.7934318757120258	CK2O3
138.9194	212.15	0.9753116070516852	-0.16785671518765083	
138.9381	209.39	0.9970942400708652	0.08335781519981739	
138.9441	209.39	0.9048738365489336	0.6786019823060017	
139.0753	201.25	0.9725297770251871	-0.3397427164717087	
139.0977	202.7	0.6738601986691812	1.6142618177818462	C6H10N4
220.0927	333.88	0.4761499540664943	-2.7120239337938075	C7H13N3O5
139.9146	207.42	0.9048738365489336	0.6871929763937501	
139.9146	212.41	0.8587127468462379	0.8968753353785688	
139.9415	209.26	0.9549675350111543	0.4584816739156929	
220.1178	185.07	0.8023125807592318	1.1711256526735871	C9H17NO5
140.0106	265.26	0.5745028683019064	-1.9700290040367872	H3O4P,C2H3KO2
140.9362	209.13	0.9095240522239892	0.6246810765019336	
140.9424	209.39	0.9990731120014948	0.04748687204285931	
220.9014	209.39	0.9749431644491543	0.20831064363131777	
220.9412	209.79	0.690130436584961	1.520520240652534	
221.0178	318.59	0.98628070788428	-0.11966842354289142	
221.0768	376.29	0.6745373607104136	-1.5941677880495613	C7H12N2O6
221.0956	252.61	0.808557855544959	1.1520229957057924	C8H16N2O3S,C8H16N2O3S
221.1131	280.3	0.6313893526127262	-1.7148053224380717	C8H16N2O5
77.9273	209.53	0.9095240522239892	0.6279618378079346	
78.9562	206.9	0.9749431644491543	-0.17772481090556386	
78.9562	212.94	0.9249369903402835	0.5436663564911115	
221.8996	146.6	0.90034114382738	0.7514955600562274	
221.8996	156.84	0.9631551968839914	0.41688572513899386	
221.9047	209.53	0.9549675350111543	0.45178829764299766	
184.9797	242.58	0.9749431644491543	0.19832523776186123	
80.9935	209.39	0.5239871730377107	2.157269920112943	
81.9883	209.39	0.5176569119032446	2.2853783236880263	
82.9916	208.47	0.9990731120014948	-0.05015687812809855	
222.8995	209.39	0.98628070788428	0.12093201024872105	
144.0477	201.65	0.7814145870219594	1.3129062023777756	
144.0655	356.3	0.889153153458524	-0.7849523218533387	C6H9NO3
223.0635	24.52	0.9725297770251871	-0.3277369523462732	
84.9117	211.76	0.9048738365489336	0.6905310745248846	
85.0289	324.92	0.9549675350111543	-0.4501152133089707	
144.9275	206.64	0.9241705816194069	0.5482734428288781	
144.9275	213.33	0.8445631480332104	0.9812512943011323	
186.0761	356.3	0.8445631480332104	-0.9775567605583653	C8H11NO4
186.0872	318.59	0.6152156812898328	-1.8057820908733633	
87.0445	282.94	0.9990731120014948	-0.00929386525148526	
87.0548	324.53	0.930535836057118	0.5278466440115036	
187.0713	318.46	0.5770387134498712	-1.9179572545292074	C8H9NO4
187.0713	325.84	0.5745028683019064	-1.9563518946693077	C7H10N2O4
187.0713	355.22	0.6281268801428691	-1.731884341489054	C7H10N2O4
187.094	28.2	0.2879060923060625	-6.228159445708417	C8H12O3
224.1109	177.59	0.6281268801428691	-1.7377278655885615	C11H14N2O3
146.0923	261.19	0.9249369903402835	-0.5448629705183322	C5H11N3O2
146.1175	27.67	0.8445631480332104	0.982145463779591	
146.1175	330.99	0.8448066804873612	-0.9390219418548421	C7H15NO2
187.144	27.67	0.9640048031525865	0.4037764236510075	
224.1572	26.88	0.5176569119032446	-2.5786474618127047	
224.1854	26.62	0.7238149832562538	-1.4557691313138141	
89.0965	26.23	0.8641017021813827	-0.8542133512251604	
147.0473	27.54	0.7501715893392363	1.3870656866179403	C6H10O2S,C6H10O2S
225.0466	216.52	0.8445631480332104	0.9598704903458771	
188.0919	271.2	0.8587127468462379	-0.8847988027044841	C8H13NO4
147.1014	26.88	0.5341279661270308	-2.1374266734320426	C7H14O3
147.1208	27.67	0.8023125807592318	1.1756360772804801	
189.0738	166.43	0.4598693667419556	-2.8599123613176034	C11H9NO2,C6H10ClN5
91.0587	254.97	0.4307105944368841	-3.1721868391546186	C3H7NO2
189.1345	197.68	0.8023125807592318	1.211506046550635	C7H16N4O2
189.179	410.79	0.9105000833743677	-0.6045630418696667	C9H21N3O
190.0713	24.65	0.9095240522239892	-0.6322594358826957	C8H11NO2S,C8H11NO2S
190.0821	315.57	0.5176569119032446	-2.3403226777605854	C6H11N3O4
190.0821	339.79	0.4598693667419556	-2.767957560785255	C6H11N3O4
94.0655	168.92	0.9749431644491543	-0.2732870681805719	C6H7N
225.97	208.08	0.7501715893392363	-1.4024326143546253	
225.97	210.31	0.6662649229482027	-1.6619012954427175	
149.0575	324.66	0.9631551968839914	-0.430248729530477	
190.1379	197.68	0.8023125807592318	1.1755342777241482	C7H16N4O2
97.0288	370.65	0.8641017021813827	-0.8321456775447339	C5H4O2
97.0288	420.28	0.8023125807592318	-1.1648862675797274	C5H4O2
226.0797	297.58	0.5745028683019064	-2.008939198997086	C7H13N3O4
226.0797	332.04	0.4307105944368841	-3.018259654940268	C7H13N3O4
190.9018	1.57	0.9749431644491543	-0.18878592114498424	
190.9926	274.49	0.8127963599882979	1.1316868015442128	
149.096	25.18	0.6662649229482027	-1.6520124105687182	
97.0652	27.28	0.4307105944368841	-4.363417675950554	
226.1648	28.2	0.5176569119032446	-2.3633452711952008	
191.1025	296.0	0.4307105944368841	-4.217587858329988	C7H14N2O4
226.1801	34.24	0.9048738365489336	0.7086719541448345	
150.0645	324.79	0.98628070788428	-0.12022440962589477	
150.0773	205.06	0.9687723614036369	-0.376618638107662	C6H7N5
98.9846	265.26	0.8144284503140612	-1.1249660195050712	H3O4P,C2H3KO2
227.066	310.71	0.919264638504905	-0.5724724118661159	
192.106	295.74	0.4307105944368841	-3.652532120702616	C7H14N2O4
192.1581	35.68	0.9048738365489336	0.6895018047831383	
227.1683	28.2	0.9725297770251871	-0.3250766482326254	
152.0373	252.61	0.7708909639363243	1.3439327745308562	C4H9NO3S
152.0566	146.73	0.8403590110823748	1.0303182883961841	C5H9NO2S,C5H9NO2S
152.0566	174.83	0.8615952851298705	0.8750597369931692	C5H5N5O,C5H13NS2
227.96	146.73	0.8448066804873612	0.9345301268771286	
227.96	156.97	0.9749431644491543	0.21802396240071492	
193.1436	34.37	0.8445631480332104	0.9737816353814102	
153.0406	174.83	0.9012680575160538	0.7454634551211066	C5H4N4O2
153.0599	146.73	0.8445631480332104	0.9426925984748334	C5H9NO2S,C5H9NO2S
153.0599	174.83	0.8641017021813827	0.8597569356711176	C5H5N5O,C5H13NS2
228.1958	27.01	0.8224483845008047	-1.096090102545518	
194.0222	199.25	0.5176569119032446	-2.4110760424300017	
154.0742	324.53	0.9725297770251871	0.3343511343112982	
194.8549	207.16	0.9048738365489336	0.6755407727667204	
194.8549	212.81	0.9163817463167807	0.5857934286275462	
229.1546	320.03	0.7708909639363243	1.3466965664696542	C11H20N2O3
195.0028	299.42	0.9095240522239892	-0.6462991166529285	C3H9O6P
195.0798	252.61	0.90034114382738	-0.749825814093748	
195.0798	275.7	0.7007953075977821	1.4956433171105363	C14H10O
104.0579	168.4	0.4598693667419556	-2.862791133334265	
229.9564	146.73	0.889153153458524	0.7820357761102064	
229.9564	157.5	0.9875197713551404	-0.11205631941735272	
155.0871	146.34	0.808557855544959	1.151522554913661	
155.0871	166.03	0.6857648634298434	1.534867654107613	
230.1134	323.08	0.5176569119032446	-2.4105707839681365	
195.855	207.16	0.9749431644491543	0.21676882111544013	
195.855	212.68	0.7985419195198741	1.2668454637588356	
156.042	211.49	0.8587127468462379	0.8908864121246998	C3H10NO4P,C7H7O4
196.0091	274.35	0.6763492308085342	1.5723516455631907	
105.0702	26.23	0.7789053514524075	-1.3196582040625529	C8H8
196.0969	28.07	0.8230259889530693	1.0859827757084506	
231.0546	221.11	0.9725297770251871	-0.34515650926702046	
157.0454	211.49	0.9048738365489336	0.7112579193057887	C3H10NO4P,C7H7O4
231.1202	28.2	0.6662649229482027	-1.6544538868783651	C16H10O,C8H14N2O3S
106.9509	207.42	0.9048738365489336	0.7222064908785432	
106.9509	211.36	0.9974486559894211	0.07743073163510385	
231.1702	28.07	0.8023125807592318	1.2152129598472035	C13H20O3
196.853	207.16	0.8224483845008047	1.0994971226392858	
196.853	212.68	0.9241705816194069	0.5489074428141145	
196.9612	209.39	0.9311113985246773	0.5146025755875054	
157.1083	364.97	0.5176569119032446	-2.4624436852048794	
232.1291	281.89	0.6526165523132442	-1.6809986651889617	C7H14N2O4
197.1009	364.44	0.5745028683019064	-1.953449786922662	
197.1145	146.47	0.9990731120014948	0.001855526187805939	
158.0401	211.36	0.8445631480332104	0.9913884418773259	
158.0678	196.76	0.9311113985246773	0.5236196128381323	
158.0678	197.81	0.9760477253477355	-0.16466445124407303	
232.8106	208.21	0.6745373607104136	1.5819462711751633	
232.8106	211.49	0.9990731120014948	0.02487244735116437	
198.0105	146.6	0.9048738365489336	0.721080649319899	
198.0105	157.1	0.9749431644491543	-0.256946283818796	
198.0526	299.55	0.8224483845008047	-1.101685560726813	C5H12NO5P,C9H9O5
233.0631	197.41	0.9749431644491543	-0.20070529222304886	C13H12O2S
233.087	227.81	0.4598693667419556	-2.776381884955879	
233.087	231.39	0.5176569119032446	-2.5498064733723282	
233.1494	33.84	0.8387714336667168	1.055323924935957	C10H20N2O4
233.8108	207.42	0.7309436173876078	1.434302951973902	
233.8108	212.55	0.9725297770251871	0.3322320377807195	
159.0916	166.43	0.4598693667419556	-2.7908376725207362	
234.0269	214.51	0.8023125807592318	-1.2491218382263576	
111.1171	25.7	0.9749431644491543	-0.2910483827532281	
160.0756	27.93	0.848526935165326	0.9271775539609393	C8H6O
198.9594	209.39	0.9749431644491543	0.2341069944581387	
198.9744	214.78	0.9012680575160538	-0.744649444573106	
112.0508	163.67	0.9095240522239892	0.6322806322553173	C4H5N3O
160.9013	207.16	0.920979317059388	0.5590785670960781	CK2O3
160.9013	212.81	0.9203015570793772	-0.5665803875391421	
234.1963	199.25	0.8023125807592318	1.2137218274671455	
234.8088	207.56	0.8445631480332104	0.9534509311558127	
234.8088	211.63	0.9749431644491543	0.1953134331278223	
161.0377	227.42	0.6738601986691812	-1.6296802064218519	
234.917	209.39	0.9749431644491543	0.27934886553460364	
112.8959	209.0	0.9749431644491543	0.2878111207425173	
161.092	293.87	0.4307105944368841	-3.7144712897612555	C6H12N2O3
235.0923	371.96	0.5491844277626595	-2.1139467426783733	
235.1115	316.49	0.5745028683019064	-1.9724985677902853	C8H15N3O5
161.1284	213.33	0.6745373607104136	1.6004379420736092	C7H16N2O2
113.0541	163.67	0.9163817463167807	0.5886704246430331	C4H5N3O
235.1481	400.19	0.4307105944368841	-2.9556482112400624	C9H19N3O4
161.9354	207.42	0.9095240522239892	0.6105662021957711	
161.9354	212.15	0.9990731120014948	-0.04430220097734534	
235.9203	209.26	0.9749431644491543	0.26033356190963425	
161.9927	207.82	0.9749431644491543	0.22516202062499296	
161.9927	211.23	0.9048738365489336	-0.6986815673815056	H2NaO4P
200.1029	307.95	0.5176569119032446	-2.4388272034454093	C8H13N3O3
162.05	221.77	0.5736215816743049	-2.0527393493408193	
162.05	228.07	0.6062907606233809	-1.8331501172866187	
236.0224	214.51	0.8352503886628866	-1.0693821540837654	
162.0953	293.87	0.4307105944368841	-3.8257572794398995	C6H12N2O3
236.915	209.26	0.9749431644491543	0.17479632610276627	
162.8994	207.16	0.9687723614036369	0.378573231368872	
162.8994	212.94	0.9034729505658737	-0.7334404118025457	
201.061	227.55	0.4307105944368841	-3.1736675702453185	C6H8N4O4
162.9977	242.58	0.9760477253477355	0.16478273849833602	
201.0869	308.08	0.4761499540664943	-2.718465426978454	C8H12N2O4
201.0869	344.25	0.4598693667419556	-2.8198834037873226	C8H12N2O4
163.0712	315.04	0.5239871730377107	-2.1745047638525072	C5H10N2O4
237.0902	252.61	0.9058792311092402	0.6702753901938129	
237.1233	27.8	0.8448066804873612	0.9382967191593901	C14H11NO2,C8H12N5OP,C6H15N3O4S
237.1334	26.23	0.6249609635862134	-1.7661946831077036	C13H11N3O
237.9184	209.53	0.9798147375150087	0.15139272940967036	
117.0548	26.23	0.9749431644491543	-0.19748301965070494	
202.0862	27.8	0.8445631480332104	0.9693912635707657	C12H11NO2,C7H12ClN5
238.045	299.42	0.9725297770251871	-0.3448614071006162	
117.1137	146.34	0.8403590110823748	1.0248084443134382	
117.1137	165.9	0.8023125807592318	1.2028364521097934	
164.0741	27.54	0.749404234488655	1.407038645289852	C5H10N2O4
164.0741	315.04	0.5239871730377107	-2.189007371659559	C5H10N2O4
238.1267	27.8	0.8403590110823748	1.026585971635172	C14H11NO2,C8H12N5OP,C6H15N3O4S
202.9692	207.42	0.9555578941042313	0.4445764641006553	
202.9692	211.63	0.9003267558006437	-0.7556023105326307	
202.9692	221.77	0.9990731120014948	0.031186288862089417	
118.0613	260.11	0.9311113985246773	-0.5123529507121312	C3H7N3O2
238.9131	209.39	0.9933587822052538	0.0914396997400381	
238.9194	209.66	0.9749431644491543	0.30293214558023807	
119.0493	28.07	0.5176569119032446	-2.4614454530455707	C8H6O
