m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
220.1467	77.48	0.017961713394032814	48.17903878903326		5.023375557044572				
164.9992	21.37	0.024050971901119073	26.87687040282478		6.872761354854891				
269.0882	21.5	0.03209750864699229	19.876365713081945		4.605730037983468				
377.0429	25.85	0.03209750864699229	20.24061368356198		4.189330165093434				
377.0429	600.46	0.017961713394032814	37.04652189923683		2.535505525556717				
377.0429	612.86	0.018851163677709996	34.299973517217616		4.0980136734890085				
340.2495	201.96	0.017961713394032814	38.489962023149744		4.079246534652022				
341.0206	21.1	0.024050971901119073	28.25446100829585		2.7232680582657096				
341.0206	24.65	0.0027331692826970478	118.75180942227897		4.754359235647078				
345.0368	475.54	0.024050971901119073	26.518583124123115		1.1383933357631388				
348.9405	24.26	0.025074251191491558	-24.731256992230396		-1.2663686550987698				
389.0299	21.5	0.024050971901119073	25.819281143717838		2.603835891285197				
311.223	61.04	0.03209750864699229	20.329085459794005	C18H32O4	1.5440592155961301	12-oxo-13-hydroxy-9Z-oleic acid,alpha-9,10-DiHODE,10-HpODE,9-hydroxy-10-oxo-12-octadecenoic acid,E,E-9-HpODE,12-oxo-13-hydroxy-9-octadecenoic acid,13R-HPODE,9-hydroxy-12-oxo-10-octadecenoic acid,5S,18-diHODE,10-oxo-13-hydroxy-11-octadecenoic acid,9-hydroxy-10-oxo-12Z-octadecenoic acid,9Z-Octadecenedioic acid,10S,11S-epoxy-9S-hydroxy-12Z-octadecenoic acid,alpha-15,16-DiHODE,11-OH-9(10)-EpOME,10S-HpODE,9-hydroxy-13-oxo-10-octadecenoic acid,alpha-12,13-DiHODE,13S-HpODE,Puna'auic acid,8-HpODE,9R-HpODE,12-HpODE,14-HpODE,9,10-epoxy-13-hydroxy-11-octadecenoic acid,7S,8S-DiHODE,Dihydroxychaulmoogric acid,gamma- 9,10-DiHODE,E,E-13-HpODE,11OH-12,13-EpOME,8R,11S-DiHODE,12R,13S-epoxy-9S-hydroxy-10E-octadecenoic acid,11S-HpODE,gamma- 6,7-DiHODE,9,10-dioxo-octadecanoic acid,8,13-DiHODE,9S-HpODE,9-oxo-13-hydroxy-11-octadecenoic acid,9,10-epoxy-11-hydroxy-12-octadecenoic acid,9-hydroxy-12,13-epoxy-10-octadecenoic acid,12,13-epoxy-11-hydroxy-9-octadecenoic acid,Graminoxin A1,10R-HpODE,10,13-dihydroxy-9Z,12Z-octadecadienoic acid,9,14-DiHODE,8R-HpODE,gamma- 12,13-DiHODE,5S,8R-DiHODE,Graminoxin B1	kp735_312.2303	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]', 'Eicosanoids [FA03]', 'Octadecanoids [FA02]'}
316.1194	28.09	0.024050971901119073	26.382264365442886		1.2523774333019233				
359.8729	45.88	0.026789917219871236	22.44814778902049		3.3253623366193743				
359.8729	145.83	0.0450818872940231	17.41554863375695		3.825274152894952				
359.8729	305.11	0.026789917219871236	23.34743667627076		2.9942058656296844				
704.2634	182.44	0.026789917219871236	22.95923714579		1.817363374468652				
1544.3828	540.96	0.017961713394032814	40.2296547140415		3.744902779448484				
