m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
342.1219	41.81	0.0036595678842295384	19.78201839841525		1.8141845027055616				
343.1342	34.41	0.018791463468135122	11.16862152559394		1.360876208289941				
343.1342	42.33	0.005903266737743809	17.091261831109026		1.5218847519248548				
349.012	25.04	0.00754544281350594	-15.661443999287165		-3.9022129241688326				
424.1326	39.68	0.04725331411150829	7.910602913091572		1.5238021063732567				
456.1223	37.58	0.005903266737743809	17.072179862247367		1.5604728807622479				
456.1223	41.15	0.003367183278704034	20.494743455605306		1.6332418195643505				
458.1192	37.58	0.010252924957687697	13.887214766247688		2.179419511236084				
458.1192	40.89	0.011747618781528047	13.163708967541004		2.2040073642965012				
429.0806	28.35	0.0006760988946506763	44.09581758168632	C21H18O10	4.0003878851591	Coumestrol 3-O-glucoside,Derhamnosylmaysin,Chrysin 7-glucuronide	kp1921_430.088	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
430.0839	28.48	0.000139650648022449	92.5638992710618	C21H18O10	4.914388761134905	Coumestrol 3-O-glucoside,Derhamnosylmaysin,Chrysin 7-glucuronide	kp1921_430.088	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
359.1656	37.58	0.0031097876193914007	23.89686239108501		2.4483015134840294				
401.9257	21.5	0.003328940662467243	20.8701605315249		2.2783621442972226				
500.0719	41.94	0.010895190630087028	13.543525569938756		1.8214181142704788				
500.301	193.63	0.03858861997200732	-8.432311028347813		-0.9778718479866555				
501.304	193.37	0.04796553960354749	-7.7985102858194235		-0.8800583151021328				
502.0701	41.41	0.01699650437445393	11.671216637604628		1.754917506059435				
468.1824	194.16	0.0031097876193914007	-24.180350725803272		-2.7375024784219093				
472.1768	193.77	0.0011947057271169115	-36.15565262369101		-3.2340626761673903				
478.0829	189.43	0.029268768040232408	-9.382642544235567		-0.5122174733847658				
626.1077	35.46	0.01865637359226776	11.303440879897925		0.4331543786706753				
655.252	102.74	0.0478196970640518	7.844809322118651		0.28345702530572225				
694.1971	254.66	0.03871082096908157	-8.379993288482689		-1.6764823477309356				
704.0511	35.46	0.02001052189088199	10.849354248046687		0.4368347293938193				
706.0529	35.46	0.022132840253274	10.42518708673636		0.6773490106494116				
713.2671	220.39	0.015154734273845255	-12.120070862490891		-2.054314583601119				
678.1868	230.14	0.030341444169876795	9.238794710822113		0.911356386730624				
771.246	195.77	0.030922293686789594	-9.117139622427644		-2.8470669162107924				
