m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
282.2521	194.95	0.0027226354025579095	-26.008724727756434	C18H34O2	-3.1486485187757474	15E-octadecenoic acid,3Z-octadecenoic acid,trans-12-elaidic acid,4Z-octadecenoic acid,cis-12-oleic acid,17:1(4)(15Me),Oleic acid,cis-vaccenic acid,10Z-Hexadecenyl acetate,11-Cycloheptylundecanoic acid,7Z-Hexadecenyl acetate,17:1(4)(16Me),ethyl 9Z-hexadecenoate,Ethyl 9-hexadecenoate,6E-Hexadecenyl acetate,18:1(13E),18:1(14E),10E-octadecenoic acid,15Z-octadecenoic acid,13Z-octadecenoic acid,3-octadecylenic acid,16E-octadecenoic acid,Isooctadecenoic acid,trans-vaccenic acid,18-Octadecanolide,7Z-octadecenoic acid,cis-8-oleic acid,10-Octadecenoic acid,11Z-Hexadecenyl acetate,Methyl 14-methyl-8Z-hexadecenoate,7-Hexadecenyl acetate,Petroselaidic acid,5E-Hexadecenyl acetate,18:1(14Z),ethyl 7Z-hexadecenoate,7E-octadecenoic acid,17:1(12)(7Me),4-octadecylenic acid,16Z-octadecenoic acid,Cyclopentanetridecanoic acid,9-elaidic acid,Petroselinic acid,Thalictric acid,5Z-octadecenoic acid,11E-Hexadecenyl acetate,8E-Hexadecenyl acetate,12Z-Hexadecenyl acetate,9Z-Hexadecenyl acetate,17:1(6)(9Me),Dihydromalvalic acid,17-octadecenoic acid,2-methyl-16-heptadecenoic acid,2Z-octadecenoic acid,9E-Hexadecenyl acetate,3Z-Hexadecenyl acetate,trans-2-oleic acid,trans-8-elaidic acid,5Z-Hexadecenyl acetate,cis-10-oleic acid,Methyl 14-methyl-8E-hexadecenoate	kp620_282.2561	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]', 'Fatty esters [FA07]'}
283.0014	26.51	0.0037611651354636805	-23.07888256117238		-1.9939797781512318	283.0014_M-H-			
385.9796	32.18	0.012426008351919761	13.805730229697282		1.73280959690004	385.9796_M-H-			
308.7698	12.26	0.0037611651354636805	22.60897649449586		1.605876227753729	None			
308.7698	13.44	0.013620015517101462	13.293308347059012		1.599528028974973	None			
308.7698	15.02	0.002228442496071551	31.583403605966886		1.3104744060524602	None			
308.7698	17.41	0.026921131052716336	10.261398791484398		1.5783758437655564	None			
308.7698	18.59	0.002228442496071551	41.629468995914614		1.644074946695035	None			
308.7698	46.93	0.002228442496071551	35.322618179005815		2.757941607860099	None			
308.7698	52.34	0.017582451905089655	12.136748570864238		1.8391057720695336	None			
308.7698	53.65	0.03770573283483	9.118420566485584		1.515293959408016	None			
311.2959	230.8	0.002228442496071551	-30.860030106501423	C20H40O2	-3.397970606962094	19:0(11Me),3,7-Dimethyl-6-octenyl 3,7-dimethyl-6-octenoate,Phytanic acid,6,16-dimethyl-octadecanoic acid,3D,7D,11D-Phytanic acid,12,17-dimethyl-octadecanoic acid,4,16-dimethyl-octadecanoic acid,hexyl tetradecanoate,decyl decanoate,2,14-dimethyl-octadecanoic acid,2,11-dimethylstearic acid,17-methyl-nonadecanoic acid,4,14-dimethyl-octadecanoic acid,7-Methyloctyl 9-methyldecanoate,hexadecyl butyrate,Arachidic acid,dodecyl octanoate,tetradecyl hexanoate,6,14-dimethyl-octadecanoic acid,Ethyl stearate,3,7-Dimethyl-6-octenyl decanoate,3-Methylbutyl pentadecanoate,Octadecyl acetate,14-Methylpentadecyl isobutyrate,Isoarachidic acid	kp732_312.3033	{'Prenol Lipids [PR]', 'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]', 'Fatty esters [FA07]', 'Isoprenoids [PR01]'}
391.2858	37.85	0.013676227891861013	-13.022427893695644	C24H40O4	-1.6458089182992595	Chenodeoxycholic Acid,Lagodeoxycholic acid,Ursodeoxycholic acid,Isodeoxycholic acid,Avideoxycholic acid,Deoxycholic acid,Allodeoxycholic acid,Allomurideoxycholic acid,Isomurideoxycholic acid,Isochenodeoxycholic acid,Alloursodeoxycholic acid,Murideoxycholic acid,3alpha,15alpha-dihydroxy-5beta-cholan-24-oic acid,Allohyodeoxycholic acid,Isohyodeoxycholic Acid,Allochenodeoxycholic acid,Oblatone I,Isoursodeoxycholic acid,Hyodeoxycholic acid	kp734_392.2931	{'Polyketides [PK]', 'Sterol Lipids [ST]'}	{'Bile acids and derivatives [ST04]', 'Aromatic polyketides [PK13]'}
