m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
146.0436	197.16	0.009467695240619498	-7.841028390169409		-0.4758325662336311		
96.0813	209.43	0.026552658204729174	-4.951796582202495	C6H9N	-0.6714446258645879	2,5-Dimethyl-1H-pyrrole	kp322_95.074
96.9223	210.74	0.04219434697634661	4.0760461621888755		2.469530358900869		
97.0289	191.51	0.0033875952942310893	15.046521349895347		3.102946368909002		
147.0634	155.99	0.015144114454416805	-6.318848111331796	C9H7NO	-1.3217813557214413	1-Hydroxyisoquinoline,Indole-3-carboxaldehyde,4-Hydroxyquinoline,4,1-Benzoxazepine	kp320_145.0528
148.1333	191.9	0.02000275631585892	5.564787318545884		0.48906417777116573		
148.9403	200.6	0.009911703857635352	7.696057374102862		0.8255866640029481		
233.0352	269.31	0.0064405236919727795	-9.81949319865074	C14H10O	-1.2379603419349863	2-Hydroxyphenanthrene,4-Hydroxyphenanthrene,3-Hydroxyphenanthrene,9-Hydroxyphenanthrene,1-Hydroxyphenanthrene,Anthrone,anthracen-9-ol	kp377_194.0725
150.9768	199.52	0.011382192933897358	-7.136660952738209		-1.92161064073046		
150.9768	202.3	0.028309125036792566	-4.823496996983444		-2.5558308943218613		
236.0225	209.3	0.03218486708064182	-4.54897327718679		-0.39491241678419087		
151.0581	190.72	0.007746457237949323	8.628097246488679		1.240550959079492		
190.9927	267.86	0.011647341914321829	-7.0690955667456805		-2.3562727355124267		
104.058	159.4	0.010710126249799124	-7.346018632017652		-1.2555710760459071		
191.0816	27.97	0.003951826219655185	-13.611559750083215	C10H10N2O2	-2.577650238549115	6-Hydroxy-1H-indole-3-acetamide,2,4-Dimethoxyquinazoline	kp499_190.0743
191.085	190.72	0.004514506243416774	12.42632518322474		1.35393524594922		
152.0623	190.98	0.0024955015657391853	18.229579734783893		1.4878376560482671		
191.9987	191.77	0.004645243684274855	12.12390660746713		1.8095617823264973		
105.0565	190.72	0.0024955015657391853	18.393545338117082	C4H9NS	1.4870382852825088	Thiomorpholine,(±)-2-Methylthiazolidine,tetrahydrothiazine	kp497_103.046
153.0575	190.85	0.009145359155610015	8.052333119963372		1.3154875935278483		
106.0491	190.85	0.011382192933897358	7.146549718471794		1.4721549883100522		
238.0452	294.25	0.014026507285866161	-6.521698752844631		-0.9755093090137557		
107.0658	190.59	0.00936527328089035	7.9433305355567345		1.0149319643875856		
238.1652	27.05	0.012019815235038261	6.948415002973433		0.8652979995510499		
238.1652	34.84	0.03326604409189446	4.484319768250302		0.30155677724199137		
193.1437	34.58	0.010388552603535143	-7.449320315584697		-1.6766906261174057		
193.9982	201.52	0.0022479755371004957	-19.66887971552152	C3H10NO4P,C7H7O4	-2.354613471030504	N-Methylethanolaminium phosphate,6-hydroxy-2-cyclohexen-one-carboxylate	kp572_155.035
155.0689	191.12	0.01038765259938488	7.459282421658441		0.9616210000928653		
109.0637	190.85	0.007746457237949323	8.657323003960773		0.9846857553342723		
109.0652	27.19	0.04332136496384867	4.036348548597217		0.8149152449271817		
240.1376	269.18	0.02119933965155223	-5.441255207026897	C16H17NO	-1.3171397322023495	Nornefopam,2,4-Undecadiene-8,10-diynoic acid 2,3-dehydropiperidide	kp589_239.1304
195.08	269.18	0.006974360567744344	-9.281531211317315	C14H10O	-0.9575299520793727	2-Hydroxyphenanthrene,4-Hydroxyphenanthrene,3-Hydroxyphenanthrene,9-Hydroxyphenanthrene,1-Hydroxyphenanthrene,Anthrone,anthracen-9-ol	kp377_194.0725
156.0422	200.18	0.03792642715209607	4.250498726446553	C3H10NO4P,C7H7O4	0.14605810090751703	N-Methylethanolaminium phosphate,6-hydroxy-2-cyclohexen-one-carboxylate	kp572_155.035
157.0761	155.86	0.03925986135964607	-4.193748754561983		-0.8812729281733418		
195.996	201.52	0.004514506243416774	-12.617788211224719		-2.861900291154466		
195.996	214.55	0.01680938601176439	-6.047300824008052		-1.8102710929358459		
195.996	219.54	0.031109075851056864	-4.62874763779807		-1.431852661792437		
196.0833	269.18	0.0064405236919727795	-10.105429582223987	C14H10O	-0.9865394218102495	2-Hydroxyphenanthrene,4-Hydroxyphenanthrene,3-Hydroxyphenanthrene,9-Hydroxyphenanthrene,1-Hydroxyphenanthrene,Anthrone,anthracen-9-ol	kp377_194.0725
242.0376	220.72	0.00936527328089035	-7.9374888349788515		-1.5986556309704198		
158.0602	28.24	0.007068125261883879	-9.086049377108681	C10H7NO	-2.9184051976952112	1-nitrosonaphthalene	kp642_157.0532
158.068	190.85	0.011674983542261737	7.054614833248911		0.9264215272661254		
242.9385	233.23	0.01895960966545846	-5.717968088626679		-4.4243578116977424		
243.0161	203.88	0.04633565421681749	3.9136338864265237		0.23267171392260977		
243.0409	220.72	0.007424903898498522	-8.879944903776844		-1.664732676052278		
113.0297	197.16	0.014165738567818808	-6.497817101472779		-0.5396755087794602		
197.0757	269.18	0.0064405236919727795	-9.81309586478222		-0.9984509350258222		
244.0532	214.42	0.007068125261883879	-9.087301716289808		-1.7246361217257764		
244.1294	310.3	0.04954448257216299	-3.7792358393281225		-1.641426717050912		
198.0975	191.51	0.010043500628791542	7.607123192146632		2.0323836981317243		
160.0758	27.84	0.04572174042337298	-3.94101563653638	C8H6O	-0.3360529863349093	xi-2,3-Octadiene-5,7-diyn-1-ol,Benzofuran,2,4,6-Octatriyn-1-ol,3,5,7-Octatriyn-1-ol	kp703_118.0422
160.0758	156.25	0.014487103719643941	-6.4325258261427685		-1.275438410598916		
115.0545	155.99	0.011674983542261737	-7.037062253490996		-1.493962964240815		
160.1162	209.69	0.014026507285866161	-6.525819652030121	C5H11NO2	-0.7670685421509233	Vaporole,L-Valine,D-Valine,Tert-Butyl carbamate,5-Aminopentanoic acid,2R-Hydroxymethyl-3S-hydroxypyrolidine,3-Amino-3-methylbutanoic acid,N-Methyl-a-aminoisobutyric acid,DL-Norvaline,Amyl Nitrite,Norvaline,3-Amino-2,2-dimethylpropanoic acid	kp690_117.0791
198.5455	314.11	0.015187537815850085	-6.30782018358029		-2.1303044805397953		
246.0973	191.25	0.03716777960545469	4.30962160210124		4.002384109987737		
246.1238	155.99	0.01673971942238995	-6.062548229257381	C11H12N2O2	-1.2318326549236112	Idazoxan,L-Tryptophan,4-Hydroxyantipyrine,Nirvanol,(±)-Tryptophan,S-nirvanol,3-Hydroxymethylantipyrine,3h-Indole-3-propanoic acid,a-amino-,D-Tryptophan,Ethotoin	kp651_204.0899
161.0317	220.85	0.0013731347567814247	-25.704835631240154		-2.005781885026771		
161.0378	220.85	0.006088813800092233	-10.421390234561647		-1.704730991498547		
161.071	27.97	0.03591594068741608	-4.364722502597341	C10H7NO	-1.9561110391500947	1-nitrosonaphthalene	kp642_157.0532
161.079	27.84	0.011933170092258184	-6.983937679994619	C8H6O	-0.4452794221199028	xi-2,3-Octadiene-5,7-diyn-1-ol,Benzofuran,2,4,6-Octatriyn-1-ol,3,5,7-Octatriyn-1-ol	kp703_118.0422
199.1007	191.64	0.013189002879584575	6.6919718294936485		2.1986398525808504		
