m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
158.8459	22.15	0.020164304795948166	-15.04028082917509		-1.742126466048731				
220.1467	34.81	0.023265325688288277	13.10586576934989		4.098617621241017				
161.8417	22.02	0.031012903004011022	-11.754397891444231		-1.8632702051758834				
163.8389	22.42	0.01878198373830292	-16.08406325466857		-1.9166686133195405				
164.8353	22.15	0.012973640616232069	-18.4229897357082		-1.734822350061556				
164.9265	23.47	0.007311424700459815	-23.853468613202775		-0.9932687363188535				
166.8324	22.02	0.007989922857458672	-21.89750342905216		-1.7481192393220368				
166.9235	23.47	0.0388379540180764	-10.893763834829777		-0.9241326981818361				
168.8355	23.86	0.023265325688288277	-13.896072207824844		-2.0597441313916747				
170.8326	23.86	0.036520012694369754	-11.167491237425255		-2.0632475917970865				
213.8889	22.15	0.004216817203210203	-29.805243705143706		-4.65928935943742				
181.8369	22.15	0.04874677355093676	-9.902325078348332		-4.378535288383063				
264.2698	289.03	0.023265325688288277	13.188491420996243		2.0461673082449323				
295.8614	22.15	0.04189136597265941	-10.591019994113925		-2.322117213648969				
298.9433	26.38	0.023265325688288277	-13.730627290150052		-0.7445345825157865				
341.0206	24.65	0.04874677355093676	9.86138526788954		5.612098281919019				
304.0789	23.07	0.011943585080905735	-19.26954126362185		-1.1771338930015531				
344.1377	42.46	0.020164304795948166	15.464534442199357		1.485367230339257				
417.0778	189.56	0.023265325688288277	13.074700622740442		3.0100217499882795				
397.9506	26.64	0.016779843352875672	16.88811385202087		2.0882024693226526				
359.8729	27.43	0.023265325688288277	13.020888417703		4.256198536140394				
359.8729	45.88	0.043412460799302714	10.359309809038816		2.8260579490147606				
359.8729	292.18	0.023265325688288277	12.901275464465677		3.626485360467008				
359.8729	303.01	0.02397795881896781	12.674925767923174		2.6129899594331967				
456.1223	37.58	0.023265325688288277	13.45762578641982		0.3921534572273515				
431.075	28.35	0.0003487690917014664	83.24448887503743		4.349462708996137				
431.0877	28.48	0.0039772702401122085	32.39876606014156	C21H18O10	1.9721951951218415	Coumestrol 3-O-glucoside,Chrysin 7-glucuronide,Derhamnosylmaysin	kp913_430.088	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
438.2619	74.33	0.0039772702401122085	32.67503375408498		2.1785056979967834				
520.0352	189.3	0.006270186412118505	25.7721027069826		2.761197968910519				
492.2679	192.06	0.007989922857458672	22.181576451322616		3.363907031561155				
492.8983	23.07	0.043412460799302714	10.32114407225748		5.186152809973915				
1037.4587	346.78	0.0039772702401122085	31.987259908521622		2.310681559074453				
1037.4587	349.14	0.02123421641055798	14.5660581113247		3.5532331945970395				
1318.5983	136.88	0.020164304795948166	14.987297680274777		2.6049775168862013				
