m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
186.0761	356.44	0.04139559205634201	5.784406852628346	C6H8O4	1.184193697763586	Ethyl hydrogen fumarate,1,1-Cyclobutanedicarboxylic acid,3-Hydroxyadipic acid 3,6-lactone,Dimethyl but-2-enedioate,Triacetic acid,3,6-Dimethyl-1,4-dioxane-2,5-dione,Maleic acid homopolymer,4-Ethoxy-4-oxobut-2-enoic acid,3-Hexenedioic acid,Dimethyl fumarate,trans-2-Hexenedioic acid,2-Ethylbut-2-enedioic acid,(E)-2-Methylglutaconic acid,2,3-Dimethylbut-2-enedioic acid,Dimethyl maleate,3-Methylglutaconic acid,Methylglutamic acid,2-Oxopropyl 2-oxopropanoate	kp655_144.042
157.1083	364.97	0.024867367270352388	-7.287405568332546		-2.955210816351638		
226.0797	331.91	0.049809103785933805	-5.305510200779441	C7H13N3O4	-1.3815306696910632	Asparaginylalanine,Glycyl-Gamma-glutamate,Alanylasparagine,Glycyl-Glutamine,Glutaminylglycine	kp34_203.0905
227.066	370.51	0.04791085828352049	5.393176208026107		1.7447128345801026		
118.0613	260.53	0.04253858960188832	5.646964908829254	C3H7N3O2	3.553303903892253	n-ethyl-n'-nitrosourea,Guanidoacetic acid,(Diaminomethylideneamino) acetate,1-Ethyl-1-nitrosourea	kp711_117.0541
190.9926	274.35	0.006625577862874513	17.17923064258765		2.4090602318313614		
191.1025	296.0	0.027096528593897048	-7.033105430241532	C7H14N2O4	-1.4153306093097235	Diaminopimelic acid,Alanylthreonine,2-Amino-4-[(2-hydroxy-1-oxopropyl)amino]butanoic acid,(2R,6S)-2,6-Diaminoheptanedioic acid,Threonylalanine,N-(gamma-Glutamyl)ethanolamine	kp735_190.0953
161.092	293.87	0.0226150447794376	-7.76460190410328	C6H12N2O3	-1.535389939221389	D-Alanyl-D-alanine,N-Nitroso(2-hydroxypropyl)(2-oxopropyl)amine,d-Alanyl-l-alanine,Daminozide,Alanylalanine,(S)-Methyl 2,5-diamino-5-oxopentanoate,4-Acetamido-2-aminobutanoic acid	kp740_160.0847
192.106	295.87	0.019333044355430234	-8.789411831339509	C7H14N2O4	-1.4171122353670782	Diaminopimelic acid,Alanylthreonine,2-Amino-4-[(2-hydroxy-1-oxopropyl)amino]butanoic acid,(2R,6S)-2,6-Diaminoheptanedioic acid,Threonylalanine,N-(gamma-Glutamyl)ethanolamine	kp735_190.0953
162.0953	293.74	0.0200916219372595	-8.483464339709709	C6H12N2O3	-1.5515885611794573	D-Alanyl-D-alanine,N-Nitroso(2-hydroxypropyl)(2-oxopropyl)amine,d-Alanyl-l-alanine,Daminozide,Alanylalanine,(S)-Methyl 2,5-diamino-5-oxopentanoate,4-Acetamido-2-aminobutanoic acid	kp740_160.0847
231.0974	361.03	0.02905010707067608	-6.630089322496751	C9H14N2O5	-0.7280763126187715	(1R,2S,3R)-2-Acetyl-4(5)-(1,2,3,4-tetrahydroxybutyl)imidazole,1-(gamma-Glutamylamino)cyclopropanecarboxylic acid,Aspartyl-Proline,(2S,3'S)-alpha-Amino-2-carboxy-5-oxo-1-pyrrolidinebutanoic acid,Prolyl-Aspartate,Aspartyl-L-proline	kp810_230.0901
232.1291	281.76	0.04253858960188832	-5.655012387490716	C9H17N3O4	-2.0112015314329597	Asparaginyl-Valine,Ala-Ala-Ala,Valylasparagine	kp820_231.1218
233.087	228.2	0.049809103785933805	-5.292828361550099		-1.9503044982684585		
269.113	236.11	0.022714906859334364	-7.658081894698306	C12H16N2O5	-1.1615393514553638	Tyrosyl-Serine,Seryltyrosine,Ser-Tyr,Musk ambrette	kp876_268.1057
270.1058	308.35	0.021465216057574222	-8.226580409780244	C9H17N3O5	-1.231389793779595	Threoninyl-Gamma-glutamate,Threonylglutamine,Glutaminylthreonine	kp902_247.1166
270.1164	236.11	0.023355554536746443	-7.50847465099481	C12H16N2O5	-1.17407689586965	Tyrosyl-Serine,Seryltyrosine,Ser-Tyr,Musk ambrette	kp876_268.1057
197.1009	364.58	0.010082967156335101	-14.277657022479872		-1.8065234509119534		
197.1145	146.86	0.022340294172936394	-7.939419194803781		-2.8344708070584588		
