m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
243.183	20.65	0.00042802700902139435	18.960461077195575		2.432729120977985				
316.2118	21.57	0.020305973536742152	8.833586825793509		1.1315755631124915				
317.2151	21.44	0.020305973536742152	8.689285344877447		1.2015083991718676				
202.1803	21.44	0.004858904602349336	11.985485210131856	C10H16O	2.49880909128564	2,6-decadienal,2,4-decadienal,Limonene-1,2-epoxide,2-Methyl-5-isopropylhexa-2Z,5-dienal,(+)-Pulegone,(+)-beta-thujone,(1S,4R)-Iso-dihydrocarvone,(-)-cis-sabinol,R-ipsdienol,Neral,sabinol,(4R,6R)-cis-Carveol,(+)-Piperitone,alpha-Pinene-oxide,Pinocarveol,(+)-cis-Isopulegone,(-)-trans-Carveol,2E,9-Decadienal,(-)-trans-Isopiperitenol,Thujone,Myrtenol,(1R,4R)-Dihydrocarvone,(1S,4S)-Dihydrocarvone,4,7-decadienal,2E,4Z-Decadienal,(4R)-limonene 1alpha,2alpha-epoxide,(-)-beta-thujone,(1R,4S)-fenchone,Fenchone,(+)-Camphor,(1R,4S)-Iso-dihydrocarvone,Geranial,(-)-Perillyl alcohol,2-Methyl-6-methylene-2E,7-octadien-1-ol,3E,7Z-Decadien-2-one,S-ipsdienol,(+)-cis-sabinol	kp592_152.1203	{'Prenol Lipids [PR]', 'Fatty Acyls [FA]'}	{'Fatty alcohols [FA05]', 'Oxygenated hydrocarbons [FA12]', 'Fatty aldehydes [FA06]', 'Isoprenoids [PR01]'}
