m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
218.0598	269.31	0.00013818297547559032	73.57130593629874		1.6437575910266382		
176.0295	216.13	0.003179568149308374	-20.097669745065904		-2.6507651983302516		
134.0813	41.57	0.025340673354903143	-8.325411603248018	C5H11NO3	-2.499625413545342	N-Lactoyl ethanolamine,1,4-Dideoxy-1,4-imino-D-ribitol,3-Hydroxynorvaline,L-2-Amino-5-hydroxypentanoic acid,Amyl nitrate	kp48_133.0739
221.0922	191.51	0.018068384540303607	9.56040927766618	C11H12N2O3	0.803021265208482	N-hydroxy-L-tryptophan,4,4'-Dihydroxyantipyrine,5-Hydroxy-L-tryptophan,p-Hydroxyl-ethotoin	kp81_220.0849
222.0282	198.34	0.0003042931561943899	56.751675114613384		1.0491980446797307		
222.0956	191.25	0.03383185999202741	7.4962975691758835	C11H12N2O3	1.868296298405557	N-hydroxy-L-tryptophan,4,4'-Dihydroxyantipyrine,5-Hydroxy-L-tryptophan,p-Hydroxyl-ethotoin	kp81_220.0849
78.9563	198.6	0.0015864215836484071	26.663892805053624		2.0199862620549247		
180.0872	191.9	0.02189194169915843	8.833331495609015	C6H13NO5	1.3812450724959824	(2R,3R,4S,5R)-2-Amino-3,4,5,6-tetrahydroxyhexanal,Fructosamine,Tricine,beta-D-Galactosamine,Glucosamine,Fructosylamine,beta-D-Glucosamine,1-Aminoglucose	kp111_179.0797
224.0741	37.2	0.012805308862172377	-10.882645084504638		-0.778662281479999		
227.9916	191.51	0.021752675420052964	8.90218430333122		2.942993298505023		
229.0671	295.04	0.0029371307859333493	20.8008384684634		4.038546736098002		
229.0671	296.61	0.01943969974978746	9.185083146430232		3.7459210949391206		
229.0671	300.03	0.00396716908396282	18.06796537182935		6.051936163074307		
188.103	252.44	0.0015864215836484071	26.477891095720956	C7H13N3O3	2.708590220933754	6-Guanidino-2-oxocaproic acid	kp238_187.0958
233.0835	1.04	0.0053807370489315064	15.336848583088152		1.5833245354889627		
148.0393	27.97	0.02513610399776509	8.374010620491049	C8H5NO2	4.315197326800211	Phthalimide,1H-Indole-2,3-dione,Agrocybin,Indole-5,6-quinone	kp250_147.0324
235.0748	191.12	0.03307212661887869	7.559564971032226	C8H14N2O4S	3.3591947154777344	Hydroxyprolyl-Cysteine,N-Acetyl-S-(2-carbamoylethyl)-L-cysteine,Cysteinylhydroxyproline	kp263_234.0674
150.0551	47.77	0.002193795166893144	-23.5073168040555	C8H7NO2	-1.789601418683766	2-(2-Aminophenyl)-2-oxoacetaldehyde,NAPQI,(S)-4-Hydroxymandelonitrile,Dopaminechrome,5-Hydroperoxy-1H-indole,2H-1,4-Benzoxazin-3(4H)-one,5,6-Dihydroxyindole,Benzoxazinone,3-Hydroxy-2-oxoindole,5-Hydroxyoxindole	kp268_149.0476
190.9927	267.86	0.024994739591293582	-8.402273197831752		-2.063021401629765		
150.9768	199.52	0.02978569444554321	-7.824458211118451		-1.9623124429239205		
237.0706	191.12	0.005318717947840635	15.445528074875291		5.99988909875162		
151.999	205.75	0.0005031077395989903	42.07051764276475		3.71563276074696		
151.999	268.65	0.007573005770164569	13.397519411382618		2.576477575448644		
152.0568	135.54	0.009031081568496434	-12.459770994724746	C5H5N5O,C5H13NS2	-1.4724958308282794	8-Oxo-7,8-dihydrodeoxyguanine,2-Hydroxyadenine,Guanine,8-Hydroxyadenine,(S)-2-Amino-4-methylsulfanyl-butane-1-thiol	kp317_151.0495
153.0601	135.54	0.009566470943605588	-12.225667803513566	C5H5N5O,C5H13NS2	-1.524651242623296	8-Oxo-7,8-dihydrodeoxyguanine,2-Hydroxyadenine,Guanine,8-Hydroxyadenine,(S)-2-Amino-4-methylsulfanyl-butane-1-thiol	kp317_151.0495
239.0996	392.08	0.014174293800331444	10.444154440791271		3.1269751341971777		
239.0996	397.2	0.02189194169915843	8.81642343885214		4.21084506616933		
112.8961	200.86	0.02978569444554321	-7.836787131782775		-0.5317335669019059		
197.1147	135.41	0.01783319812099737	-9.621247262025229		-1.495241980498509		
245.9478	225.19	0.007650616763088098	13.144891780063093		1.9203408957062642		
159.976	342.44	0.004198811820464153	17.516462724667328		3.4477373379020317		
159.976	343.75	0.001476275250300437	27.63308913210488		3.9150306041674092		
159.976	347.33	0.001476275250300437	28.2155930860832		4.052590288600424		
159.976	353.8	0.001246526404961154	30.27368641534825		4.828307010918161		
159.976	411.88	0.007650616763088098	13.297177166701672		2.6501269971514017		
161.9356	202.57	0.04597361198257361	6.647329001456462		2.207417517595797		
200.0499	349.17	0.044975158717119754	6.736524952157995		2.3635862636229685		
162.0551	35.89	0.012254464462746471	11.15219709834734		3.8170531594093973		
250.0935	34.97	0.03567255897270366	7.348244615477971	C10H19NO2S2,C10H11N5O3	0.6569045990005797	S-Acetyldihydrolipoamide-E,S-Acetyldihydrolipoamide,2',3'-Didehydro-2',3'-dideoxyguanosine,4-Nitro-7-piperazinobenzofurazan	kp484_249.0859
118.0615	253.1	0.013774552707714858	10.612029105988295	C3H7N3O2	3.9038917132610713	1-Ethyl-1-nitrosourea,Guanidoacetic acid,(Diaminomethylideneamino) acetate,n-ethyl-n'-nitrosourea	kp487_117.0541
251.1027	26.13	0.004393164202393698	17.048492908866297	C12H14N2O4	6.777953385735996	Benzenebutanoic acid, alpha-(acetylamino)-2-amino-gamma-oxo-,N-Acetylkynurenine	kp506_250.0955
