m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
133.0762	24.86	0.0020620681229343947	-11.297562056140464		-3.6417879924788927				
243.183	20.65	0.012873513527768355	-7.969360112249218		-0.9466315056492292				
150.0551	23.94	0.009322448664719766	-8.505911863082002		-3.333283023346155				
265.1117	22.89	0.009322448664719766	8.606674598762071		1.5836349688471039				
265.1294	22.75	0.03867919498468326	6.289626385672529		0.7643408972227057				
168.0657	23.67	0.03108705046050463	-6.662895526420403		-3.2664840835813607				
430.3805	296.12	0.028153756213261244	6.852591097672032		0.8839515929818518				
431.095	28.53	0.0005522501798941163	18.27074066318204		2.4078400313122863				
432.0983	28.53	0.0006443855615570919	14.114613012793495		2.956738917316688				
473.3989	317.6	0.0005584532114248724	16.48757113184298	C31H52O3	3.1309650786237277	1alpha-butyl-1beta,25-dihydroxyvitamin D3,26,27-diethyl-1alpha,25-dihydroxyvitamin D3 / 26,27-diethyl-1alpha,25-dihydroxycholecalciferol,1beta-butyl-1alpha,25-dihydroxyvitamin D3 / 1beta-butyl-1alpha,25-dihydroxycholecalciferol,Theonellasterol D,Galaxaurol D,1alpha,25-dihydroxy-26,27-dimethyl-24a,24b-dihomovitamin D3	kp2570_472.3922	{'Sterol Lipids [ST]'}	{'Sterols [ST01]', 'Secosteroids [ST03]'}
474.4025	317.86	0.0007568714569399316	13.417681622639575	C31H52O3	3.433639460962848	1alpha-butyl-1beta,25-dihydroxyvitamin D3,26,27-diethyl-1alpha,25-dihydroxyvitamin D3 / 26,27-diethyl-1alpha,25-dihydroxycholecalciferol,1beta-butyl-1alpha,25-dihydroxyvitamin D3 / 1beta-butyl-1alpha,25-dihydroxycholecalciferol,Theonellasterol D,Galaxaurol D,1alpha,25-dihydroxy-26,27-dimethyl-24a,24b-dihomovitamin D3	kp2570_472.3922	{'Sterol Lipids [ST]'}	{'Sterols [ST01]', 'Secosteroids [ST03]'}
490.4257	317.6	0.0005729740715573088	15.479512319979348		3.1814692920764394				
532.2277	220.74	0.014906654694740479	7.681903313204986		0.5132857265502331				
534.2829	168.05	0.046901143739426485	-6.030703475636087	C26H43O9P	-2.711784924908571	PG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)	kp3009_530.2661	{'Glycerophospholipids [GP]'}	{'Glycerophosphoglycerols [GP04]'}
539.3913	196.37	0.008635708731167138	8.908961070261457		1.1421150688909805				
518.4572	317.6	0.0006443855615570919	14.385522505580369		3.9721376269259743				
848.5805	230.35	0.03867919498468326	-6.326857944373537		-0.3860407567269526				
