m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
188.9853	24.93	0.00015338669607170596	14.313957632337502	C6H6O5S	0.9114920747772608	Resorcinol sulfate,Hydroquinone sulfate,Pyrocatechol sulfate,2,5-Dihydroxybenzenesulfonic Acid	kp801_189.9927
188.9981	201.61	0.014598070644823864	-4.551610454308793		-1.1201396382093662		
189.0511	374.18	0.003970749777888243	-6.290581010503442	C7H9NO5	-1.3531897973933908	(1R,4R,5S,6R)-4-Amino-2-oxabicyclo[3.1.0]hexane-4,6-dicarboxylic acid,1-(Malonylamino)cyclopropanecarboxylic acid	kp698_187.0478
219.0619	373.92	0.04618460551633598	-3.40485328872783		-2.3670115515038326		
219.1064	180.11	0.00298054243725341	6.714605091772241	C9H17NO5	0.3933125257616972	Pantothenic acid,3-[[(2S)-2,4-Dihydroxy-3,3-dimethylbutanoyl]amino]propanoic acid	kp1584_219.1105
167.0536	47.88	0.002160330796875296	-7.479829063564878	C8H9NO3	-1.533107826979311	2-Hydroxy-N-(2-hydroxyphenyl)acetamide,3alpha,4,7,7alpha-Tetrahydro-4-hydroxy-1H-isoindole-1,3(2H)-dione,Pyridoxal,4-Hydroxyphenylglycine,3-Methoxyanthranilate,Isopyridoxal,N-(4-Hydroxyphenyl)glycine,3alpha,4,5,7alpha-Tetrahydro-5-hydroxy-1H-isoindole-1,3(2H)-dione	kp842_167.0583
168.0329	191.97	4.79504396870893e-06	-31.044096814109945		-1.9000406485330252		
203.0016	26.39	0.0159057775141277	4.46752882041141		0.6170124259950853		
203.0016	30.59	0.0021977058314875267	-7.309238324350278	C7H8O5S,C7H8O5S	-1.6922245677321008	4-Methylcatechol 2-sulfate,3-Methylcatechol 2-sulfate,Sulfuric acid 4-methoxyphenyl ester,3-Methylcatechol 1-sulfate,O-methoxycatechol-O-sulphate,4-Methylcatechol 1-sulfate,3-Methoxyphenol sulfate,4-Methylcatechol 2-sulfate,3-Methylcatechol 2-sulfate,Sulfuric acid 4-methoxyphenyl ester,3-Methylcatechol 1-sulfate,O-methoxycatechol-O-sulphate,4-Methylcatechol 1-sulfate,3-Methoxyphenol sulfate	kp947_204.0089
203.0669	369.06	0.0021977058314875267	-7.276369848770984		-2.038585390211754		
220.1075	180.11	0.005073362241868787	5.891455725214017		0.7187801551982673		
220.845	151.01	0.018350782401209072	-4.30234397764125		-0.8481397949336618		
