m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
266.005	322.05	0.003908303824130552	-17.127384438712017		-1.046716470151452		
289.9686	298.02	0.003890715002766184	-17.39648272691312		-3.156622881823452		
319.077	189.58	0.01204898346094401	9.514684219808		0.5768937905531217		
300.1066	179.59	0.04298233783994476	5.429684541199358		0.41964204210183453		
290.9659	297.89	0.004433549287399569	-15.165980990850993		-3.15932848404875		
292.034	210.18	0.03181169958580608	-6.136030058214155	C9H16N3O2PS2	-0.9092946230609833	Pirimiphos	kp3667_293.0408
348.9352	297.76	0.004183850334642357	-15.65234190802981		-2.899172910252574		
325.0907	189.31	0.028518660221406346	6.520273538018069		0.5151039022874215		
325.1255	279.24	0.031040528407343507	6.222317777678302		1.0315593432213852		
349.0918	210.05	0.029502807622770275	-6.385082694468883	C18H22BrNO	-0.5734564818146666	Embramine	kp1899_347.0897
376.021	203.85	0.04762371900590387	5.171485869714214		0.7956089373982458		
305.9779	165.51	0.008332349402287007	-11.38815094472605		-1.7691333433138077		
351.0144	321.26	0.021100541361498346	-7.496617372796725	C18H8O8	-0.7553707231720956	Thelephoric acid	kp1901_352.0217
377.0238	189.05	0.019625677290249697	7.73796864624418		0.5850220039610221		
379.0007	32.46	0.02453135635047978	7.045641524837997		0.9145874909398799		
333.0596	191.97	0.011796141987789114	-9.66914512626123		-5.178364365145157		
333.0596	350.67	0.010362976764204246	-10.51879529151298	C9H19O11P	-1.246768944718692	Glycerophosphoinositol	kp2154_334.0671
382.1007	301.3	0.0026170108533388496	-21.78375892438962	C14H17N5O8	-3.3374568275801515	N6-Succinyl Adenosine,Succinyladenosine	kp2165_383.1081
383.0654	192.63	0.028518660221406346	6.509751824711074	C17H18N2O5S	1.478817334083967	Piretanide	kp2212_362.0923
383.0654	199.62	0.022054008236197038	7.336163052273434		0.8931855830458524		
383.0654	203.85	0.03768820757402771	5.752437390592448		0.7447812115684336		
313.8384	140.18	0.035493927149801555	-5.874017536484303		-0.8441626815298946		
336.9714	199.88	0.025888720896399195	6.884511887569766		0.2918512840121821		
315.0814	321.39	0.00320886023872655	-18.850424292725	C16H16N2O3S	-0.8834529856921058	Febuxostat	kp1853_316.0886
337.0546	201.61	0.01204898346094401	9.385567410325553	C9H15N4O8P	0.3339907981767709	1H-Imidazole-4-carboxamide, 5-amino-1-(5-O-phosphono-beta-D-ribofuranosyl)-,AICAR	kp2327_338.0618
337.0633	321.26	0.0058043513135097365	-13.047678276147385		-0.5910087679692246		
361.1167	270.97	0.015310410444689383	8.494182775501544		3.7007754435057336		
337.7939	136.77	0.035294540771203343	-5.950797402750929		-0.8226659025225054		
338.058	201.48	0.0167026902690902	8.236111206042688	C9H15N4O8P	0.36369833324906864	1H-Imidazole-4-carboxamide, 5-amino-1-(5-O-phosphono-beta-D-ribofuranosyl)-,AICAR	kp2327_338.0618
339.0524	201.61	0.04674002197293361	5.228059782084345		0.43808773493779896		
339.087	289.48	0.008182437843071676	-11.51216391374174	C19H16O6,C20H17FO2S	-2.83813692465748	Dihydro-O-methylsterigmatocystin,Sulindac sulfide	kp2388_340.0942
364.02	125.74	0.00320886023872655	-19.10901784047252		-3.995533727084748		
