m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
225.0149	198.05	0.028405307154719638	13.503285475131769		1.3215473869707512				
253.0299	340.92	0.028402724742779464	13.87049430553984		1.525118998181446				
168.0658	23.72	0.004368554456977748	29.343663623901254		2.0845711769411643				
574.0388	36.13	0.01815622322399773	16.009799848624937		2.3284573042198318				
555.8384	703.36	0.011750625750265193	19.05747005037537		2.929337328873725				
937.573	304.99	0.007151820091946457	22.802592669101557		1.1264854936067579				
865.2172	273.15	0.004368554456977748	32.0510341330801		3.3295864152938304				
944.7052	429.79	0.007151820091946457	23.123038568987962		5.165312330464053				
1336.6943	259.7	0.011750625750265193	18.485090133118423		3.1307582005509147				
1385.8807	451.8	0.0018429866078209357	47.975895778346754		5.519612908997557				
