m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
296.8825	23.33	0.0011733052887480057	48.17711994264464		1.6333949298754504				
240.9135	25.04	0.019533709218792873	15.85657582441396		1.5145904216598858				
350.8941	22.8	0.01801411597067698	17.16470349835569		2.1894942505614168				
530.1138	203.85	0.01801411597067698	17.12516780283243		2.0194068018362685				
536.8845	21.36	0.019533709218792873	16.236212866805847		0.6384020092711253				
486.8695	22.54	0.01801411597067698	17.88103051201546		1.850847717143349				
448.8311	23.33	0.005069566291259373	28.0600162324252		1.82235937905482				
576.1312	188.17	0.0011733052887480057	49.12894996246541		1.0216853677641922				
558.1665	161.27	0.011384034564899273	21.647503166361318		1.5576142928511523				
798.8061	22.02	0.005069566291259373	29.47238109926134		2.4111828985282244				
