m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
219.1023	34.14	0.00029790262720943544	121.84211701776717		2.558764497848397	219.1023			
153.0156	191.98	0.004444944213360584	40.39008001761299		2.303636489198576	153.0156			
405.0335	22.02	0.004444944213360584	39.254306480725354		1.669619520083332	405.0335			
359.1655	36.27	0.02299007338910561	-18.60991318499916	C24H26O4	-2.130163336321317	Bufogarlide A	22982	{'Sterol Lipids [ST]'}	{'Sterols [ST01]'}
523.2633	205.16	0.010555300848188532	26.27611509279808	C27H38O3F6	2.452126057873656	26,26,26,27,27,27-hexafluoro-1alpha,24-dihydroxyvitamin D3,26,26,26,27,27,27-hexafluoro-1alpha,25-dihydroxyvitamin D3	24879	{'Sterol Lipids [ST]'}	{'Secosteroids [ST03]'}
366.9828	308.27	0.00029790262720943544	128.81957806564733		2.3286432510605763	366.9828			
529.2226	258.12	0.0014258004002033837	64.61553531605377		5.097434471592685	529.2226			
446.9056	1.96	0.01851268012175137	20.39982782390937		5.532060848714137	446.9056_M-H-			
554.2023	257.73	0.006319100151569509	33.809804640202245		1.753475827847705	554.2023			
588.2543	248.78	0.03852702106690386	-14.853838787729082		-1.3020546500687047	588.2543			
676.7973	19.9	0.001035826061110706	75.67346798490104		2.5386092477367512	676.7973			
685.865	21.36	0.00029790262720943544	126.01614190652334		6.487520396557715	685.865			
611.0338	22.02	0.00029790262720943544	138.13627404373312		1.7758718686834296	611.0338_M-H-, 2x charged			
617.8774	21.49	4.89060427343379e-05	380.53056326853647		2.581076378869234	617.8774			
739.0042	622.52	0.007094187788390165	30.762059146408145		1.798516516491727	739.0042_M-H-, 2x charged			
739.0042	623.7	0.027781325127708048	16.8562597833734		1.5941526025575712	739.0042			
865.5039	238.24	0.010744710846006447	24.97903869615926	C50H75O10P,C45H76N2O15	5.304154667259656	PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)),Spiramycin II	46655	{'Polyketides [PK]', 'Glycerophospholipids [GP]'}	{'Ansamycins and related polyketides [PK05]', 'Glycerophosphoglycerols [GP04]'}
821.8408	21.1	0.010740032624397615	25.528015396078594		2.528820098167756	821.8408_M-H-, 2x charged			
955.5205	379.94	0.025098666582946204	17.74454269720938		1.6372370627030897	955.5205			
982.5054	269.97	0.004444944213360584	41.12246000289644		1.8042173988855943	982.5054_M-H-			
1514.0565	335.55	0.006413572529152159	32.678807139558685		2.9795601321480305	1514.0565			
