m/z	rtime	p-value	t-score	custom_id
114.0164	22.55	0.5551851729624906	-1.4132786847892052	
219.1024	34.81	0.11451901329463794	4.800826007255171	
190.8584	1.18	0.5272495184005949	-1.5101205259511823	
219.8915	22.29	0.1619478650283681	4.1103375170439636	
219.8915	189.56	0.12021571918490631	-4.714498057880426	
219.8915	220.39	0.22629878189801741	-3.4117046639796444	
158.8459	22.15	0.9014549574570029	0.337367780900527	
219.9551	24.26	0.8342587909172169	0.49342835393483114	
190.9455	426.5	0.4529261890241021	-1.8043030144085859	
190.9455	431.25	0.7813627495978628	-0.6390183229119746	
190.9455	452.86	0.9349525116675206	0.21387471344675	
190.9455	454.83	0.6749248407338888	0.9702321190195045	
190.9455	457.09	0.6839346351590272	0.9426948658220801	
190.9455	458.53	0.9874853758460824	-0.046020490983958245	
190.9455	461.84	0.9085664732914954	0.30100132224027887	
190.9455	463.94	0.42588580786137886	-2.1422505783222916	
115.0198	24.65	0.7741646857412661	0.6574173722514088	
190.9487	26.25	0.26573172073037493	3.0723872743259992	
159.0556	25.04	0.5824265320138758	-1.2983652254657212	
159.8593	1.05	0.4268009774506005	-2.1297873123506776	
159.8593	22.42	0.18317833557585766	3.857910175216765	
220.8721	22.02	0.49574423667684103	-1.6307344493885847	
191.9457	23.6	0.5226739139630673	1.520870281302258	
192.1025	28.87	0.3586008307140107	2.4456917125202744	
221.0304	24.39	0.15618622687453396	4.193875789516784	
221.0526	21.89	0.6033723480643237	-1.2155672147417709	
221.0667	2.36	0.5889898786437837	1.2761319159871818	
221.0969	37.19	0.008167258048724186	12.436076366932435	
221.1544	34.94	0.03288362331564324	7.7223003626927404	C14H22O2
221.8515	22.42	0.7942730914305387	0.6024355492269398	
192.9583	22.29	0.5398252304941141	1.4651539597822465	
192.993	25.04	0.29594612971729833	2.851629755730444	
221.8885	22.42	0.2822318127295117	2.963033889597346	
221.8885	189.56	0.24149778905096067	-3.261678301605345	
221.8885	220.52	0.26573172073037493	-3.0745713105349797	
221.9467	25.04	0.3706918290258915	2.3975029310133293	
160.9069	2.1	0.5953529631921648	-1.246472067983721	
118.0499	0.79	0.03786880651789053	-7.37615094895807	
118.0499	23.73	0.6935120809282118	-0.9099962896581392	
222.8296	22.29	0.5727361038807305	1.3461871835640822	
222.8419	22.02	0.7233446067847134	0.8047670919434204	
222.8419	718.28	0.8007095310463848	0.5857431702435069	
222.8697	25.57	0.5575199780120834	1.405523405085742	
193.0864	26.12	0.9869237524133282	-0.049647088891264075	
193.0864	31.13	0.810687834443578	0.5586528718499603	
193.815	22.42	0.9155615966007529	0.2743804032630776	
118.9915	24.39	0.6895066870386439	-0.9275150224867255	
118.9915	238.19	0.8630243507453769	-0.4361896047577186	
223.028	281.26	0.4314456301063424	-1.9347754319973005	
161.0118	21.63	0.6935120809282118	0.9106940999287368	
161.0118	23.6	0.8184206901145837	0.5399974230205239	
161.0238	2.36	0.45310518253629134	1.7992615915620376	
161.0238	8.43	0.9594081188080049	-0.14790220122168996	
161.0238	10.27	0.7886535168514012	0.6249345924257297	
193.9311	24.12	0.948103931427994	0.18109322671062014	
193.9592	22.42	0.7084209625918627	0.8646287106761553	
161.0255	24.52	0.7942730914305387	-0.6028364248829134	
119.9066	22.68	0.43756866892805574	1.873969037795664	
223.1338	35.07	0.7189122330207033	0.8178308845753742	
119.946	22.15	0.1778176761659788	3.9155827342314837	
119.9752	0.53	0.43059608362818064	-1.998260726127774	
194.0817	37.58	0.5111854477950935	1.5621647190593673	
223.8485	22.42	0.7610299861424995	0.6895178142289898	
194.0898	25.98	0.8837169404734897	0.3759018910314332	
194.0898	30.87	0.9619042518916503	0.14189003166708358	
161.8417	22.02	0.7170721100204233	0.8241958966552733	
161.849	22.29	0.3346080397951379	2.5971358079556226	
161.8563	22.02	0.43059608362818064	2.006142761100912	
161.875	1.18	0.5327710309931651	-1.4818188901937877	
223.8856	22.02	0.4118507354775056	2.1942454357472476	
223.8856	189.56	0.17672138075287683	-3.9285263190998214	
223.8856	220.52	0.2822557967167321	-2.959116367580138	
161.8844	1.45	0.5752813392712449	-1.3201320248768735	
194.9558	22.15	0.9141460029839538	0.27993159261878037	
223.9178	25.31	0.31024743641891334	2.7617030851468303	
224.0275	281.26	0.4382143988681094	-1.8646170410224399	
224.0275	440.89	0.9085664732914954	0.29790326451008703	
195.1022	25.85	0.7288432927773283	-0.7890020022046947	
195.1385	36.27	0.6145072854852434	-1.1769430231116136	C12H20O2
195.8104	22.29	0.5028017508656322	1.5897519175868546	
224.8266	22.29	0.5226739139630673	1.5209258032095179	
195.8547	0.53	0.12463796027151507	4.633310621562792	
224.8677	25.57	0.6212338974547947	1.163100928489598	
195.9069	4.86	0.43059608362818064	1.999972665232879	
121.0516	23.47	0.4351465941200686	1.8940961260902827	
196.0103	22.15	0.5587199158642501	-1.4017812376453072	
196.0103	24.91	0.43059608362818064	-2.0675274470289198	
196.0222	23.07	0.7830849598916356	0.6359276622519394	
121.943	22.15	0.16167218110506446	4.122642766424417	
196.8108	22.42	0.47625772709499514	1.6939630031413513	
122.0601	23.86	0.6145072854852434	-1.1773446445271067	
122.8932	1.05	0.9868211410540969	0.059139848323797796	
162.9391	23.2	0.5729677801343084	1.3300637299429472	
225.0074	21.1	0.8537904913291265	0.45597953914222666	
225.0074	34.67	0.9404388317154433	0.2022142870429431	
225.0074	37.45	0.6461082785420108	1.0733957624615411	
225.0074	194.95	0.0836393424412913	-5.454044796079157	
225.0074	202.09	0.5327710309931651	-1.489503111357902	
162.9816	24.52	0.6145072854852434	-1.187701501560907	
225.0152	198.66	0.80839271795854	0.5636510659894794	
163.0006	21.89	0.6347119428413365	-1.107863610979948	
225.0167	22.68	0.9047984401805105	-0.3251034895116667	
225.025	251.5	0.44345550148577245	-1.8402067359294512	
225.025	281.26	0.5575199780120834	-1.405019579930451	
225.025	379.82	0.6300526012631246	-1.1356390767753137	
225.0614	22.02	0.7911321988372191	0.6126970690384757	
196.9838	25.44	0.5124254455218519	-1.5567092386392505	
123.8768	22.42	0.3713439786015298	2.394156111303128	
225.9148	25.17	0.43059608362818064	2.003972864765894	
225.9237	1.31	0.4036201413726474	-2.2468686528004254	
225.9264	22.55	0.6752886130966904	0.9673732083955079	
226.0201	22.55	0.8689178863785484	-0.4194334877839744	
226.0648	22.02	0.6971419652452535	0.8947372657812357	
197.0219	22.29	0.5006499709492824	1.606063449847234	
163.0605	24.91	0.89736549742655	0.34693899137501116	
124.0156	26.12	0.43059608362818064	1.9953548612324556	
163.8389	22.42	0.8198613105623004	0.5300063029769688	
197.8075	22.29	0.48022560445865964	1.683192371775496	
197.8518	0.53	0.13911175053112487	4.45754557004535	
163.8461	22.42	0.28995950225480704	2.88092867570637	
163.9075	1.18	0.8537904913291265	-0.4554690886822129	
198.8078	22.29	0.5327710309931651	1.4846285959600425	
164.038	23.99	0.5006499709492824	1.6049273413965905	
164.038	36.27	0.5874909615622513	1.281892107529054	
164.038	37.32	0.3380639906105788	2.550447611908736	
164.0709	24.52	0.06488350062490013	-5.955057748186933	
164.1074	28.87	0.6311900817549172	1.122037696476568	
164.8353	22.15	0.832743958818518	0.5020406114389125	
125.8722	22.42	0.25768603630452896	3.1588783124872615	
227.0671	21.76	0.0005762891977101297	33.41460446547882	
164.9265	23.47	0.6432638354376552	1.0795967281495917	
126.8726	22.15	0.6467127962061049	1.0680127164269875	
199.0372	22.94	0.9729575266778291	0.1035757130334403	
165.0401	201.96	0.5640353758273091	-1.3796335913528661	
165.0401	225.25	0.5640353758273091	-1.3787432194481197	
227.9823	21.89	0.5337545461729633	1.4787066146987196	
165.8362	22.68	0.9245631600547383	0.2529906389294727	
165.8431	22.42	0.4036201413726474	2.264898075527076	
228.1604	25.98	0.6551224394724059	1.0385595712128641	C13H22O3
199.8045	22.29	0.5006499709492824	1.6102947506380767	
127.8692	22.42	0.23817683125960523	3.2874162359272407	
228.8939	2.63	8.149575276570363e-06	176.71965798572688	
200.8048	22.29	0.7144327920252393	0.8365207563238471	
165.9053	1.05	0.6683971939592799	-0.994888008578525	
165.9391	22.29	0.9036651807965976	-0.32981640475906987	
128.0317	22.94	0.9499747752643581	0.17438471732822786	
228.9765	25.44	0.9341642516236052	0.2167829053651481	
166.0502	23.73	0.8768508633111465	0.3984537309796592	
200.9859	25.04	0.4555872193820021	1.7893607190845697	
201.0376	25.57	0.6871112382362095	0.9339725656788966	
166.8324	22.02	0.9454540269798587	0.1899982800994473	
201.8016	22.29	0.48600579835936	1.6709415957966374	
166.907	1.31	0.3346080397951379	-2.6025309052972547	
166.9235	23.47	0.8072175222335617	0.5689779667632548	
229.9205	22.42	0.06259194285976963	6.066801260816378	
128.9586	22.94	0.5169318580534606	1.5474478488504695	
229.9522	25.57	0.6467127962061049	1.065131169321948	
230.882	1.18	0.3380639906105788	-2.557742300832452	
129.8663	22.42	0.31024743641891334	2.758295191879311	
167.0536	23.73	0.9521636800341384	0.1668858444420389	
203.0044	23.86	0.9143784395574214	0.2782009677623956	
129.9903	22.02	0.6432638354376552	1.07903744557932	
167.9311	1.18	0.7133804385231736	-0.8499795054220174	
167.9364	22.42	0.6264575619608451	1.1498374815073404	
231.0621	23.6	0.647275377099717	1.0598971070338634	
231.0816	22.02	0.9606534611970972	-0.14492882409569935	
203.7987	22.15	0.8906825937257159	0.3623823323407975	
203.8439	22.42	0.28995950225480704	2.890618001960442	
168.0659	23.73	0.6145072854852434	-1.186105626042496	
231.9433	22.15	0.43059608362818064	1.9941372561110717	
231.9675	25.31	0.47411520531577434	1.7037618671350097	
232.8585	22.29	0.5822268007391765	1.3019558308740837	
130.9566	23.47	0.43059608362818064	2.0734650646583543	
168.8355	1.05	0.4036201413726474	-2.2567461151792534	
168.8355	23.86	0.8634756621285052	0.43382130582900774	
203.9598	24.39	0.6952980343609558	0.8988701395678413	
168.8864	1.18	0.5727361038807305	-1.3453849344331006	
204.0428	23.47	0.4351465941200686	-1.8925385177161769	
232.9145	20.43	0.7750396772413242	-0.6550645391350368	
232.9145	23.47	0.9324237256874184	0.22560164378622832	
130.9914	22.02	0.5169318580534606	1.5413483441680143	
168.9886	24.65	0.6465061046816113	-1.0701054407296942	
204.9241	22.15	0.9522717908098577	0.16470006380188115	
169.0692	23.6	0.5857444039997144	-1.2893227422990567	
232.9855	21.1	0.7811747976679232	0.64175487677931	
169.1228	1.71	0.44489481452097185	1.8322736199198997	
204.993	25.44	0.5658066005109869	1.3714958066794662	
205.0463	23.6	0.5548394051261766	-1.4152036241407797	
132.8669	1.31	0.31844306861691396	-2.702564744929252	
205.8393	22.42	0.2653437737023584	3.0909276075949923	
233.9467	25.85	0.17383176975684195	3.9705984953876934	
233.9932	23.73	0.5327710309931651	1.4810663966414543	
234.8556	22.15	0.43756866892805574	1.8817840245756914	
170.8326	1.05	0.4314456301063424	-1.9408886762605897	
170.8326	23.86	0.9158296122988876	0.2729374633552483	
205.9392	24.78	0.27364549283240425	3.0127767960969547	
170.9435	21.89	0.905990427984038	0.3114311509803447	
206.04	23.34	0.37888458534820285	-2.360322566002469	
171.0114	24.78	0.8634756621285052	0.43329335219004916	
206.8397	22.42	0.41142448331458187	2.202678632705127	
133.0133	1.84	0.017316737447455197	-9.592812806084748	
234.9549	25.44	0.3305609742141334	2.6308067493340492	
234.9549	27.43	0.489828533289839	1.6493105336123979	
235.0033	220.0	0.26573172073037493	-3.0847199126218325	
207.0044	154.26	0.489828533289839	1.6458644499629194	
207.0044	157.54	0.06703657281767547	5.872759105873278	
207.0044	221.57	0.6060392839749839	1.2062315224775575	
207.0044	481.73	0.6708907312584631	0.9870511088981982	
134.8643	1.31	0.28658955577672107	-2.932244435718249	
235.0763	37.45	0.003973229749565814	15.934533016249642	
235.0763	41.55	0.0029971001612748476	17.778572348728684	
207.0118	22.02	0.9011449703006743	-0.33871109113038395	
207.0118	24.91	0.6625317087508593	-1.01794062787234	
134.8742	24.39	0.7233745570377326	-0.8033736144055208	
171.9461	20.16	0.4268009774506005	2.131634562256407	
171.9461	25.17	0.35439825422996657	2.464202590601982	
172.022	23.6	0.6599591885194851	1.0251868082484976	
235.8578	22.81	0.16486918632704822	4.078405947123644	
235.8578	159.51	0.44214810783612296	1.8458736020015496	
235.8578	198.79	0.9407583171352856	0.20013051864491802	
235.8578	202.36	0.8708181590119215	0.41522473909302543	
235.8578	220.39	0.6311900817549172	-1.122037420599924	
235.8578	286.53	0.9735443022282055	-0.09859305783779587	
235.8599	288.11	0.9938968369652004	-0.01521596820709257	
235.8637	22.15	0.45379694394697745	1.7949599214208338	
236.0784	28.48	0.38108712071611683	-2.3482903841753173	
236.0784	31.92	0.28995950225480704	-2.894022402374902	
236.0962	25.57	0.6004572546588869	-1.225034090906092	C9H20N2OS2
135.0291	1.84	0.6522992712494238	-1.04764455638745	
236.1052	35.07	0.23927372523371163	3.2793746273236613	
172.8298	1.05	0.4036201413726474	-2.2636028139739297	
172.8298	23.86	0.9158296122988876	0.2725986297315252	
135.0303	22.15	0.5028017508656322	-1.5918696535929728	
207.8363	22.42	0.25768603630452896	3.1538055789375354	
135.0442	25.17	0.6264575619608451	-1.1467675040436411	
135.0442	27.03	0.3385992500581248	-2.543273569820256	
172.9406	21.76	0.758425021246745	-0.699317038637839	
208.8368	22.42	0.29806641107147114	2.8380024492678713	
136.8621	1.31	0.29806641107147114	-2.8348021106089543	
208.9306	1.18	0.5590273545098065	-1.399790452715304	
173.8306	23.86	0.9036651807965976	-0.3316197808993627	
208.9532	24.26	0.43120612201101316	1.9533594605111935	
236.999	154.39	0.6933244248304178	-0.9155307981780613	
236.999	157.01	0.19217203094619742	-3.743038715579517	
236.999	190.61	0.8035602215895219	-0.5805991257258242	
236.999	220.79	0.8570299249922707	0.44771085641916053	
173.8936	24.12	0.43059608362818064	1.9979900944962203	
209.0663	21.89	0.4412840947168572	1.8517251039074791	
136.9421	1.71	0.43059608362818064	1.9999994004286075	
237.0919	1.84	0.9868211410540969	0.0548901963539518	C16H14O2
237.0919	37.58	0.0005496759503132935	34.20978103182576	C16H14O2
237.0919	42.2	0.004287441389882913	15.22950419588593	C16H14O2
237.0996	25.44	0.4555872193820021	-1.7885841191447642	C9H20N2OS2
209.082	27.82	0.686316552676877	-0.9361238406706373	
209.082	31.13	0.08443839478703813	-5.431014880592983	
209.0968	37.58	0.0014122707380074507	23.74506464506968	C15H14O
209.0968	41.41	0.0016659808721879927	21.628361957088394	C15H14O
174.0013	24.26	0.6385965615412986	1.0920736794845378	
137.0347	22.81	0.43059608362818064	2.0241753033830525	
209.8334	22.42	0.23349289235451204	3.321376007947618	
137.9858	1.58	0.4157717539153376	-2.180743926815334	
174.0554	2.23	0.6651011400669099	1.0083242283216376	
174.0554	24.78	0.016432178710148633	-9.852453823190919	
238.0953	37.58	0.00017718286759085865	54.70186183535575	C16H14O2
238.0953	41.94	0.0034876528732114467	16.8065214796148	C16H14O2
209.9486	0.53	0.15600763451433275	4.208810636677146	
209.9486	22.29	0.6300526012631246	1.1275319861990523	
138.038	22.81	0.410722919415147	2.207232482100598	
138.0551	23.73	0.7250357220684815	-0.7963383240990112	
138.8593	1.31	0.31844306861691396	-2.7070390606511356	
138.8593	24.52	0.5954532833792018	1.2450009489485312	
238.9316	21.5	0.6362823400394767	1.097666351938626	
174.8282	23.86	0.9619042518916503	0.14194758105094496	
210.0772	24.91	0.007510523781869071	12.746942722550846	
210.0772	35.2	0.523690671999181	1.5183165280746658	
210.1002	30.06	0.0008285418673001259	29.55220866411479	C15H14O
210.1002	37.45	0.0001896374340764522	51.38196678901014	C15H14O
210.1002	41.68	0.0006290101785187396	32.3267114796912	C15H14O
239.0162	0.53	0.18454625347492085	3.8403116773350483	
239.0594	281.26	0.4351465941200686	-1.8940011252769235	
239.0672	44.3	0.8069394411270785	-0.5713181517119384	
239.0713	31.13	0.06979240384407102	5.779785707751887	C15H12O3
239.0713	36.53	0.22232945406150037	3.437915824729559	C15H12O3
239.0926	25.98	0.7106569492311149	-0.8590828100640465	C12H16O5
174.9511	54.44	0.7728406638743625	0.6604318801584848	
174.9511	70.92	0.7917980250379983	0.6098336931723533	
174.9511	181.12	0.7698031252485049	0.6691773111115785	
174.9511	348.09	0.4698734341903421	1.7373620854651357	
239.1288	36.27	0.5926506999473715	-1.2591362326491857	C13H20O4
138.92	22.42	0.6935120809282118	-0.9112916155000393	
210.93	148.72	0.9897830471190744	-0.03618257488588581	
139.0202	254.52	0.8119550849243383	-0.5541154496501847	
210.9494	22.29	0.6394686058067403	1.090282362994584	
210.9919	20.84	0.638147884623961	-1.0935370970428933	
240.1322	36.01	0.9300382866674437	-0.2391647085377234	C13H20O4
176.8252	23.86	0.6717507687845801	0.9830261543403046	
240.9286	21.5	0.8229427735631425	0.5187114292569684	
176.9597	23.86	0.7670361627786709	0.6745753259628182	
211.8305	22.29	0.3380260073920261	2.5736890018141123	
140.9172	22.15	0.8680548777629822	-0.4219212263067271	
211.918	24.78	0.7400552709939864	0.7507025454994161	
211.9462	22.29	0.5306037334158415	1.5014814047167366	
241.1808	37.06	0.18888917351021212	-3.795728046601044	
241.1808	58.38	0.04515385493994286	-6.938159395177155	
177.055	25.31	0.7406530687080078	0.7489270535470295	
212.9789	24.65	0.5959372652334801	-1.2422426565197824	
177.8442	22.15	0.4036201413726474	2.2482828635581487	
213.0126	23.07	0.33720154688403653	2.577958652304652	
177.9049	22.15	0.30819382004958473	2.776128826411886	
213.0555	30.32	0.667745924448063	1.001530543661092	
141.8672	1.18	0.49832316180667957	-1.6189914802924712	
241.9069	287.32	0.28995950225480704	2.883192819052249	
241.9161	24.91	0.6856022507785356	0.9381157570558805	
141.9136	711.68	0.43059608362818064	2.0219570615712503	
141.9136	714.17	0.6856022507785356	0.9376067947923781	
141.9136	715.49	0.5652670579320778	1.3745444835828735	
141.9136	718.28	0.4711864122778957	1.7180621761346122	
177.9656	22.29	0.6145072854852434	1.1836888827024503	
242.0071	23.07	0.9291976085575234	-0.24516195326179477	
242.0143	22.94	0.905990427984038	-0.31467144936537506	
242.0518	21.76	0.9488001868166822	0.1777937619502931	
242.0864	21.89	0.4884668250080781	1.6618735532048967	
242.0864	23.2	0.43120612201101316	1.9481097906857952	
242.1762	27.17	0.5971906788480555	1.2375160543982942	
213.8728	22.42	0.16792129243666123	4.046610760407965	
213.8889	22.15	0.5931172695492405	1.2521383671481379	
213.8889	24.39	0.455837297712823	1.786711463256154	
178.9197	25.04	0.7813627495978628	0.6409439417377487	
213.9636	22.02	0.5729677801343084	-1.341198326792176	
213.9636	24.78	0.5318403514939762	-1.4938176219338035	
178.993	25.17	0.5889898786437837	1.2695908314223943	
214.8797	1.18	0.905990427984038	0.30835732671438143	
179.0554	22.02	0.801448957856436	0.5843568139287053	
214.8969	24.78	0.854180323476495	0.4540297711284312	
214.9879	23.07	0.7750396772413242	-0.6547347248805592	
243.0623	21.76	0.9112022312271417	-0.28978060603751365	
243.0623	23.2	0.5874909615622513	-1.2843999481133583	
215.0046	21.89	0.5636239162609711	1.3822602663727255	
179.8399	22.15	0.4642796464235217	1.7566034852684511	
215.0325	22.15	0.6060392839749839	-1.2068312003382298	
243.1601	31.26	0.7707461269075153	-0.6639925235189145	
243.1795	27.3	0.6300526012631246	1.1300379004592966	
243.1965	72.49	0.489828533289839	1.6461249706214778	
180.0331	22.15	0.7884440029964499	-0.6259369411381915	
180.0331	25.04	0.632592190439858	-1.1176187157604316	
243.8994	22.15	0.5640353758273091	1.3786373468257367	
144.0446	25.57	0.005999871278881917	-13.7792286235305	
243.9558	22.15	0.3380639906105788	2.560985685605349	
180.066	23.2	0.38912689690294006	-2.3176120391432606	
244.8506	22.15	0.7525538371137123	-0.7187908796689302	
180.8616	24.26	0.7833669598201095	-0.6345837057253048	
245.8948	22.15	0.6358613109386434	1.1011009690272509	
144.9585	25.98	0.418783128731917	2.1645255485124673	
180.9168	25.17	0.7207333659134012	0.8107795957555827	
246.8477	22.29	0.43489041558473357	1.8989158130912758	
246.9786	24.52	0.44842135149705653	1.8162868905001852	
246.9815	26.64	0.8442109291380292	-0.477621711405873	
181.0712	21.63	0.9594081188080049	-0.14746929489679042	
247.1704	52.86	0.9664387724527651	-0.1280441682490103	C16H24O2
247.8722	1.18	0.6749248407338888	-0.9708537693981522	
181.8369	22.15	0.2520878030180812	3.1956421917025697	
181.9169	22.81	0.5553325057347892	1.4119204336763007	
181.9314	141.76	0.905990427984038	0.31218182328988786	
247.9928	23.86	0.8050375193599114	0.5770665146318023	
248.08	26.12	0.8035602215895219	0.5803288520767035	
248.08	31.13	0.7301598609450937	0.7845801839782199	
182.0458	24.65	0.6300526012631246	1.1393121423695158	
248.9581	24.52	0.0892222427900601	5.314786116039468	
146.9651	21.76	0.43135173971875046	1.9424064998630362	
182.8588	24.39	0.5546434375299845	-1.423381971194327	
146.9821	25.31	0.803730286039924	0.5796293043656693	
182.8604	24.52	0.9729575266778291	-0.10431903552928988	
146.9957	21.76	0.5548394051261766	-1.4154316823953823	
215.1649	37.32	0.26573172073037493	-3.0769227510657324	
182.9294	22.29	0.9050891460517361	0.3232977683412507	
249.0228	24.78	0.5874909615622513	1.283785404169504	
249.0228	28.87	0.0015568844982558647	22.419658880156845	
183.0067	22.81	0.4632348877163879	-1.759509661037946	
249.1496	37.58	0.9882631231422252	0.041520518758849226	C15H22O3
249.1496	69.44	0.43265796655979805	-1.9225755398225297	C15H22O3
249.9637	21.24	0.8499377776438376	0.4639615086700815	
249.9906	23.99	0.26573172073037493	-3.0697318307250065	
250.1527	37.45	0.6933244248304178	-0.915433142991099	C15H22O3
250.1527	69.83	0.6033608524202707	-1.2162498820402508	C15H22O3
183.9303	22.29	0.9868211410540969	0.05770972949356794	
148.909	21.89	0.7432671610606972	-0.7446587796392461	
148.9693	21.89	0.8672354756584438	0.4233832955877523	
149.0	23.47	0.8226678508905425	0.520177036409112	
149.0	193.63	0.43120612201101316	-1.9472834804459593	
149.0086	202.09	0.40474207918727906	-2.2419315714516226	
149.0086	225.25	0.6000258136272889	-1.226986624458167	
149.0086	281.0	0.4536377398422385	-1.7962620745495894	
149.0086	379.82	0.6254837724076178	-1.1553307634762755	
184.876	0.79	0.3380639906105788	-2.5510385938206785	
184.8859	3.68	0.5722102161796289	-1.353063037745293	
184.9266	22.29	0.8524254777805617	0.46002130002053154	
149.06	34.67	0.905990427984038	0.31491434672284035	
251.8816	22.29	0.905990427984038	0.3078422784242729	
252.0735	26.38	0.5889898786437837	-1.2722902826163862	
185.0273	24.78	0.7342830365849308	-0.770111858502797	
149.9496	22.55	0.7288432927773283	-0.7883253585366645	
215.8859	22.15	0.4334010068993904	1.9091272627208198	
215.8859	24.39	0.43323028015514375	1.9130196471349246	
215.9045	22.42	0.44381754465439843	1.8364198858351486	
215.96	24.78	0.4315079332327693	-1.9293899160780832	
216.0358	22.15	0.5729677801343084	-1.3323245392864371	
150.0413	22.02	0.905990427984038	0.31180748803406094	
150.0552	23.73	0.636210918763465	-1.0994382731516104	
185.1542	29.92	0.8174748446070537	-0.5419140491832498	C11H22O2
253.1235	37.85	0.43120612201101316	1.958633909022545	
150.1509	1.31	0.49832316180667957	1.6170179357497596	
150.8857	22.02	0.905990427984038	-0.31656415834182355	
185.9934	22.81	0.8333320916954594	0.5003866245277536	
253.8269	22.42	0.38680373099430476	2.3296823819023778	
216.8767	1.18	0.9868211410540969	0.054673231784063386	
253.8786	22.42	0.6741281768670038	0.9729945213230894	
254.2491	256.36	0.6347119428413365	1.1099977265482255	
216.8938	24.78	0.7942730914305387	0.60383843990437	
216.9369	22.55	0.8781631625863155	-0.3903635322561719	
254.8796	164.4	0.4334010068993904	1.9098689694250492	
254.8796	165.58	0.43389600141733564	1.9059378075492115	
254.8796	167.84	0.43120612201101316	1.9585315043079767	
254.8796	169.15	0.4314456301063424	1.932000638740043	
254.8796	171.52	0.43059608362818064	1.994161308635829	
254.8796	172.7	0.43120612201101316	1.9483330703384893	
254.8796	177.19	0.43756866892805574	1.8703747636328787	
254.8796	179.55	0.43059608362818064	1.9812455602399075	
