SOURCE	TARGET	ENZYMES
C00226	C16596	1.1.1.1
C00084	C16596	1.1.1.1
C00114	C16596	1.1.1.1
C00432	C16596	1.1.1.1
C00069	C16596	1.1.1.1
C07490	C16596	1.1.1.1
C14099	C16596	1.1.1.1
C06611	C16596	1.1.1.1
C05445	C16596	1.1.1.1
C05577	C16596	1.1.1.1
C00071	C16596	1.1.1.1
C14089	C16596	1.1.1.1
C05444	C16596	1.1.1.1
C07645	C16596	1.1.1.1
C14090	C16596	1.1.1.1
C00577	C16596	1.1.1.1
C06899	C16596	1.1.1.1
C16595	C16596	1.1.1.1
C00116	C16596	1.1.1.1
C00376	C16596	1.1.1.1
C00709	C16596	1.1.1.1
C00469	C16596	1.1.1.1
C00473	C16596	1.1.1.1
C16596	C16348	1.1.1.1
C16596	C16551	1.1.1.1
C16596	C00576	1.1.1.1
C16596	C06613	1.1.1.1
C16596	C06612	1.1.1.1
C16596	C16587	1.1.1.1
C16596	C02909	1.1.1.1
C16596	C05576	1.1.1.1
C16596	C16586	1.1.1.1
