SOURCE	TARGET	ENZYMES
thbpt4acam	C00643	1.14.16.4
C00432	C16586	1.1.1.1
C00432	C16596	1.1.1.1
C01137	C00019	4.1.1.50
C00157	C00019	;2.1.1.17
C00157	C00670	;3.1.1.4;3.1.1.5
C01225	C01177	3.1.4.43
C01225	C00137	3.1.4.44
C01225	C00116	3.1.4.43
C01225	C00093	3.1.4.44
pe_hs	C00019	2.1.1.17
C05299	C00019	2.1.1.6
C05634	C05635	1.2.1.3;1.2.3.1
C05660	C05635	2.1.1.4
C05660	C00019	2.1.1.4
CE6495	C00670	1.14.16.5
C00978	C00019	2.1.1.4
CE5626	C00019	;2.1.1.6
C00071	C16586	1.2.1.5;1.1.1.1
C00071	C16596	1.1.1.1
C00066	C00019	2.1.1.32;2.1.1.36;2.1.1.29;2.1.1.33;2.1.1.61
CE2173	C00788	
CE2173	C00067	
C00213	C00019	;2.1.1.20
C02220	C00322	
C00376	C16586	1.1.1.1
C00376	C16596	1.1.1.1
C00060	C00670	;3.1.1.4;3.1.1.5
C14090	C16586	1.1.1.1
C14090	C16596	1.1.1.1
C09640	C00019	;2.1.1.6
C09640	C00021	;2.1.1.6
C09640	C09642	;2.1.1.6
C05805	C00019	2.1.1.114
CE4890	C07453	;2.1.1.6
CE4890	C00084	
CE4890	C00019	;2.1.1.6
CE4890	C00021	;2.1.1.6
CE4890	C09642	;2.1.1.6
C00355	C00019	;2.1.1.6
C04148	C00064	2.3.1.14
C04148	C00010	6.2.1.30;2.3.1.14
C04148	C00582	6.2.1.30;2.3.1.14
C15973	C00322	2.3.1.61;1.2.4.2
C03711	C00019	2.1.1.28
C04076	C00025	1.5.1.9
C04076	C00449	1.5.1.9
C04076	C00956	1.2.1.31
C04076	C11482	1.2.1.31
C04076	C05535	1.2.1.31
C04076	C00450	1.2.1.31;1.5.1.9;1.14.17.1;1.5.99.3;1.5.3.7
C04311	C00019	2.1.1.77
C00014	C03239	;1.4.3.14
C00388	C00019	2.1.1.8
C05544	C00019	2.1.1.59;2.1.1.43;2.1.1.60
C16587	C16586	1.2.1.5;1.1.1.1
C16587	C16596	1.1.1.1
C05301	C00019	;2.1.1.6
C00039	C00019	2.1.1.37
C06157	C00322	2.3.1.61;1.2.4.2
C06453	C00019	2.1.1.13
C04833	C00019	2.1.1.62
C00300	C00019	2.1.1.2
C00153	C00019	2.1.1.1
C16236	C00019	2.8.1.8
C02031	C00019	2.1.1.56
C00272	C00643	;1.14.16.4
C06613	C16586	1.1.1.1
C06613	C16596	1.1.1.1
C04230	C00670	3.1.1.4;3.1.1.5
C04728	C00019	2.1.1.61
C00399	C00019	;2.1.1.114
C05576	C16586	1.2.1.5;1.1.1.1
C05576	C00019	2.1.1.6
C05576	C16596	1.1.1.1
C02700	C00643	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C02700	C05642	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C06410	C00019	1.16.1.8
C15522	C00643	1.14.16.4
C16586	C00577	1.1.1.1
C16586	C00226	1.2.1.5;1.1.1.1
C16586	C05445	1.1.1.1
C16586	C00069	1.1.1.1
C16586	C16348	1.1.1.1
C16586	C06611	1.1.1.1
C16586	C00709	1.1.1.1
C16586	C00084	1.2.1.5;1.1.1.1
C16586	C05444	1.1.1.1
C16586	C00116	1.1.1.1
C16586	C07645	1.2.1.5;1.1.1.1
C16586	C00469	1.1.1.1
C16586	C02909	1.1.1.1
C16586	C16596	1.1.1.1
C16586	C16551	1.2.1.5;1.1.1.1
C16586	C00576	1.1.1.1
C16586	C05577	1.2.1.5;1.1.1.1
C16586	C06612	1.1.1.1
C16586	C00114	1.1.1.1
C16586	C16595	1.1.1.1
C16586	C00473	1.1.1.1
C16586	C14089	1.1.1.1
C16586	C14099	1.1.1.1
C16586	C06899	1.2.1.5;1.1.1.1
C16586	C07490	1.2.1.5;1.1.1.1
C05584	C00019	2.1.1.6
C00091	C00322	2.3.1.61;1.2.4.2
C05580	C00019	2.1.1.6
CE2180	C00019	;2.1.1.6
C00010	C00322	;2.3.1.61;1.2.4.2
C07453	C00019	;2.1.1.6
C02735	C00019	2.1.1.28
C00541	C00019	;2.1.1.13
C00248	C00322	1.2.4.2
C00577	C16596	1.1.1.1
