SOURCE	TARGET	ENZYMES
C00159	C00116	3.2.1.22
C00159	C05402	3.2.1.22
C00159	C03692	3.2.1.22
C00159	G00012	3.2.1.113;3.2.1.114
C00159	G00501	3.2.1.22
C00159	C00104	2.7.1.1
C00159	C05400	3.2.1.22
C00159	C00131	2.7.1.1
C00159	C05884	3.2.1.114
C00159	C00089	3.2.1.22;2.7.1.1
C00159	G00014	3.2.1.114
C00159	C00137	3.2.1.22
C00159	C04737	3.2.1.22
C00159	G11121	3.2.1.22
C00159	G10529	3.2.1.22
C00159	C01613	3.2.1.22
C00159	C00081	2.7.1.1
C00159	C00794	3.2.1.22;2.7.1.1
C00159	G01275	3.2.1.22
C00159	G00278	3.2.1.22
C00159	C06126	3.2.1.22
C00159	G00370	3.2.1.22
C00159	C05404	3.2.1.22
C00159	C06037	3.2.1.22
C00159	m2mn	3.2.1.24
C00159	C00031	3.2.1.22;2.7.1.1
C00159	G00093	3.2.1.22
C00159	C00275	2.7.1.7;2.7.1.1
C00159	C05399	3.2.1.22
C00159	G00011	3.2.1.113
C00159	G00092	3.2.1.22
C00159	G00013	3.2.1.113;3.2.1.114
C00159	C00206	2.7.1.1
C00159	C01235	3.2.1.22
C00159	mn	3.2.1.24;3.2.1.25
C00159	C01290	3.2.1.22
C00159	C05882	3.2.1.114
C00159	G10694	3.2.1.113
C00159	C00140	2.7.1.1;3.2.1.25
C00159	C00124	3.2.1.22
C00159	G00249	3.2.1.22
C00159	G00497	3.2.1.22
C00159	C05401	3.2.1.22
C00159	G10488	3.2.1.22
C00159	C02686	3.2.1.22
C00159	C00492	3.2.1.22
C00721	C00267	3.2.1.10;3.2.1.1;3.2.1.3
G10531	C00221	3.2.1.23
G10531	C00267	3.2.1.23
C00269	C00137	2.7.8.11
C00020	C00031	;2.7.1.147
C05403	C00221	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C05403	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C00116	C00137	3.2.1.22
C00116	C00221	3.2.1.23
C00116	C00031	3.2.1.22;1.1.1.21
C00116	C00267	1.1.1.21;3.2.1.23
C04646	C06196	3.6.1.19
C00215	C06196	3.6.1.19
C00718	C00267	3.2.1.33;3.2.1.1;3.2.1.3
C05402	C00137	3.2.1.22
C05402	C00031	3.2.1.20;3.2.1.22
C05838	C00031	3.2.1.21
G00123	C00221	3.2.1.23
G00123	C00267	3.2.1.23
C03692	C00137	3.2.1.22
C03692	C00031	3.2.1.22
C01083	C00031	3.2.1.28
C00015	C00031	;2.4.1.22
C01345	C06196	3.6.1.19
strch2	C00031	3.2.1.10;3.2.1.1
G00501	C00137	3.2.1.22
G00501	C00031	3.2.1.22
cdpdag_hs	C00137	2.7.8.11
G10621	C00137	2.7.8.11
C06136	C00221	3.2.1.23
C06136	C00267	3.2.1.23
C01798	C00267	3.2.1.21
C00105	C06196	3.6.1.19
C00208	C00031	3.2.1.20;3.2.1.10;
C00208	C00267	3.2.1.20;3.2.1.10;3.2.1.3
G10238	C00221	3.2.1.23
G10238	C00031	3.2.1.45
G10238	C00267	3.2.1.23
G06780	C00221	3.2.1.23
G06780	C00267	3.2.1.23
C00104	C00031	;2.7.1.1
C05400	C00137	3.2.1.22
C05400	C00031	3.2.1.22
C00131	C00031	2.7.1.1
C15585	C00137	3.1.3.25
C00369	C00267	3.2.1.33;3.2.1.1;3.2.1.3
C00075	C06196	3.6.1.19
C06373	C00221	3.2.1.23
C06373	C00267	3.2.1.23
C00191	C00137	1.13.99.1
C06135	C00221	3.2.1.23
C06135	C00267	3.2.1.23
C00052	C00031	;2.4.1.22
C01190	C00221	3.2.1.23
C01190	C00031	3.2.1.45
C01190	C00267	3.2.1.23
C01190	C00962	3.2.1.23
CE2837	C00267	3.2.1.1
C00089	C00137	3.2.1.22
C00089	C00031	3.2.1.20;3.2.1.22;2.7.1.1;3.2.1.26
C00089	C02336	3.2.1.20;3.2.1.22;3.2.1.26;2.7.1.4;2.7.1.1;3.2.1.48
C00089	C00267	3.2.1.20;3.2.1.48;2.7.1.1;3.2.1.26
C03546	C00137	3.1.3.25
C06196	C00081	3.6.1.19
C06196	C00700	3.6.1.19
C06196	C00655	3.6.1.19
C06196	C00130	3.6.1.19
C06196	C00044	3.6.1.19
C06196	C00286	3.6.1.19
C06196	C00201	3.6.1.19
C06196	C00144	3.6.1.19
C06196	C00365	3.6.1.19
C06196	C00460	3.6.1.19
C06196	C16617	3.6.1.19
C06196	C00362	3.6.1.19
C00668	C00267	2.7.1.147;2.7.1.1;3.1.3.9;2.7.1.2
C04911	C00221	3.2.1.23
C04911	C00267	3.2.1.23
C01177	C00137	2.7.8.11;2.4.1.198;3.1.4.4;3.1.4.3;3.1.3.25
C00137	C04737	3.2.1.22
C00137	G11121	3.2.1.22
C00137	pail_hs	3.2.1.22;3.1.4.4;3.1.4.3;1.13.99.1;3.1.3.25;2.4.1.198;3.1.4.44;2.7.8.11
C00137	G10529	3.2.1.22
C00137	C01613	3.2.1.22
C00137	C00794	3.2.1.22
C00137	G01275	3.2.1.22
C00137	C01225	3.1.4.44
C00137	G00278	3.2.1.22
C00137	C06126	3.2.1.22
C00137	G00370	3.2.1.22
C00137	C00055	2.7.8.11
C00137	C05404	3.2.1.22
C00137	C06037	3.2.1.22
C00137	C04006	3.1.3.25
C00137	C00031	3.2.1.22
C00137	G00093	3.2.1.22
C00137	C00416	3.1.4.4
C00137	C01194	2.7.8.11;2.4.1.198;3.1.4.4;3.1.4.3;3.1.3.25
C00137	C05399	3.2.1.22
C00137	C00093	3.1.4.44;2.7.8.11;3.1.4.3
C00137	G00092	3.2.1.22
C00137	C01235	3.2.1.22
C00137	C01290	3.2.1.22
C00137	C00124	3.2.1.22
C00137	G00249	3.2.1.22
C00137	G00497	3.2.1.22
C00137	C05401	3.2.1.22
C00137	G10488	3.2.1.22
C00137	C02686	3.2.1.22
C00137	C00492	3.2.1.22
CE2839	C00267	3.2.1.1
C04737	C00984	3.2.1.22
C04737	C00031	;3.2.1.22
dxtrn	C00031	3.2.1.33;3.2.1.1;2.4.1.1
C01342	C00031	
G11121	C00031	3.2.1.22
C00221	C00760	3.2.1.21
C00221	C05394	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;1.1.1.47;3.1.3.9
C00221	G13032	3.2.1.23
C00221	G10504	3.2.1.23
C00221	C05796	3.2.1.23
C00221	G00110	3.2.1.23
C00221	C00185	3.2.1.21
C00221	G00124	3.2.1.23
C00221	C01172	2.7.1.147;2.7.1.1;3.1.3.9;2.7.1.2
C00221	G10534	3.2.1.23
C00221	G10517	3.2.1.23
C00221	C00243	3.2.1.23
C00221	C05396	3.2.1.23
C00221	G00109	3.2.1.23
C00221	G00092	3.2.1.23
C00221	C00198	1.1.1.47
C00221	C04884	3.2.1.23
C00221	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C00221	C01582	3.2.1.23
C00221	C01290	3.2.1.23
C00221	C00124	3.2.1.23
C00221	C05401	3.2.1.23
G10529	C00031	3.2.1.22
C00984	C01290	3.2.1.22
strch1	C00031	3.2.1.10;3.2.1.1
C01613	C00031	3.2.1.22
C00081	C00031	;2.7.1.1
C05394	C00267	3.2.1.21;3.2.1.23;2.7.1.2;2.7.1.1;5.1.3.3;2.7.1.147;3.1.3.9
C00794	C00031	3.2.1.20;3.2.1.22;2.7.1.1;1.1.1.21;3.2.1.26
C00794	C00267	3.2.1.20;1.1.1.21;2.7.1.1;3.2.1.26
G01275	C00031	3.2.1.22
G00278	C00031	3.2.1.22
C00252	C00267	3.2.1.10
C00092	C00031	;2.7.1.147;2.7.1.1;3.1.3.9;2.7.1.2
C01835	C00031	3.2.1.20;;3.2.1.1
C01835	C00267	3.2.1.20;3.2.1.1
C05839	C00031	3.2.1.21
G13032	C00267	3.2.1.23
G10504	C00267	3.2.1.23
C05796	C00267	3.2.1.23
C06126	C00031	3.2.1.22
G00110	C00267	3.2.1.23
CE2835	C00267	3.2.1.1
C05345	C02336	2.7.1.4;2.7.1.1
G00370	C00031	3.2.1.22
G00124	C00267	3.2.1.23
Tyr-ggn	C00031	3.2.1.33;2.4.1.1
glygn5	C00031	3.2.1.10
C05404	C00031	3.2.1.22
C00897	C00267	3.2.1.20;3.2.1.1
C00169	C00031	
C06037	C00031	3.2.1.22
gluside_hs	C00031	3.2.1.45
G10534	C00267	3.2.1.23
C01335	C00267	3.2.1.21
glygn2	C00031	3.2.1.33;3.2.1.1;2.4.1.1
C00031	C00243	3.2.1.108;2.4.1.22
C00031	G00093	3.2.1.22
C00031	C00095	3.2.1.20;3.2.1.22;2.7.1.1;1.1.1.21;3.2.1.26
C00031	C05399	3.2.1.22
C00031	crm_hs	3.2.1.45
C00031	G00092	3.2.1.22
C00031	glygn4	3.2.1.10;3.2.1.1
C00031	C00206	2.7.1.1
C00031	C01235	3.2.1.22
C00031	C01290	3.2.1.22
C00031	C00195	;3.2.1.45
C00031	C00124	;3.2.1.20;3.2.1.108;1.1.1.21;3.2.1.22
C00031	G00249	3.2.1.22
C00031	G00497	3.2.1.22
C00031	C05401	3.2.1.22
C00031	G10488	3.2.1.22
C00031	glygn3	3.2.1.33;2.4.1.1
C00031	C02686	3.2.1.22
C00031	C00492	3.2.1.22
G10517	C00267	3.2.1.23
C00243	C00267	3.2.1.108;3.2.1.23
C02052	C00267	3.2.1.1
C05396	C00267	3.2.1.23
G00109	C00267	3.2.1.23
G00092	C00267	3.2.1.23
C02336	C00267	3.2.1.20;3.2.1.48;2.7.1.1;3.2.1.26
C04884	C00267	3.2.1.23
C00267	C01582	3.2.1.23
C00267	C01290	3.2.1.23
C00267	C00124	3.2.1.20;3.2.1.108;3.2.1.23;1.1.1.21
C00267	CE2838	3.2.1.1
C00267	C05401	3.2.1.23
C00267	C01936	3.2.1.1
C00962	C01290	3.2.1.23
C00962	C00195	3.2.1.46
C00962	C02686	3.2.1.46
