SOURCE	TARGET	ENZYMES
C04730	C00140	3.2.1.52
C16239	C00019	2.8.1.8
C05402	C00137	3.2.1.22
C05402	C00159	3.2.1.22
C05402	C00031	3.2.1.20;3.2.1.22
C15522	C00643	1.14.16.4
C04158	C00019	2.1.1.32
C00645	C00270	2.5.1.56;4.1.3.3
C00645	G10619	;5.1.3.14;2.7.1.40
C00645	G11112	5.1.3.14
C00645	C00022	;2.7.1.40;4.1.3.3
C00645	C03000	5.1.3.8
C00645	C01170	5.1.3.14
C00645	C00074	2.5.1.57;2.5.1.56;2.7.1.60;;5.1.3.14;4.2.1.11;4.1.3.3;4.1.1.32;5.1.3.8;2.7.1.40
C00645	C00015	;5.1.3.14;2.7.1.40
C00645	C00043	;5.1.3.14;2.7.1.40
C00645	C00686	2.5.1.57;2.7.1.60
C00645	C04257	2.5.1.57;2.5.1.56;2.7.1.60;
C00645	C00140	;5.1.3.8
C00645	C00625	5.1.3.8;2.7.1.60
C00645	G10610	5.1.3.14
C05523	C00019	2.1.1.37
C00153	C00019	2.1.1.1
CE2186	C00019	;2.1.1.67;2.1.1.43;2.1.1.62;2.1.1.60;2.1.1.61;2.1.1.49;4.1.1.50;2.1.1.114;2.1.1.137;2.1.1.20;2.1.1.37;2.1.1.36;2.1.1.31;2.1.1.33;2.1.1.32;2.1.1.17;2.1.1.72;2.1.1.13;2.1.1.77;2.1.1.10;2.1.1.56;2.1.1.59;2.5.1.6;2.1.1.8;2.1.1.100;2.1.1.98;2.1.1.125;3.3.1.1;1.16.1.8;2.1.1.2;2.1.1.1;2.1.1.6;2.1.1.4;2.8.1.8;2.1.1.28;2.1.1.29
ksi_deg3	C00140	3.2.1.96
hs_deg9	C00140	3.2.1.31;3.2.1.50
C00069	C16596	1.1.1.1
C00069	C16586	1.1.1.1
C02735	C00019	2.1.1.28
C00081	C00159	2.7.1.1
C00081	C00031	;2.7.1.1
C00788	CE2173	
C00788	C00019	;2.1.1.28;2.1.1.6
C16596	C07490	1.1.1.1
C16596	C00116	1.1.1.1
C16596	C02909	1.1.1.1
C16596	C16586	1.1.1.1
C16596	C00473	1.1.1.1
C16596	C00084	1.1.1.1
C16596	C14099	1.1.1.1
C16596	C05577	1.1.1.1
C16596	C16595	1.1.1.1
C16596	C14089	1.1.1.1
C16596	C06612	1.1.1.1
C16596	C06613	1.1.1.1
C16596	C00114	1.1.1.1
C16596	C16348	1.1.1.1
C16596	C00469	1.1.1.1
C16596	C00576	1.1.1.1
C16596	C16587	1.1.1.1
C16596	C06899	1.1.1.1
C16596	C06611	1.1.1.1
C16596	C00226	1.1.1.1
C16596	C00071	1.1.1.1
C16596	C16551	1.1.1.1
C16596	C05444	1.1.1.1
C16596	C07645	1.1.1.1
C16596	C00577	1.1.1.1
C16596	C14090	1.1.1.1
C16596	C00432	1.1.1.1
C16596	C00709	1.1.1.1
C16596	C05445	1.1.1.1
C16596	C00376	1.1.1.1
C16596	C05576	1.1.1.1
C07490	C16586	1.2.1.5;1.1.1.1
C03542	C00019	2.1.1.67
C05401	C00137	3.2.1.22
C05401	C00159	3.2.1.22
C05401	C00221	3.2.1.23
C05401	C00267	3.2.1.23
C05401	C00031	3.2.1.22
C00527	C00322	2.3.1.61;1.2.4.2
C05884	C00159	3.2.1.114
C01194	C00137	2.7.8.11;2.4.1.198;3.1.4.4;3.1.4.3;3.1.3.25
C00093	C00137	3.1.4.44;2.7.8.11;3.1.4.3
C00010	C00322	;2.3.1.61;1.2.4.2
C00010	C04148	6.2.1.30;2.3.1.14
C00010	C00140	;2.3.1.3
