m/z	rtime	p-value	t-score	custom_id	log2fc	name
424.155	130.08	0.026038601988248016	-5.595345469078828	C22H24ClN5O2	-1.7410417805748075	Domperidone
399.0463	349.2	0.022141330349399004	-6.7046907136366185	C18H12N2O9	-2.2005757024208528	Nicousamide Pyrotinib Maleate
399.1443	307.51	0.03706632104982475	-4.6081829794838525	C22H24O7	-1.2962561395769718	Isoyatein,[2-(4-Acetoxy-3-methoxy-phenyl)-7-methoxy-5-methyl-2,3-dihydrobenzofuran-3-yl]methyl acetate,Italipyrone,Hemiariensin
399.1443	312.24	0.00624749169417933	-10.457511391629998	C22H24O7	-1.9008890761424588	Isoyatein,[2-(4-Acetoxy-3-methoxy-phenyl)-7-methoxy-5-methyl-2,3-dihydrobenzofuran-3-yl]methyl acetate,Italipyrone,Hemiariensin
399.1443	317.88	0.01871971363054538	-7.090781279110848	C22H24O7	-2.346258594121924	Isoyatein,[2-(4-Acetoxy-3-methoxy-phenyl)-7-methoxy-5-methyl-2,3-dihydrobenzofuran-3-yl]methyl acetate,Italipyrone,Hemiariensin
428.9306	209.7	0.04911235397203996	4.024438601063066		0.3538171111120292	
430.0516	214.56	0.04869583652653163	-4.124042058691717		-1.7056320461967758	
375.1523	364.95	0.01871971363054538	-7.2491205208127765		-2.632149148570278	
469.7813	2.62	0.011727407873086354	8.377346661594295		1.2627127841054708	
437.1874	198.51	0.024867050264277997	-5.777281616248954		-2.1477093183336535	
475.1902	251.25	0.007318844161064716	-9.50761498484233		-4.515400176682817	
440.1325	314.47	0.026038601988248016	-5.635172609520709	C19H19N7O6,C19H27N3O5S2,C19H19N7O6	-1.8283551032274765	Folic acid,7,8-dihydrofolate,Folcidin,Dofetilide,Folic acid,7,8-dihydrofolate,Folcidin
441.064	234.28	0.023705540555250346	-5.908361081827138		-1.6377356262268172	
501.7535	2.62	0.02262503502804418	6.396987392758213		0.8284556201017033	
505.7298	2.62	0.04380499201499681	4.347198848139685		1.2570248580906842	
571.8497	2.62	0.007206102331947042	9.695005775501452		1.158444456040609	
662.1029	347.49	0.04394391425238122	-4.299066383223817	C21H27N7O14P2,C21H27N7O14P2	-0.7277467665878632	NAD,beta-nicotinamide adenine dinucleotide,Fenugreekine,NAD,beta-nicotinamide adenine dinucleotide,Fenugreekine
526.9071	208.91	0.023129723066675524	6.098119678991608		0.5010807807583895	
585.8654	2.62	0.028910540708764993	5.15684785944388		1.3073339163974822	
540.0543	347.36	0.04869583652653163	-4.116767168650597	C15H21N5O13P2,C28H22Cl3NO4	-0.6478547665963212	Cyclic ADP-ribose,3-[2-[2-Chloro-4-[[3-(2,6-dichlorophenyl)-5-propan-2-yl-4-isoxazolyl]methoxy]phenyl]ethenyl]benzoic acid
613.1408	365.48	0.028910540708764993	-5.34294512635849	C20H31N4O16P,C20H31N4O16P	-1.6532599213731096	Cytidine 5'-monophosphate-N-acetylneuraminic acid,[(2R,3S,4R,5R)-5-(4-Amino-2-oxopyrimidin-1-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] (2S,4S,5R,6R)-5-acetamido-2,4-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate,Cmp-nana,Cytidine 5'-monophosphate-N-acetylneuraminic acid,[(2R,3S,4R,5R)-5-(4-Amino-2-oxopyrimidin-1-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] (2S,4S,5R,6R)-5-acetamido-2,4-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate,Cmp-nana
614.144	365.74	0.03388674438184092	-4.8363238708685525	C20H31N4O16P,C20H31N4O16P	-1.9779822803874865	Cytidine 5'-monophosphate-N-acetylneuraminic acid,[(2R,3S,4R,5R)-5-(4-Amino-2-oxopyrimidin-1-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] (2S,4S,5R,6R)-5-acetamido-2,4-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate,Cmp-nana,Cytidine 5'-monophosphate-N-acetylneuraminic acid,[(2R,3S,4R,5R)-5-(4-Amino-2-oxopyrimidin-1-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] (2S,4S,5R,6R)-5-acetamido-2,4-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylate,Cmp-nana
620.9679	370.47	0.04911235397203996	3.9952867497282485		1.730113057183491	
