m/z	rtime	p-value	t-score	custom_id	log2fc	name
189.0591	300.68	0.006068467731046697	9.873025873164304		1.8331557306544717	
193.0647	275.21	0.0004323655635995651	-17.930217152321084		-1.6315315208089274	
172.0354	270.35	0.0021457660235291243	-12.801860131462886		-2.2721496867078734	
399.1443	312.24	0.03293732468815781	-7.124902040952795	C22H24O7	-1.3797654583148926	Isoyatein,[2-(4-Acetoxy-3-methoxy-phenyl)-7-methoxy-5-methyl-2,3-dihydrobenzofuran-3-yl]methyl acetate,Italipyrone,Hemiariensin
475.1902	251.25	0.003074802108028782	-11.423065047948885		-2.774660276679029	
535.0375	362.06	0.028920595184656693	7.488483818162881	C14H22N2O16P2	0.9734199026655723	UDP-D-apiose,UDP-D-Xylose,UDP-L-arabinose
