m/z	rtime	p-value	t-score	custom_id	log2fc	name
254.1961	26.62	0.037512870318983066	-7.900932121398472		-0.8462648818158449	
285.2099	27.41	0.02831475639028949	-9.308858962862637		-0.7867025470848503	
286.2114	27.41	0.012873274277408498	-15.034115092252838		-0.9911685754563173	
318.8781	209.26	0.04935192055420569	6.8628118090586	C8H4Cl6	0.4773070080699142	1,4-Bis(trichloromethyl)benzene
353.1452	273.17	0.0010313567891112668	-42.3310961854494		-2.5118734995144862	
328.2326	27.93	0.029615217931761646	-8.904297369594111	C13H26O6	-0.9861946864047475	(x)-2-Heptanol glucoside
267.18	27.41	0.02831475639028949	-9.40137804217305		-0.7097419735270201	
332.3308	28.07	0.010128232189644003	-17.403639189457852		-6.2305269965777015	
332.3308	33.58	0.023297000059282626	-11.000529178539404		-7.340649387527485	
333.3343	28.07	0.023297000059282626	-10.514927565716892		-6.52725392986741	
304.2996	28.2	0.005004464311335637	-23.93642234545203		-6.494501583198325	
304.2996	33.84	0.006932384300298224	-20.43714556857246		-6.959287605984304	
305.3029	28.07	0.0010313567891112668	-46.81422468552413		-6.722150418938924	
305.3029	33.84	0.023297000059282626	-11.403591163062146		-9.130674540182266	
274.1871	379.97	0.029615217931761646	-9.023813033783057	C11H23N5O3	-0.5110979077679225	Arginylvaline,Valyl-Arginine,Valylarginine
339.1856	297.05	0.023297000059282626	-10.635693534474978	C15H23N5O4	-0.9837563665020923	Arginyltyrosine,Kyotorphin,Tyrosyl-Arginine
384.1145	303.88	0.017673765621576836	-13.475589779039094	C14H17N5O8	-0.7825168149729826	Succinyladenosine,N6-Succinyl Adenosine
391.0478	221.24	0.023297000059282626	-10.561881651916133		-1.844649650316903	
520.3324	35.68	0.044114340253258555	-7.475362611103301		-0.23460955424921082	
406.1315	258.27	0.029615217931761646	-9.066924420554622	C14H25NO11,C15H29NO6S2	-0.6506282899157974	beta-1,4-Mannosyl-N-acetylglucosamine,Galbeta1-3GIcNAcbeta,N-[(2R,3R,4R,5R)-3,5,6-Trihydroxy-1-oxo-4-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexan-2-yl]acetamide,Lacto-N-biose I,N-Acetyllactosamine,Thomsen-friedenreich antigen,Poly-N-acetyllactosamine,7-methylthioheptyldesulfoglucosinolate
802.5189	224.66	0.022644035638153807	-11.68650394764004		-0.49956375776135076	
720.0143	224.66	0.04850140957354572	-7.036268702364292	C15H25N5O20P4	-0.42376542243340865	Phosphoribosyl-ATP
568.9228	324.13	0.012569805942005066	-15.930792272245922		-4.819226910331578	
959.0146	223.87	0.023297000059282626	-10.516621068090405		-2.824827932175893	
959.0146	224.66	0.012873274277408498	-14.963917955176035		-2.126065589530487	
966.0229	224.66	0.0025539971084844446	-30.465554549041787		-2.152746913148601	
754.5094	224.4	0.04463268472521332	-7.3638176514977305		-0.6016006259092705	
