m/z	rtime	p-value	t-score	custom_id	log2fc	name
229.0828	361.14	0.04582635029168882	-5.226197899614249	C9H14N2O5	-0.9992949828378173	Aspartyl-Proline,Aspartyl-L-proline,(1R,2S,3R)-2-Acetyl-4(5)-(1,2,3,4-tetrahydroxybutyl)imidazole,Prolyl-Aspartate,(2S,3'S)-alpha-Amino-2-carboxy-5-oxo-1-pyrrolidinebutanoic acid,1-(gamma-Glutamylamino)cyclopropanecarboxylic acid
159.0766	293.59	0.042361390632524254	-5.832816208287218		-1.8601550962335587	
231.0984	334.2	0.04367165608008879	-5.480641480978151	C11H11NO4	-1.081374893411347	Methyl 5-hydroxyoxindole-3-acetate,Methyl dioxindole-3-acetate
160.0799	293.59	0.04159793000197559	-6.0275668888524425		-1.9213315375158118	
197.1541	27.89	0.03565894193535914	7.379084440582333		1.2791100525589343	
197.7569	152.13	0.04323832175364731	5.772196526134984		3.258157811594579	
198.8079	151.87	0.04729680325776729	4.976123057679953		0.8332979236206732	
235.1086	137.86	0.04582635029168882	-5.283525647909906	C12H16N2O3	-1.7917261169814864	Phenylalanylalanine,Alanylphenylalanine,Phenylalanyl-Alanine,Cyclobarbital,N-Acetyl-5-methoxykynuramine,O-Desmethyl-lacosamide,Hexobarbital
235.1086	142.09	0.047142619735203	-5.014772599495572	C12H16N2O3	-1.5797171365207419	Phenylalanylalanine,Alanylphenylalanine,Phenylalanyl-Alanine,Cyclobarbital,N-Acetyl-5-methoxykynuramine,O-Desmethyl-lacosamide,Hexobarbital
235.926	2.62	0.042361390632524254	5.898406164592505		1.475737587823719	
236.0233	371.65	0.037149719037989984	-6.984708642020585		-2.9956315498373236	
236.0604	195.88	0.047142619735203	5.103667782277608		0.9157666864323772	
128.9981	141.83	0.04159793000197559	6.533047628087004		1.039913182149828	
129.0377	324.98	2.836617135386087e-06	216.71715873983018	C6H10OS	4.366654121225018	S-2-Propenyl propanethioate,2-Ethyldihydro-3(2H)-thiophenone,2-[(Methylthio)methyl]-2-butenal
201.0876	307.38	0.037149719037989984	-6.959279875098634	C8H14N2O4	-2.3328595038779127	Serylproline,Hydroxyprolyl-Alanine,L-Coprine,Alanylhydroxyproline,Prolyl-Serine
130.9952	142.09	0.03285443290510461	7.724917122136274		1.1266239983266786	
202.0717	291.36	0.021998077544748543	9.461654373322608	C6H10O5	3.4722221391581165	1-Rhamnono-1,4-lactone,Lichenin,2(R)-Hydroxyadipic acid,2-Hydroxyadipic acid,3-Hydroxy-2-methylglutaric acid,D-1-Deoxy-erythro-hexo-2,3-diulose,Diethyl dicarbonate,2-Hydroxy-2-ethylsuccinic acid,D-1,5-Anhydrofructose,3-Hydroxymethylglutaric acid,(2S)-2-[(2S,3S,4R)-3,4-Dihydroxyoxolan-2-yl]-2-hydroxyacetaldehyde,1,5,6-Trihydroxyhexane-2,3-dione,Glycerol pyruvate,Levoglucosan,2,5-Anhydro-D-mannose,Conduritol epoxide,3-Deoxyglucosone,2-(2-Hydroxy-1-oxopropoxy)propionic acid,3-Hydroxyadipic acid
203.0015	30.65	0.008860459824053797	17.90663536567304	C7H8O5S,C7H8O5S	2.7213353015008046	3-Methylcatechol 1-sulfate,4-Methylcatechol 1-sulfate,O-methoxycatechol-O-sulphate,3-Methoxyphenol sulfate,Sulfuric acid 4-methoxyphenyl ester,3-Methylcatechol 2-sulfate,4-Methylcatechol 2-sulfate,3-Methylcatechol 1-sulfate,4-Methylcatechol 1-sulfate,O-methoxycatechol-O-sulphate,3-Methoxyphenol sulfate,Sulfuric acid 4-methoxyphenyl ester,3-Methylcatechol 2-sulfate,4-Methylcatechol 2-sulfate
241.1444	28.02	0.04585243679691394	5.1696244508160305		0.9924717378287582	
265.0251	207.73	0.045563028867329484	5.314352264543348		0.8209010267865011	
205.0648	241.93	0.04367165608008879	-5.479219788841126	C7H14N2O3S	-3.2113055315200114	Methionyl-Glycine,Glycyl-Methionine,Aldicarb sulfoxide
205.8392	141.7	0.04366422478137675	5.531576981409148		2.686275939491395	
171.9647	194.57	0.04366422478137675	5.619395811172035		1.1205362932315772	
171.9647	214.03	0.02618688455908083	8.716613632803432		1.1212686822130742	
267.0988	234.02	0.04159793000197559	-6.156891860742018	C12H16N2O5	-2.4154164966753235	Musk ambrette,Seryltyrosine,Ser-Tyr,Tyrosyl-Serine
243.0986	357.34	0.037149719037989984	-7.013158094358562	C10H16N2O5	-1.4203800236266595	Prolyl-Glutamate,Glutamylproline,(2S,4S)-Pinnatanine,Hydroxyprolylhydroxyproline,gamma-Glutamylproline
268.1022	234.02	0.042361390632524254	-5.855474448696532	C12H16N2O5	-2.4060723641083577	Musk ambrette,Seryltyrosine,Ser-Tyr,Tyrosyl-Serine
245.0778	290.44	0.03277231902208211	-7.773063075879098	C10H13NO6	-4.264018426149228	1-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-hydroxyhydropyridin-2-one
245.1142	308.3	0.04366422478137675	-5.552443408369075		-1.938547672170646	
245.1142	313.68	0.049189294896391796	-4.912826398547675	C10H18N2O5	-1.56175129942838	Leucyl-Aspartate,Aspartyl-Isoleucine,L-beta-aspartyl-L-leucine,Glutamylvaline,Aspartyl-Leucine,Isoleucyl-Aspartate,Valylglutamic acid,gamma-Glutamylvaline
173.8419	151.87	0.04159793000197559	6.11246131749083		0.6354583624795467	
292.1305	193.38	0.047142619735203	-5.050294384828949		-1.7021107530105617	
246.0618	352.48	0.03574632456259912	-7.208695436801522	C10H14FNO3S	-1.226924456483367	Florfenicol amine
246.1095	307.64	0.04582635029168882	-5.236945748764432	C9H17N3O5	-1.7450939550790672	Threonylglutamine,Threoninyl-Gamma-glutamate,Glutaminylthreonine
319.0945	250.73	0.04159793000197559	6.022992498968317		0.6631968178718921	
292.9831	28.02	0.04339641495494511	5.75007694256563		0.7811900919326256	
271.0959	194.96	0.04582635029168882	5.2349869884237235	C12H16N2O3S,C12H16N2O3S,C14H17ClO3,C13H17O4P,C9H14F2N2O5	3.3810553520525453	Cysteinyl-Phenylalanine,Phenylalanylcysteine,Cysteinyl-Phenylalanine,Phenylalanylcysteine,Clomoxir,Phospho-ibuprofen,Cedazuridine
247.0935	359.57	0.03574632456259912	-7.225455909122828	C9H16N2O6	-1.6358464583916437	Glutamylthreonine,TETRAHYDROURIDINE,gamma-Glutamylthreonine,Threonylglutamic acid
293.0541	367.84	0.04585243679691394	-5.186384924862297		-1.6573248588400382	
247.1128	307.91	0.049514660854889196	-4.895429472737702	C9H17N3O5	-1.7647735787604546	Threonylglutamine,Threoninyl-Gamma-glutamate,Glutaminylthreonine
293.1144	284.53	0.0497833785308102	-4.8556830175086985	C14H18N2O5	-1.626003710134384	Tyrosylhydroxyproline,Aspartame,4'-tert-Butyl-2',6'-dimethyl-3',5'-dinitroacetophenone,gamma-Glutamylphenylalanine,Glutamylphenylalanine,L-gamma-Glutamyl-beta-phenyl-beta-L-alanine,Phenylalanylglutamic acid,Kelatorphan,Hydroxyprolyl-Tyrosine,Lidofenin
247.9828	2.62	0.04159793000197559	6.395528813413944		1.4563749932222407	
295.1128	256.93	0.04159793000197559	-6.176750136282709	C13H17N3O5	-1.9207312780490895	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Tyrosyl-Asparagine,Glycyl-tyrosyl-glycine
249.9418	3.93	0.047142619735203	5.057165095781898		1.2930953262189924	
274.1199	162.41	0.04976732543739849	-4.879584842890118		-1.956055375754552	
324.9912	366.92	0.02970311529740527	-8.248163443858992		-3.033458291844692	
253.0865	287.03	0.03565894193535914	7.392983042452293		3.4977186242668097	
300.0012	420.78	0.020887493394155972	11.747377365126537		3.28232903366035	
300.1066	182.69	0.04387384632957201	5.4435414568453115		4.304268061766855	
300.503	420.78	0.021748327538224574	10.417556597092895		3.7990796886085967	
278.1147	190.46	0.04582635029168882	-5.291391968456488	C13H17N3O4	-2.384179597561616	Phenylalanylasparagine,Asparaginyl-Phenylalanine
278.1147	196.14	0.04366422478137675	-5.548532275109209	C12H16N2O3S,C12H16N2O3S,C14H17ClO3,C13H17O4P,C9H14F2N2O5	-2.1733342163475697	Cysteinyl-Phenylalanine,Phenylalanylcysteine,Cysteinyl-Phenylalanine,Phenylalanylcysteine,Clomoxir,Phospho-ibuprofen,Cedazuridine
301.0034	420.78	0.018112289715402886	12.63719831966667		3.442743267577864	
301.1519	293.46	0.037149719037989984	-6.936324146541357	C12H22N4O5	-3.2070364610480837	Neuromedin B (1-3)
279.0987	284.4	0.04729680325776729	-4.990318355280837	C13H16N2O5	-2.0593540061009357	Aspartylphenylalanine,L-beta-aspartyl-L-phenylalanine,Phenylalanylaspartic acid
279.1352	157.42	0.04582635029168882	-5.2129073960012215	C14H20N2O4	-1.41027510264216	Valyltyrosine,Tyrosyl-Valine,Feruloyl-2-hydroxyputrescine,4-(1,3-Dihydroxy-4,4,5,5-tetramethyl-imidazolidin-2-yl)benzoic acid
254.991	341.05	0.021748327538224574	10.68185637820327	C6H9O9P	2.3078603454990123	[(2R)-2-[(1S)-1,2-Dihydroxyethyl]-4,5-dioxooxolan-3-yl] dihydrogen phosphate,Vitamin C phosphate,[(5R)-5-[(1S)-1,2-Dihydroxyethyl]-2,4-dioxooxolan-3-yl] dihydrogen phosphate
279.2331	27.1	0.008860459824053797	-17.728882705855888	C18H32O2	-1.0423509610832404	17-Octadecynoic acid,Linoleic acid,Octadeca-2,4-dienoic acid,7-Octadecynoic acid,Linoelaidic acid,Octadeca-2,9-dienoic acid,(10E,12Z)-Octadecadienoic acid,trans-11,cis-15-Octadecadienoic acid,Octadeca-10,12-dienoic acid,Dihomolinoleic acid,6Z,9Z-octadecadienoic acid,Mangiferic acid,(9E,11E)-Octadecadienoic acid,Bovinic acid,5-Octadecynoic acid,Octadecadienoate,Linalyl caprylate,9Z,12E-Octadecadienoic acid,Malvalic acid,8,12-Octadecadienoic acid,Ethyl 2E,4Z-hexadecadienoate,Octadeca-9,11-dienoic acid
330.123	194.57	0.021998077544748543	-10.196422406025484		-3.005898034977399	
331.1261	383.47	0.0144203068509935	-13.974835187765036		-5.564964108224391	
281.1145	204.05	0.042361390632524254	-5.858593867147341		-1.4003507680018998	
303.0963	173.47	0.027194845401077666	-8.57274974406933		-1.9962929185351044	
303.1312	317.1	0.008860459824053797	-19.692920608296504	C9H17N3O6	-4.153435153125127	5-Amino-2-[(2-amino-3-carboxypropanoyl)oxyamino]pentanoic acid,Creatine riboside
332.9529	204.84	0.043906540411838973	5.424888293433291		1.1107595107182284	
304.0787	375.59	0.047142619735203	5.0453738487408	C12H14N2O5S	1.3089163207468566	N-Acetylserotonin sulfate
304.1152	346.04	0.037149719037989984	-6.967755022846782		-2.4613458031307296	
304.1305	166.11	0.021998077544748543	-9.714242009258069	C15H19N3O4	-2.798017595065339	Threoninyl-Tryptophan,Tryptophyl-Threonine,Imazamox,Threonyltryptophan
333.124	194.96	0.04729680325776729	-4.980411481766005	C22H16O3,C16H22Cl2N2O	-2.288131472648711	Tubulin Polymerization Inhibitor,n-(3,4-Dichlorophenyl)-n-[(1r,2s)-2-(dimethylamino)cyclopentyl]propanamide,3,4-Dichloro-n-{[1-(dimethylamino)cyclohexyl]methyl}benzamide,Pinky
284.1618	243.9	0.005082802592895157	-25.24471036072141		-9.527584963243381	
258.1573	389.24	0.01647641729883601	-13.212853827701343		-4.4930440923816946	
335.1363	234.81	0.04159793000197559	-6.064490174874832	C13H17N3O5,C16H16F3NO	-2.8641150754786437	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Tyrosyl-Asparagine,Glycyl-tyrosyl-glycine,Norfluoxetine
259.1048	335.77	0.04582635029168882	-5.237248358599851	C7H13N3O5	-1.205317640341903	Asparaginyl-Serine,Serylasparagine
259.13	311.32	0.04159793000197559	-5.989085086862631	C11H20N2O5	-2.321646642443767	Isoleucyl-Glutamate,gamma-Glutamylisoleucine,Glutamylleucine,gamma-Glutamylleucine,Leucyl-Glutamate,Glutamylisoleucine
260.1041	183.48	0.042361390632524254	-5.860248071849015	C13H15N3O3	-2.448975297236327	Tryptophyl-Glycine,Imazapyr,Glycyl-Tryptophan,Acetamide, N-[2-(5-methoxy-1-nitroso-1H-indol-3-yl)ethyl]-,N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]-N-nitrosoacetamide
309.1095	314.34	0.04366422478137675	-5.560194452888008	C14H18N2O6	-2.583793556411255	Glutamyltyrosine,Valine-betaxanthin,gamma-Glutamyltyrosine,Tyrosyl-Glutamate,Phenylalanine glutamate
337.0875	36.16	0.042361390632524254	-5.845976212164389		-1.1811801799400001	
261.0923	194.96	0.03153659647776442	7.984034265707692		1.7610559937756456	
261.0923	214.42	0.021998077544748543	9.961005304638446		1.3174910819349073	
287.1477	404.51	0.04729680325776729	-4.991421020644766		-1.856061509778975	
261.8909	151.48	0.04387384632957201	5.453861618477169		1.5863868019328144	
262.057	360.88	0.047142619735203	-5.091720961334037	C9H13NO8	-0.6314465410206616	Ascorbalamic acid,Alanine lactate pyruvate
289.0101	420.91	0.021998077544748543	9.694806246505243		3.075321824791658	
289.1156	404.64	0.03725299242015991	-6.865430504068504	C10H18N4O6	-2.755978936870644	N2-(3-Carboxy-2-hydroxy-1-oxopropyl)arginine,Argininosuccinic acid,ARGININOSUCCINATE,N2-(3-Hydroxysuccinoyl)arginine
289.5118	421.04	0.02091780417676688	11.372404080924005		4.2129057004006185	
313.9764	3.93	0.04366422478137675	5.662475730559021		1.2474802270804375	
351.1319	272.45	0.03152965866222188	-8.038590718142549		-2.99065728238579	
352.8539	2.62	0.04547817177650886	5.327913593342354		1.99909752279137	
379.1459	194.57	0.01192069939016271	15.02638977245514		6.077558898536447	
343.1299	162.41	0.047142619735203	-5.0175245222929465	C18H20N2O5	-2.0841366481660693	tyrosine-tyrosinate,Tyrosyl-Tyrosine,(2S)-2-[[(2S)-2-Aminopropanoyl]-naphthalen-2-ylamino]pentanedioic acid
354.0357	214.42	0.04159793000197559	6.5166234485062935		0.8307694675423676	
315.9694	421.04	0.04366422478137675	5.5323464047268		4.814111609926204	
316.1626	430.69	0.021998077544748543	-9.909326407742235		-3.5088854332658244	
382.9953	310.27	0.04159793000197559	6.048976904753754		4.212750405518509	
316.9699	420.78	0.0028887342395248275	32.20906116683857		5.464046943834841	
347.1209	280.86	0.01924548556416073	-12.209574749234474		-4.221983000918502	
317.1186	194.96	0.04976732543739849	4.872127845710452	C11H20O10,C12H16N4O6	2.7242593660392593	4-Galactosylxylose,Galactose-beta-1,4-xylose,Gaxilose,4-O-beta-D-Galactopyranosyl-D-xylose,2-O-(beta-L-Arabinopyranosyl)-myoinositol,Arabinogalactose,3-O-beta-D-Galactopyranosyl-L-arabinose,Serotinose,Sambubiose,2-O-b-D-Galactopyranosyl-D-xylose,Dinitrophenyl-lysine
318.98	273.77	0.043487336353192706	5.7323595399731895		1.6946274325534851	
413.116	214.42	0.04366422478137675	5.614530738077024		1.1278625476290145	
392.0689	182.29	0.04366422478137675	5.612621365369131		1.775475948802466	
418.9741	204.84	0.04585243679691394	5.163930271296983	C14H14Cl3O6P	1.3585302724016906	Haloxon
395.0582	173.47	0.03574632456259912	-7.184856742307151		-2.834552927960903	
424.155	130.08	0.04159793000197559	-6.246320661047004	C22H24ClN5O2	-1.950564674660896	Domperidone
425.0359	302.92	0.03565894193535914	7.30308091551802		4.431181394475217	
399.0463	349.2	0.047142619735203	-5.038125587425522	C18H12N2O9	-1.6177294852319477	Nicousamide Pyrotinib Maleate
402.9952	421.31	0.037149719037989984	6.902639990599569	C9H14N2O12P2	2.8784262289269904	Uridine 5'-diphosphate
469.7813	2.62	0.04366422478137675	5.527510101968454		3.424381325686582	
406.0224	302.92	0.037149719037989984	6.8986368795219315		2.8522530444040406	
376.9855	28.02	0.03277231902208211	7.787194532367421		1.0703194409560588	
377.0177	208.25	0.04366422478137675	5.576460369077538		1.0150500568322478	
437.1874	195.22	0.03565894193535914	-7.330854636518981		-1.985559681845828	
437.1874	198.51	0.047142619735203	-5.031391508528003		-2.2280798049107737	
496.9861	264.28	0.04159793000197559	-6.285604402454512		-2.598465338049351	
440.1325	314.47	0.04366422478137675	-5.6766026421672375	C19H19N7O6,C19H27N3O5S2,C19H19N7O6	-1.260472489616788	Folic acid,7,8-dihydrofolate,Folcidin,Dofetilide,Folic acid,7,8-dihydrofolate,Folcidin
441.064	234.28	0.047142619735203	-5.063454620678282		-2.6826354320426766	
445.0532	365.74	0.021748327538224574	10.594727639609507	C11H20N4O11P2	2.722036234564005	CDP-ethanolamine
629.0602	356.29	0.02970311529740527	8.216117038321798		2.2306562312630014	
630.9023	206.15	0.04159793000197559	6.2885703081385556		0.898995543955678	
572.1473	404.11	0.008967683687740568	16.586908963232133		5.379155173931949	
572.1473	409.66	0.021998077544748543	9.469112169978189		4.750814575158888	
521.0225	303.18	0.008860459824053797	18.951016527949736		3.130023180789255	
862.5546	126.93	0.03565894193535914	-7.338731493813959	C45H83O13P,C45H83O13P	-4.439928086459563	PG(5-iso PGF2VI/a-21:0),PG(5-iso PGF2VI/i-21:0),PG(PGE1/i-19:0),PG(PGD1/i-19:0),PG(i-19:0/PGF2alpha),PG(i-19:0/PGE1),PG(i-21:0/5-iso PGF2VI),PI(16:0/20:2(11Z,14Z)),PG(i-19:0/PGD1),PG(a-21:0/5-iso PGF2VI),PI(18:0/18:2(9Z,12Z)),PG(PGF2alpha/i-19:0),PG(5-iso PGF2VI/a-21:0),PG(5-iso PGF2VI/i-21:0),PG(PGE1/i-19:0),PG(PGD1/i-19:0),PG(i-19:0/PGF2alpha),PG(i-19:0/PGE1),PG(i-21:0/5-iso PGF2VI),PI(16:0/20:2(11Z,14Z)),PG(i-19:0/PGD1),PG(a-21:0/5-iso PGF2VI),PI(18:0/18:2(9Z,12Z)),PG(PGF2alpha/i-19:0)
888.5695	124.8	0.021998077544748543	-9.973384578679521	C47H85O13P,C47H85O13P	-2.983113319335775	PG(PGE2/a-21:0),PG(a-21:0/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)),PG(a-21:0/PGD2),PG(i-21:0/PGE2),PG(PGE2/i-21:0),PG(a-21:0/PGE2),PI(18:0/20:3(5Z,8Z,11Z)),PG(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/a-21:0),PG(i-21:0/PGD2),PG(PGD2/a-21:0),PG(PGD2/i-21:0),PG(i-21:0/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)),PI(16:0/22:3(10Z,13Z,16Z)),PG(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/i-21:0),PI(18:0/20:3(8Z,11Z,14Z)),PG(PGE2/a-21:0),PG(a-21:0/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)),PG(a-21:0/PGD2),PG(i-21:0/PGE2),PG(PGE2/i-21:0),PG(a-21:0/PGE2),PI(18:0/20:3(5Z,8Z,11Z)),PG(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/a-21:0),PG(i-21:0/PGD2),PG(PGD2/a-21:0),PG(PGD2/i-21:0),PG(i-21:0/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)),PI(16:0/22:3(10Z,13Z,16Z)),PG(20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S)/i-21:0),PI(18:0/20:3(8Z,11Z,14Z))
