SOURCE	TARGET	ENZYMES
C00097	C00669	;1.8.1.6;6.1.1.16;2.3.1.1;4.4.1.1;1.16.3.1;3.4.11.1;2.6.1.1;3.4.11.2;6.3.2.2;6.3.2.3;4.2.1.22;6.3.2.5;1.8.4.4;2.3.2.4;2.6.1.3;3.5.2.9;2.8.1.7;1.13.11.20
C00170	C00315	2.5.1.22;2.5.1.16
C00170	C01137	2.5.1.22;2.5.1.16
C00122	C00062	4.1.1.19;4.3.2.1;4.3.2.2;1.14.13.39;6.3.4.5;3.5.3.1;6.1.1.19;2.1.4.1;3.2.2.19;2.4.2.31;1.3.5.1;4.2.1.2;3.7.1.2;1.3.99.1
C03765	C02714	1.4.3.4
C00931	C00430	4.2.1.24
C01026	C00719	2.1.1.5
C05587	C02714	1.4.3.4
C05638	C02714	1.4.3.4
C01879	C03740	2.3.2.4;3.4.11.1;3.4.11.2
C01879	C00669	;1.8.1.6;6.1.1.16;2.3.1.1;4.4.1.1;1.16.3.1;3.4.11.1;2.6.1.1;3.4.11.2;6.3.2.2;6.3.2.3;4.2.1.22;6.3.2.5;1.8.4.4;2.3.2.4;2.6.1.3;3.5.2.9;2.8.1.7;1.13.11.20
C07572	C02714	1.4.3.4
C00073	C00719	2.1.1.5
C00071	C02714	1.4.3.4
CE4788	C00315	;1.5.3.11;2.3.1.57
C05332	C02714	1.4.3.4
C01157	C01352	;1.5.99.8;1.5.1.12;1.3.99.1
C01157	C00042	;1.5.1.12;1.14.11.1;6.1.1.15;1.14.11.2;3.4.11.5;1.5.1.2;5.1.1.4;2.8.3.5;1.14.11.8;1.5.99.8;1.2.1.24;1.3.5.1;1.14.11.18;1.14.11.4;1.14.11.16;6.2.1.4;6.2.1.5;1.3.99.1
C01157	C04281	1.5.1.12;;1.5.1.2
C01157	C00026	;1.14.11.4;1.14.11.1;1.14.11.2;1.14.11.8;1.5.1.12;1.14.11.18;1.14.11.16
C01157	C01078	1.14.11.2
C01157	C00148	;1.5.1.12;1.14.11.1;6.1.1.15;1.14.11.2;3.4.11.5;1.5.1.2;5.1.1.4;2.8.3.5;1.14.11.8;1.5.99.8;1.2.1.24;1.3.5.1;1.14.11.18;1.14.11.4;1.14.11.16;6.2.1.4;6.2.1.5;1.3.99.1
C01157	C04398	1.14.11.2
C01157	C00016	;1.5.99.8;1.5.1.12;1.3.99.1
orn-D	C01110	1.4.3.3
C03912	C01165	1.5.1.12;
C01888	C02714	1.4.3.4
C01352	C00719	1.1.99.1
C03087	C00431	3.5.1.63
C00612	C00315	;1.5.3.11;2.3.1.57
C00719	C00576	1.1.99.1;1.2.1.8
C00719	C00155	2.1.1.5
C00719	C00016	1.1.99.1
C00091	C00430	2.3.1.37
C05936	C02714	1.4.3.4
C03440	C04282	1.4.3.3
C03440	C00027	1.4.3.3
C05637	C02714	1.4.3.4
C00706	C02714	1.4.3.4
C00141	C00183	2.6.1.6;2.6.1.42
C02554	C00183	6.1.1.9
C00315	C01137	2.5.1.22;2.5.1.16
C00315	C00047	;2.5.1.46;1.4.3.6;1.5.99.6
C00315	CE5588	;2.5.1.46;1.4.3.6;1.5.99.6
C00315	C07282	2.5.1.46
C00315	C00010	;2.3.1.57
C00315	C01342	;1.4.3.6
C00315	C02567	;1.5.3.11;2.3.1.57
C00315	CE1940	1.4.3.6
C00315	C00750	2.5.1.22;1.4.3.6;2.3.1.57;2.5.1.16
C00315	C00027	;1.4.3.6;1.5.99.6;1.5.3.11
C00315	CE5586	2.5.1.46
C00315	C00024	;2.3.1.57
C00315	C00555	;1.4.3.6;2.5.1.16;1.5.3.11;2.3.1.57;1.5.99.6
C00315	CE1939	1.4.3.6
C00315	C01029	
C00315	C00134	;1.4.3.6;2.5.1.16;1.5.3.11;2.3.1.57;1.5.99.6
C00315	C00986	;2.5.1.46;1.4.3.6;1.5.99.6
C00315	C07281	2.5.1.46
C00256	C03451	;1.2.1.21;4.4.1.5;3.1.2.6;1.1.2.4
C04043	C02714	1.4.3.4
C00041	C03740	3.5.1.14;2.3.2.2;2.3.2.4;3.4.11.1;3.4.11.2
C00334	C00062	4.1.1.19;2.1.4.1
C01137	C00019	4.1.1.50
C01137	C00750	2.5.1.22;2.5.1.16
C01137	C00134	2.5.1.16
C00037	C00430	2.3.1.37
C00037	C00062	2.1.4.1
C00037	C00669	;2.3.1.1;4.4.1.1;3.4.11.1;3.4.11.2;6.3.2.3;2.3.2.4;2.8.1.7
C00601	C02714	1.4.3.4
C01653	C00183	6.1.1.9
C00430	C00010	2.3.1.37
C00430	C05520	2.3.1.37
C00431	C00033	3.5.1.63
C00179	C00062	4.1.1.19;3.5.3.1
C05577	C02714	1.4.3.4
C05634	C02714	1.4.3.4
C00077	C00437	3.5.1.14;3.5.1.16
C00077	C00062	3.5.3.1;2.1.4.1
C00077	C01165	;2.6.1.13
C05639	C02714	1.4.3.4
C05589	C02714	1.4.3.4
C01110	C01342	1.4.3.3
C01110	C00027	1.4.3.3
C01110	C00515	1.4.3.3
C01110	C00014	1.4.3.3
C00010	C02714	2.3.1.57
C01342	C00792	1.4.3.3
C01342	C02714	1.4.3.4
C00033	C00437	3.5.1.14;3.5.1.16
C16612	C02714	1.4.3.4
C00547	C02714	1.4.3.4
C00437	C01602	3.5.1.16
C00327	C00062	6.3.4.5;4.3.2.2;1.14.13.39;6.1.1.19
C00026	C01165	;1.5.1.12;2.6.1.13
C00026	C00183	2.6.1.6;2.6.1.42
CE1944	CE5586	2.5.1.46
C03740	C00051	3.4.11.4;2.3.2.4;2.3.2.2
C03740	C00151	1.4.3.2;3.5.1.14;3.4.11.4;3.4.11.1;3.4.11.2;2.3.2.4;2.3.2.2
C03740	C01419	1.4.3.2;3.5.1.14;3.4.11.4;3.4.11.1;3.4.11.2;2.3.2.4;2.3.2.2
C00086	C00062	4.1.1.19;3.5.3.1
C00027	C00792	1.4.3.3
C00027	C02714	1.4.3.4
C05933	C00062	1.14.13.39
C16608	C02714	1.4.3.4
C00792	C00014	1.4.3.3
C00792	C03771	1.4.3.3
C00051	C00669	;6.3.2.3;2.3.2.4;1.8.4.4
C00051	C03451	;4.4.1.5;3.1.2.6
C00014	C02714	1.4.3.4
C05127	C02714	1.4.3.4
C00375	C02714	1.4.3.4
C16609	C02714	1.4.3.4
C00062	C01201	3.2.2.19;2.4.2.31
C00062	C01636	6.1.1.19
C00062	C00153	2.4.2.31
C00062	C00020	6.3.4.5;4.3.2.2;1.14.13.39;6.1.1.19
C00062	C00301	3.2.2.19
C00062	C01035	4.1.1.19;2.1.4.1
C00062	C03406	4.1.1.19;4.3.2.1;4.3.2.2;1.14.13.39;6.3.4.5;3.5.3.1;6.1.1.19;2.1.4.1;3.2.2.19;2.4.2.31;1.3.5.1;4.2.1.2;3.7.1.2;1.3.99.1
C00062	C02163	6.1.1.19
C00062	C01602	3.5.3.1;2.1.4.1
C00062	C00581	2.1.4.1
C00062	C00533	1.14.13.39
C00062	gudac	2.1.4.1
CE5586	C00986	2.5.1.46
C01165	C00025	;1.5.1.12;2.6.1.13
C01165	C03287	1.2.1.41
C01165	C01602	2.6.1.13
C05636	C02714	1.4.3.4
C00024	C02714	2.3.1.57
C00669	C00025	;2.3.1.1;2.6.1.1;2.6.1.3;6.3.2.2;3.5.2.9
C00025	C00183	2.6.1.6;2.6.1.42
C00788	C02714	1.4.3.4
C05588	C02714	1.4.3.4
C00543	C02714	1.4.3.4
C03451	C00937	;1.2.1.21
C03451	C00546	;4.4.1.5
C00020	C00183	6.1.1.9
C00483	C02714	1.4.3.4
C05827	C02714	1.4.3.4
C00218	C02714	1.4.3.4
C00780	C02714	1.4.3.4
C03758	C02714	1.4.3.4
C02714	C00398	1.4.3.4
C02714	C00546	1.4.3.4
C02714	C00134	2.3.1.57
C02714	C05583	1.4.3.4
